739,207
909.84,266.94
937.67,270.37
890.2,318.67
867.6,352.95
923.16,271.7
939.23,255.17
934.93,260.18
906.15,289.44
874.75,339.72
915.57,316.48
891.8,335.12
875.68,348.56
909.04,314.78
923.78,287.34
919.58,302.62
886.26,355.03
872.79,359.05
884.5,332.84
868.52,378.58
885.3,361.77
909.77,339.05
914.79,337.96
908.82,324.74
906.17,313.73
919.08,276.61
921.46,278.87
914.09,293.46
920.85,252.27
915.61,292.16
917.29,293.68
929.68,265.42
940.89,258.64
940.81,231.47
911.65,288.58
931.23,277.4
921.16,278.67
837.08,393.71
906.16,320.14
882.54,368.54
874.68,375.94
893.33,316.16
748.62,459.17
784.73,402.78
811.02,368.06
742.43,424.9
729.52,414.65
815.67,356.12
824.33,350.65
804.16,361.82
809.98,370.02
804.89,391.36
811.62,361.99
789.05,375.75
778.1,410.53
792.52,410.53
776.45,402.88
805.3,376.31
826.4,349.95
817.6,337.79
812.96,343.2
808.57,366.13
808.53,357.1
808.28,357.67
807.22,375.5
811.47,367.62
816.22,385.16
816.52,374.93
814.29,356.28
810.51,370.2
804.72,378.97
812.28,374.69
815.33,371.18
812.14,363.08
816.88,344.33
816.73,344.58
809.42,351.55
808.5,352.39
812.94,354.1
806.87,365.88
803.3,367.7
802.97,363.63
807.08,359.74
809.78,355.88
797.77,354.97
799.07,362.39
806.92,366.33
806.13,360.39
801.99,355.84
806.76,364.57
811.05,375.44
808.08,372.59
805.21,361.39
809.92,364.3
805.17,375.26
804.24,380.05
804.72,371.33
800.97,359.02
815.78,361.36
817.78,359.78
807.76,364.6
805.65,372.82
814.13,364.44
817.57,368.48
810.62,371.18
803.79,370.56
804.02,372.97
804.91,367.87
813.23,359.66
817.57,363.06
812.56,377.4
811.64,406.58
823.42,469.57
814.31,460.25
807.09,402.82
821.75,366.26
828.19,351.57
822.33,380.68
812.57,421.02
808.94,330.07
795.23,128.41
772.84,106.1
918.64,107.91
1028.6,94.535
1001.7,99.436
1003.4,103.27
1005.8,96.72
1015.9,105.59
995.19,111.65
939.61,99.247
929.09,99.014
941.95,103.91
941.76,100.87
934.78,93.815
936.13,98.712
927.6,113.97
953.12,98.555
919.74,136.79
836.44,235.95
843.76,276.57
845.63,291.69
835.77,297.58
837.01,304.08
842.97,310.94
837.33,303.16
842.76,304.13
847.37,301.35
841.58,290.16
837.1,298.24
833.16,338.7
809.07,344
847.36,293.49
815.48,324.01
564.89,508.76
780.94,436.71
954.81,369.27
916.39,381.47
913.39,389.78
745.57,617.87
814.71,664.86
817.7,504.88
639.61,369.97
656.76,356.55
668.4,367.91
664.43,370.81
665.24,369.63
662.05,367.75
665.78,362.93
663.95,359.94
674.36,361.11
679.32,363.29
659.28,365.78
667.72,373.98
673.89,371.51
661.48,365.72
667.44,368.76
711.92,372.39
704.14,365.64
693.82,371.04
703.12,379.28
703.97,370.69
702.55,364.38
700.3,365.34
703.99,368.08
709.25,372.4
704.57,378.89
696.62,373.55
690.57,360.5
696.16,371.02
709.94,390.67
704.93,370.35
679.84,383.39
788.46,383.1
925.22,370.87
920,385.95
931.42,380.45
819.58,396.07
723.46,412.02
737.52,410.33
728.83,416.66
731.72,414
731.86,409.73
717.12,387.2
702.56,355.47
702.79,369.78
707.41,378.15
700.35,370.56
695.06,369.43
708.46,381.5
709.83,384.81
694.79,376.12
700.43,368.19
685.68,385.47
617.72,422.89
749.58,400.28
827.37,390.51
792.59,409.76
806.29,412.02
817.27,414.57
823.41,406.95
748.42,395.08
659.72,387.93
695.48,385.75
707.61,392.15
712.84,398.11
711.29,396.33
694.64,389.51
704.67,386.15
709.47,387.05
706.36,392.28
706.71,398.12
711.87,398.11
714.34,391.4
705.87,390.41
701.3,395
722.11,395.43
758.5,388.69
758.69,386.64
756.45,387.16
763.25,382.69
762.99,378.11
763.33,385.99
760.19,383.8
759.93,381.44
765.16,385.56
765.49,382.56
754.23,372.69
759.35,377.78
763.27,379.48
754.92,367.24
761.49,368.95
757.38,374.22
756.67,374.17
761.44,375.36
762.01,385.01
770.59,392.89
769.49,387.88
759.38,378.34
758.33,379.36
770.37,391.87
768.04,396.76
766.36,389.1
769.91,388.28
769.9,394.72
765.82,379.33
755.39,371.24
755.83,380.25
762.32,386.56
759.95,380.03
764.55,386.3
757.03,386.25
771.55,384.97
803.65,390.48
795.19,391.04
797.35,391.28
794.51,389.48
782.01,386.11
780.1,383.95
787.09,383.79
791.85,391.73
782.27,394.16
774.82,388.04
789.06,386.89
792.83,388.06
790.79,382.33
787.16,384.47
782.85,395.23
784.42,389.03
786.65,388.59
783.41,386.44
781.62,381.55
785.99,384.93
782.82,389.07
782.89,385.89
783.43,384.81
777.84,385.21
772.84,376.6
778.66,377.06
777.05,377.4
775.45,382.53
784.28,391.98
783.19,382.73
778.13,382.19
777.53,386.06
777.26,382.79
774.77,378.94
785.78,384.73
794.53,389.28
789.16,390.54
780.8,389.51
788.05,384.28
799.75,385.68
804.28,379.6
804.25,372.88
809.1,381.12
816,388.22
804.25,382.47
802.6,379.72
817.86,384.36
817.6,383.86
810.52,388.3
809.71,390.72
814.98,389.63
816.79,386.53
811.57,379.61
811.82,380.99
806.53,383.84
804.96,386.09
814.12,388.15
798.58,377.82
803.82,379.26
811.43,385.12
802.36,385.33
806.81,387.52
814.08,378.6
809.2,378.08
802.18,381.6
801.84,374.76
795.15,374.52
801.74,389.65
808.39,389.68
806.9,378.56
804.6,386.51
796.35,387.04
827.53,380.05
856.31,372.24
856.17,371.65
879.29,378.64
879.87,366.82
872.15,378.61
870.19,397.85
868.99,381.06
873.73,372.58
858.57,389.26
859.33,394.75
879.44,381.8
871.45,385.14
861.32,394.61
856.26,414.62
850.71,416.24
848.31,396.69
860.11,398.59
867.26,364.77
838.83,456.31
807.19,550.79
816.55,441.48
822.82,437.29
848.29,445.37
849.06,418
836.86,428.06
840.85,472.66
638.88,373.37
503.12,241.15
472.58,193.43
405.31,206.28
412.9,204.89
396.08,188.28
434.28,202.22
522.4,225.18
522.09,210.99
498.63,230.71
494.03,232.81
498.91,231.11
494.22,247.2
484.89,230.58
486.76,214.12
501.3,235.13
471.06,201.03
489.41,219
765.79,614.42
599.09,391.03
572.03,337.48
789.51,627.72
511.8,257.55
714.05,509.91
692.68,497.3
471.61,186.51
496.37,228.49
327.31,263.05
246.63,288.83
256.53,333.35
247.98,348.6
235.34,310.62
239.02,307.44
256,322.94
257.71,315.47
250.92,283.47
254.44,266.9
180.84,287.92
161.06,296.95
199.27,287.44
189.85,292.07
178.25,306.51
213.99,326.51
218.22,312.7
187.91,289.11
205.96,310.65
197.06,304.34
188.83,289.06
186.39,292.78
179.08,309.05
188.34,314.59
189.41,300.37
179.22,298.98
184.95,284.18
210.59,231.08
208.24,228.1
217.84,235.8
222.57,249.66
208.98,263.59
214.14,244.56
224.93,235.65
202.41,232.77
189.08,229.64
211.11,236.47
206.63,253.11
281.42,250.24
346.32,237.36
337.52,223.33
325.31,212.39
327.46,236.57
328.82,248.51
321.7,239.36
328.65,245.26
359.61,271.51
335.74,249.04
353.64,227.86
436.03,224.35
496.69,212.02
516.26,220.58
515.66,226.69
513.58,211.83
511.07,203.94
504.32,228.48
507.27,222.8
516.78,210.21
505.81,211.48
460.95,219.55
415.62,228.6
414.26,231.78
419.23,225.9
414.13,215.96
418.1,214.59
410.1,229.63
415,236.47
425.95,229.14
426.93,220.29
425.49,222.88
421.91,240.56
424.64,234.83
416.7,235.01
451.15,256.87
580.08,228.22
354.25,258.16
154.37,282.93
211.56,258.3
204.96,253.76
192.86,257.37
196.37,261.74
198.25,262.5
192.65,258.67
192.97,256.68
200.23,260.48
203.5,261.54
201.66,258.29
200.08,257.95
196.39,260.32
203.03,255.4
203.44,243.75
195.9,232.62
203.78,232.22
209.73,253.95
208.89,257.23
208.52,245.85
207.7,246.02
198.81,248.26
209.69,265.6
217.99,260.33
211.87,238.97
207.45,243.68
198.9,243.73
202.27,247.99
207.17,245.23
202.59,236.14
201.17,246.7
199.52,246.27
199.17,243.48
198.37,235.86
203.04,230.05
228.42,266.96
238.51,276.93
241.79,274.86
239.32,274.61
216.45,253.84
216.82,261.32
226.41,261.89
235.61,260.65
232.49,268.64
221.11,252.18
325.02,253.59
388.28,251.95
362.63,249.28
362.92,264.84
359.84,255.84
361.7,256
373.5,263.87
379.54,257.2
368.43,245.73
364.62,258.32
368.72,256.43
371.07,253.06
370.01,269.08
372.22,257.05
374.52,254.4
371.9,259.58
364.39,260.19
369.75,257.77
395.55,252.71
285.57,317.36
176.13,385.02
199.47,385.24
206.73,381.07
212.25,382.77
211.3,388.43
201.9,396.03
199.96,394.2
205.45,372.18
203.03,381.98
202.48,398.38
211.49,391.5
215.54,385.17
206.15,387.13
207.46,387.05
213.23,384.54
208.85,382.77
210.2,377.44
212.41,379.06
204.33,378.68
205.59,386.36
236.35,410.33
258.91,410.55
262.21,421.17
256.97,432.29
251.1,419.75
243.61,402.29
246.25,402.64
269.55,404.36
272,456.48
229.49,564.99
202.84,593.7
187.26,592.21
203.61,597.37
233.71,609.69
228.1,622.4
215.43,618.27
181.66,583.04
174.2,543.92
212.28,524.72
219.08,509.94
205.79,506.33
207.44,520.73
218.08,530.56
212.27,518.28
200.44,510.61
184.25,490.35
234.96,578.63
286.96,670.08
206.63,532.47
203.52,522.85
203.76,524.78
201.05,504.55
226.64,520.19
196.9,491.22
257.07,617.34
265.03,639.44
199.82,512.84
217.54,503.48
215.75,499.78
181.58,508.62
231.46,474.17
364.77,356.45
416.26,247.34
434.31,230.08
437.23,248.64
430.29,247.59
430.98,239
442.99,248.37
443.4,246.02
441.71,245.44
443.58,250.37
437.44,240.44
440.46,246.24
458.77,255.52
399.64,241.34
289.28,219.88
319.46,235.37
325.05,233.86
310.64,225.9
312.55,230.59
311.57,233.23
322.22,223.76
270.02,230.83
214.06,245.42
208.35,242.4
198.84,230.58
199.8,245.17
203.11,237.15
201.1,224.15
200.06,239.07
205.07,225.43
205.07,217.21
195.61,235.68
192.21,244.5
203.61,227.08
197.76,249.08
184.73,135.65
160.74,7.9781
136.32,14.382
142.52,17.033
136.26,20.163
150.01,14.691
162.59,6.6796
138.2,10.021
146.24,4.2391
150.07,10.291
144.23,11.256
151.4,1.4543
163.79,6.958
148.47,13.871
197.13,19.268
266.06,26.913
270.79,33.03
269.7,29.479
271.3,31.198
272.36,32.948
273.37,32.283
275.85,36.674
276.69,39.886
268.06,28.99
263.04,26.741
269.84,37.213
274.02,31.251
271.89,37.774
275.39,39.491
280.28,34.741
274.93,39.04
269.79,41.778
280.35,41.865
279.63,39.76
268.88,36.424
276.73,35.679
271.04,41.073
272.28,39.592
283.61,35.416
285.57,35.943
274.82,33.413
270.8,33.117
270.66,35.145
273.67,37.63
280.94,38.094
276.93,32.61
272.93,29.573
273.63,30.679
279.27,32.114
277.88,32.782
250.49,34.893
383.21,33.501
428.24,34.498
214.01,42.2
191.16,43.742
214.48,38.954
215.42,34.28
215.68,37.71
212.25,46.769
210.48,43.214
213.18,39.404
210.41,40.677
209.04,42.059
217.58,40.725
172.49,34.939
151.03,29.57
162.33,31.564
151.06,36.017
149.05,28.607
140.8,33.932
144.53,36.124
157.28,28.657
147.88,32.65
147.83,31.886
152.11,31.208
151.01,31.886
146.78,31.008
145.49,32.552
149.59,34.051
150.05,33.213
144.8,30.226
144.67,28.894
156.17,34.115
159.09,38.15
154.37,36.939
155.71,32.364
160.58,26.906
150.22,21.536
153.95,23.213
163.12,29.764
155.94,33.018
155.58,33.365
141.34,36.729
193.07,25.592
268.31,14.868
245.16,31.95
243.63,32.24
250.01,29.093
244.74,30.165
242.18,31.274
246.16,35.596
239.24,35.153
230.25,36.888
234.96,40.218
247.88,35.208
246.32,23.73
250.33,19.029
253.73,29.089
248.26,37.683
246.02,26.974
245.08,29.059
235.83,43.873
276.77,13.169
383.19,64.346
429.98,428.67
364.16,578.72
305.88,560.46
304.67,559.94
299.05,546.01
306.79,553.91
321.88,687.31
321.54,710.8
300.37,556.56
291.86,547.04
338.12,596.09
350.83,691.06
290.94,698.74
229.9,552.55
243.82,527.59
286.78,648.31
276.62,658.06
235.74,555.84
240.85,576.99
231.39,564.59
250.37,567
282.03,593.96
270.74,588.26
234.15,561.83
239.66,584.33
226.18,560.18
242.21,578.31
323.69,695.16
256.13,586.08
241.03,663.14
269.34,724.27
263.72,564.06
277.24,540.58
256.21,711.5
239.64,672.43
236.86,511.72
233.28,532.29
256.97,561.54
277.92,575.15
264.59,559.71
256.87,541
295.95,563.79
295.5,580.49
265.6,546.42
245.86,513.52
248.76,519.38
255.79,512.61
250.93,498.48
241.77,501.84
261.32,561.53
296.96,624.17
266.08,537.89
239.65,489.54
257.97,522.48
283.36,552.72
273.44,541.98
266.21,526.5
248.25,494.18
216.24,458.97
195.69,451.3
203.26,463.08
213.76,466.29
235.7,481.09
253.77,504.45
235.52,500.98
207.42,472.65
207.76,440.64
237.75,384.04
255.31,317.8
233.85,306.61
238.97,316.64
234.64,309.83
222.9,301.39
232.05,310.05
229.07,304.84
241.91,303.37
247.04,322.21
225.02,321.23
198.98,274.3
189.27,285.2
225.17,326.45
231.43,320.22
192.36,279.85
211.2,294.76
187.42,293.82
265.14,273.35
393.33,274.2
390.56,296.77
381.67,286.36
383.75,269.39
387.83,266.6
384.25,268.73
375.43,264.16
395.82,267.46
335.24,268.3
265.8,267.71
291.02,272.11
296.64,270.57
290.11,262.2
287.2,258.99
286.87,264.31
286.87,270.58
284.37,281.67
244.51,318.82
205.96,347.81
208.13,344.37
215.09,342.58
200.88,350.23
214.04,381.51
236.56,394.76
218.02,357.03
199.02,334.83
205.13,346.3
210.48,358.56
204.77,352.5
210.98,348.42
218.45,358.6
211.82,349.53
204.25,347.77
207.07,362.54
203.45,334.25
202.39,332.77
254.71,397.66
277.25,418.68
213.45,341.22
265.47,376.8
279.84,401.95
259.39,391.64
271.15,398.46
272.01,410.48
274.5,416.71
272.76,408.19
270.33,404.91
272.98,415.02
269.2,404.92
272.92,399.05
276.54,397.84
279.55,389.76
283.89,370.34
267.08,347.04
303.6,395.82
320.99,412.82
269.55,347.33
261.86,347.44
270.27,353.82
236.11,375.89
200.56,435.29
214.89,495.48
212.52,505.32
250.76,534.78
298.36,631.39
286.15,669.75
227.16,536.01
213.1,500.53
225.02,514.53
220.4,509.99
218.3,513.85
259.45,536.05
240.55,527.74
209.88,511.46
218.4,515.08
233.43,525.65
235.4,525.73
221.27,520.87
221.35,526.07
231.33,535.12
209.44,536.77
200.18,572.85
212.89,589.13
216.56,573.84
196.83,566.99
188.52,569.42
195.07,576.11
213.56,582.7
218.73,580.28
195.34,570.06
197.27,578.89
202.38,579.36
198.73,564.35
199.36,559.71
204.4,578.88
197.95,585.46
212.9,592.72
224.29,590.78
203.02,571
229.33,609.17
252.43,724.5
252.99,800.13
248.35,794.31
245.89,798.23
248.47,786.02
248.09,773.94
258.1,781.67
290.24,804.9
311.08,820.01
268.13,787.72
234.23,755.7
239.28,749.8
234.98,743.19
242.27,745.7
245.73,751.97
245.95,753.94
252.83,751.83
257.01,755.6
242.22,773.57
217.77,770.69
212.13,771.48
221.04,794.03
199.3,763.42
212.44,766.07
234.03,794.46
221.3,786.98
199.31,755.88
201.08,775.04
220.37,691.86
209.27,687.02
181.31,787.95
216.6,588.18
220.88,513.49
204.43,543.59
204.21,537.14
218.91,535.2
244.24,562.03
242.41,544.63
230.08,530.83
227.24,547.84
219.37,525.96
219.53,519.19
194.04,511.72
227.94,533.95
336.01,587.34
313.84,560.9
290.94,530.44
286.4,508.02
272.04,489.78
271.41,496.24
279.98,500.51
276.21,496.92
262.25,484.51
272.01,492.31
311.41,538.3
279.76,500.63
278.65,502.13
296.69,527.52
257.27,473.7
277.43,474.86
274.61,476.67
280.68,470.37
272.82,475.8
171.27,480.23
179.65,487.81
210.01,490.61
207.59,494.61
207.83,507.6
201.44,507.33
206.99,473.83
226.22,630.63
223.78,838.95
194.3,783.67
214.82,748.06
214.66,730.42
216.19,741.71
231.61,766.6
197.94,723.01
206.52,722.77
206.88,721.48
217.48,720.98
276.19,771.29
281.58,810.63
279.34,779.92
287.39,804.22
265.28,760.68
209.43,472.02
222.68,425.45
239.07,457.84
233.54,442.42
225.84,425.4
214.11,421.7
255.32,512.04
253.12,504.23
218.01,430.05
236.63,462.47
232.69,440.65
258.11,443.62
267.69,448.83
234.69,422.94
227.23,418.66
224.59,398.1
233.1,411.47
237.22,430.51
223.72,408.48
224.63,406.77
235.4,416.29
235.64,421.72
229.98,429.89
234.82,435.5
227.03,403.45
189.99,443.13
180.41,510.69
209.26,511.92
197.26,479.57
180.78,461.99
202.71,490.95
216.61,516.14
186.15,493.18
194.81,489.66
199.47,491.87
197.9,490.28
197.85,490.19
229.29,481.44
408.53,438.59
493.87,424.28
459.37,415.78
465.05,415.11
509.35,503.47
484.47,479.42
448.92,413.23
459.67,400.99
459.17,407.65
383.57,412.51
344.58,417.84
352.4,417.1
353.49,409.28
348.73,409.06
356.73,416.97
358.27,414.28
338.49,418.96
353.22,426.63
479.44,402.46
555.13,522.41
588.37,539.79
614.12,426.91
607.53,452.58
629.3,421.76
635.51,390.56
599.45,429.91
575.08,476.22
620.44,432.91
641.2,396.93
630.85,416.19
584.27,471.98
520.49,492.97
548.11,415.41
577.45,408.32
570.54,432.37
565.18,417.91
573.92,424.62
535.52,428.73
507.49,410.59
512.65,410.11
513.6,426.34
499.07,393.52
506.87,442.83
514.83,453.31
510.9,408.69
531.83,431.34
603.59,428.54
683.94,513.69
724.69,546.5
711.6,483.93
685.4,534.84
722.74,474.2
721.47,455.63
698.72,525.07
726,555.01
698.35,572.44
635.56,572.32
531.39,531.45
416.23,465.66
367.39,425.81
369.73,423.87
363.64,429.64
364.25,434.27
378.43,429.53
359.48,415.37
402.79,496.19
403.93,493.85
368.03,425.04
389.87,448.87
370.39,424.17
401.1,475.99
448.33,544.21
432.72,514.67
380.66,444.52
358.84,431.56
422.33,436.55
505.08,434.43
530.41,444.39
546.11,460.29
553.63,465.43
559.05,464.84
556.57,453.82
534.79,454.57
520.56,538.99
533.91,497.56
543.7,407.03
548.41,441.97
583.64,511.93
557.3,468.4
524.51,429.47
543.13,439.33
549.78,436.8
449.55,470.3
413.59,503.91
441.03,534.3
439.61,551.54
402.43,524.6
378.92,489.45
392.95,478.43
409.89,496.12
402.65,522.01
402,528.47
403.24,509.11
364.28,495.24
326.48,494.33
348.13,492.64
346.13,506.17
346.22,509.51
327.57,488.44
316.02,497.48
381.51,575.47
375.7,560.18
336.77,497.52
327.64,464.62
337.07,468.19
336.1,488.83
335.34,497.2
356.84,572.27
403.33,655.87
411.1,647.14
290.06,748.41
307.85,670.56
337.99,613.91
260.79,741.12
334.49,674.29
319.96,678.35
280.8,757.89
309.2,720.89
342.66,580.41
343.62,642.89
392.44,698.71
338.38,637.92
198.26,571.25
215.16,593.2
209.11,576.31
183.27,558.81
176.42,556.48
200.99,565.56
260.35,622.27
224.82,592.74
206.37,581.99
235.6,609.66
206.04,568.32
193.68,560.67
195.22,563.27
208.36,579.91
223.11,608.1
206.66,594.14
185.56,567.79
213.66,581.74
241.86,600.36
210.13,585
192.98,605.59
188.02,618.2
203.81,635.38
217.91,645.05
191.02,607.01
177.79,604.62
196.54,627.28
193.96,637.46
205.27,623.7
351.48,617.61
426.54,683.29
414.31,673.05
399.35,600.17
405.05,610.22
402.63,624.49
450.01,680.36
444.65,652.25
396.84,588.59
459.08,693.14
425.07,633.83
405.65,609.72
427.33,648.1
408.61,604.21
397.88,587.6
384.14,564.47
397.67,627.78
417.32,688.33
404.8,603.84
443.38,660.57
427.23,626.15
390.88,558.02
403.96,596.12
401.92,584.33
394.63,568.63
417.63,620.36
448.53,616.43
448.09,468.34
443.63,424.12
432.52,518.58
445.01,581.85
461.59,515.98
438.86,435.75
471.09,482.8
497.97,534.67
505.2,541.72
511.34,485.45
481.8,287.05
478.48,179.98
478.52,170.12
474.95,177.02
492.45,185.66
488.45,188.52
481.92,190.48
479.94,190.25
480.69,189.26
487.4,194.35
478.96,195.5
495.67,196.08
475.11,221.92
379.56,274.28
358.01,302.46
362.85,310.95
365.58,309.19
363.43,302.91
350.05,297.51
347.67,296.36
364.2,321.09
371.65,336.65
341.64,302.24
284.79,251.32
236.52,249.67
226.71,254.64
237.44,257.01
234.21,279.72
228.93,269.64
227.15,262.27
224.22,256.73
225.15,250.76
237.17,265.51
236.28,266.18
244.44,259.91
244.84,263.7
230.14,275.29
241.99,274.4
200.39,251.42
292.68,278.18
464.18,305.45
461.52,255.69
465.34,294.12
464.4,279.87
456.8,239.17
462.12,263.02
457.74,280.29
458.47,258.34
470.46,255.65
463.19,297.4
424.28,323.15
403.44,274.85
379.32,266.32
363.39,268.94
368.36,251.48
377.82,267.61
385.58,281.55
374.72,277.2
376.22,267.83
461.33,265.96
628.38,263.98
668.69,258.41
647.9,258.29
655.16,259.19
658.26,261.98
648.91,292.06
654.45,276.42
661.23,253.15
655.55,262.5
653.81,258.25
649.18,263.04
684.41,262.36
728.67,254.49
714.3,268.6
669.44,309.9
689.78,290.22
733.94,257.96
705.03,259.78
610.7,260.24
591.26,256.25
590.18,254.14
586.52,251.54
595.16,254.04
589.76,271.4
591.88,267.98
596.9,264.8
596.63,263.69
594.07,253.93
591.29,267.75
591.64,262.58
591.37,255.38
590.09,260.83
592.67,254.18
593.67,260.36
591.16,261.2
590.56,252.51
595.22,252.32
601.56,261.84
610.22,253.33
572.29,249.15
522.39,256.9
533.95,256.91
540.59,262.2
543.59,269.35
543.86,263.12
542.54,255.74
551.38,273.17
547.25,270.95
539.9,263.23
541.16,260.97
547.01,260.01
545.93,271.62
528.87,273.75
572.22,269.67
655.45,267.39
668.35,264.02
668.49,266.48
672.56,265.45
669.29,269.25
663.15,277.99
672.48,267.74
672.47,259.64
662.78,269.26
659.67,272.4
658.61,257
631.38,272.93
625.69,272.05
636.11,260.29
636.8,263.86
635.8,268.18
639.34,263.48
642.05,267.17
643.85,265.22
643.85,250.97
642.91,263.32
687.19,264.83
719.65,268.62
717.28,273.59
721.41,265.96
706.97,296.11
705.94,288.79
722.08,262.91
732.37,265.18
727.58,262.46
712.39,263.13
722.38,267.81
727.73,284.73
701.1,309.84
715.74,306.9
715.47,299.82
704.17,290.59
700.83,276.07
692.88,278.9
696.87,302.08
664.62,211.35
770.75,455.7
1006.3,1049.6
989.97,1059.8
984.21,1051.6
929.47,978.76
778.78,760.08
671.03,639.2
634.71,605.64
711.53,536.14
746.67,488.74
676.54,510.75
669.02,490.53
707.66,419.99
690.38,438.18
655.9,501.41
678.23,478.42
692.25,435.93
744.95,453.87
709.94,503.58
615.34,527.22
643.61,508.7
675.63,460.77
695.4,429.62
705.14,422.75
700.57,426.86
701.42,424.28
723.35,335.4
749.65,194.27
764.57,109.66
769.91,119.56
771.16,120.93
764.43,117.51
761.41,121.09
762.4,128.09
762.41,128.82
804.16,103.92
874.88,80.493
919.13,72.535
915.67,72.079
912.15,75.328
918.88,76.705
922.04,74.733
923.12,74.548
902.06,76.294
793.18,66.011
755.67,57.633
771.41,55.391
761.71,57.664
767.02,67.355
757.37,73.002
751.48,64.401
759.26,62.748
759.03,80.966
749.4,82.495
795.44,78.003
842.8,77.078
848.44,78.103
853.46,77.259
856.74,74.439
856.4,74.941
854.25,75.687
854.15,73.992
852.51,75.08
834.94,73.547
913.99,80.424
1014.4,86.459
986.39,79.069
980.52,85.523
987.95,88.428
986.96,81.957
980.94,79.484
973.41,89.324
977.29,95.77
994.07,81.536
952.53,117.92
817.77,385.32
710.61,832.65
731.22,533.47
755.27,193.39
772.29,278.64
871.99,261.42
878.43,269.2
903.77,208.15
948.99,131.63
950.96,131.52
953.89,131.16
950.32,133.03
947.72,133.16
950.92,132.59
952.04,134.08
948.23,124.87
952.15,124.15
966.6,125.3
934.42,130.7
795.53,243.87
640.25,613.87
573.83,756.5
581.4,695.04
593.46,727.24
598.99,726.73
595.74,727.95
588.2,729.78
583.58,719.47
585.72,708.57
584.96,704.48
555.93,723.65
667.22,669.37
918.21,501.48
1028.5,356.09
1045,339.51
1041.5,354.44
1040.5,349.94
1040,357.06
1045.4,361.31
1049.6,357.3
1049.5,352.31
1044.7,350.82
1042.9,357.87
1047.9,378.5
937.52,316.59
828.53,252.97
841.39,270.02
843.45,267.85
838.39,271.13
845.66,276.53
847.79,275.94
838.71,276.03
852.41,275.1
803.11,280.42
958.61,273.94
1322.4,252.46
1463.8,245.27
1454,257.44
1427.4,266.47
1429.8,267.26
1435.9,265.81
1424.8,259.56
1432.8,268.6
1437.9,270.81
1427.2,265.53
1424,273.81
1424.8,268.69
1429.9,269.17
1435.6,268.9
1428.1,267
1347.6,287.69
1080.6,297.65
889.43,301.9
869.4,304.88
873.01,302.99
864.18,307.81
856.27,309.05
860.48,307.75
867.21,307.98
859.57,306.37
848.5,302.65
867.68,303.91
828.23,321.14
732.97,347.11
765.6,354.64
777.5,349.13
768.81,350.88
773.21,352.48
770.95,343
775.54,353.84
772.2,360.56
772.35,357.91
777.6,355.72
767.78,354
771.3,355.37
777.14,355.84
776.82,354.78
775.97,353.97
773.65,351.1
771.15,346.78
766.46,347.24
770.64,350.09
773.79,356.98
714.23,392.6
687.96,415.68
695.3,420.92
683.9,421.37
673.45,409.3
667.85,411
667.6,417.69
674.48,417.42
672.52,415.01
597.68,426.44
363.08,486.79
200.86,529.87
227.07,517.35
249.25,510.61
248.26,531.76
252.41,535.11
251.89,530.79
238.83,543.23
245.39,538
247.65,533.24
260.15,535.63
257.9,533.22
209.45,524.08
193.13,530
201,525.05
197.62,511.92
188.41,511.82
202.57,522.18
200.53,520.94
203.74,526.41
205.06,528.62
191,517
205.28,534.93
207.65,562.46
193.02,569.04
186.37,561.61
196.02,568
200.31,574.21
194.59,561.73
193.39,558.23
201.39,578
207.66,587.43
229.58,610.85
221.4,596.25
198.55,552.57
211.53,581.37
213.48,715.73
204.19,762.42
199.68,741.57
210.46,751.5
224.71,764.75
207.94,749.73
232.91,780.33
246.41,783.96
195.18,708.84
203.06,718.24
218.78,731.08
222.25,734.24
222.8,738.16
221.06,727.55
221.26,727.61
218.02,728.93
200.14,716.26
186.58,705.44
211.21,726.94
226.72,748.9
224.76,749.15
224.34,750.18
259.16,767.9
349.99,766.42
391.48,778.87
399.01,802.36
404.68,804.88
381.11,777.51
365.27,759.63
392.26,794.45
427.77,833.73
422.77,821.65
392.39,799.95
379.6,808.44
377.11,797.79
367.03,774.99
