participant,set,activity,x,y,timestamp
P06,C,INTERPRET,423,478,0
P06,C,INTERPRET,294,428,132
P06,C,INTERPRET,289,417,203
P06,C,INTERPRET,290,438,241
P06,C,INTERPRET,304,438,277
P06,C,INTERPRET,276,259,312
P06,C,INTERPRET,274,276,346
P06,C,INTERPRET,277,263,381
P06,C,INTERPRET,279,271,414
P06,C,INTERPRET,244,264,450
P06,C,INTERPRET,286,260,486
P06,C,INTERPRET,289,222,526
P06,C,INTERPRET,293,209,562
P06,C,INTERPRET,294,204,600
P06,C,INTERPRET,297,220,636
P06,C,INTERPRET,301,212,673
P06,C,INTERPRET,353,217,712
P06,C,INTERPRET,390,224,748
P06,C,INTERPRET,363,248,784
P06,C,INTERPRET,394,222,820
P06,C,INTERPRET,390,226,856
P06,C,INTERPRET,395,219,890
P06,C,INTERPRET,397,218,924
P06,C,INTERPRET,396,227,957
P06,C,INTERPRET,395,219,991
P06,C,INTERPRET,397,198,1024
P06,C,INTERPRET,405,217,1059
P06,C,INTERPRET,366,190,1094
P06,C,INTERPRET,289,174,1128
P06,C,INTERPRET,281,187,1163
P06,C,INTERPRET,286,216,1204
P06,C,INTERPRET,264,221,1238
P06,C,INTERPRET,211,260,1282
P06,C,INTERPRET,283,179,1317
P06,C,INTERPRET,231,248,1358
P06,C,INTERPRET,244,307,1395
P06,C,INTERPRET,360,194,1443
P06,C,INTERPRET,344,200,1478
P06,C,INTERPRET,443,193,1519
P06,C,INTERPRET,149,378,1559
P06,C,INTERPRET,467,185,1594
P06,C,INTERPRET,464,186,1634
P06,C,INTERPRET,391,221,1668
P06,C,INTERPRET,473,182,1705
P06,C,INTERPRET,491,193,1741
P06,C,INTERPRET,490,202,1776
P06,C,INTERPRET,486,208,1813
P06,C,INTERPRET,501,191,1850
P06,C,INTERPRET,517,188,1889
P06,C,INTERPRET,395,164,1925
P06,C,INTERPRET,393,201,1960
P06,C,INTERPRET,406,199,1995
P06,C,INTERPRET,412,190,2036
P06,C,INTERPRET,420,181,2073
P06,C,INTERPRET,428,193,2111
P06,C,INTERPRET,376,172,2161
P06,C,INTERPRET,403,211,2198
P06,C,INTERPRET,417,217,2224
P06,C,INTERPRET,432,182,2264
P06,C,INTERPRET,423,212,2305
P06,C,INTERPRET,358,238,2340
P06,C,INTERPRET,220,248,2376
P06,C,INTERPRET,256,262,2405
P06,C,INTERPRET,259,253,2443
P06,C,INTERPRET,287,241,2482
P06,C,INTERPRET,272,256,2520
P06,C,INTERPRET,292,235,2557
P06,C,INTERPRET,246,223,2595
P06,C,INTERPRET,161,202,2632
P06,C,INTERPRET,198,215,2667
P06,C,INTERPRET,222,210,2692
P06,C,INTERPRET,208,225,2719
P06,C,INTERPRET,209,226,2754
P06,C,INTERPRET,221,200,2794
P06,C,INTERPRET,223,175,2836
P06,C,INTERPRET,231,214,2873
P06,C,INTERPRET,209,267,2909
P06,C,INTERPRET,181,263,2946
P06,C,INTERPRET,195,223,2984
P06,C,INTERPRET,199,226,3021
P06,C,INTERPRET,192,225,3056
P06,C,INTERPRET,202,211,3096
P06,C,INTERPRET,201,184,3132
P06,C,INTERPRET,207,202,3168
P06,C,INTERPRET,197,222,3203
P06,C,INTERPRET,229,203,3238
P06,C,INTERPRET,222,208,3279
P06,C,INTERPRET,166,201,3314
P06,C,INTERPRET,174,239,3349
P06,C,INTERPRET,197,226,3374
P06,C,INTERPRET,225,205,3400
P06,C,INTERPRET,256,267,3443
P06,C,INTERPRET,282,281,3477
P06,C,INTERPRET,281,256,3520
P06,C,INTERPRET,266,251,3558
P06,C,INTERPRET,277,228,3594
P06,C,INTERPRET,277,256,3629
P06,C,INTERPRET,270,266,3665
P06,C,INTERPRET,261,260,3704
P06,C,INTERPRET,291,244,3745
P06,C,INTERPRET,286,266,3787
P06,C,INTERPRET,288,275,3822
P06,C,INTERPRET,274,256,3858
P06,C,INTERPRET,279,259,3896
P06,C,INTERPRET,293,255,3932
P06,C,INTERPRET,284,267,3973
P06,C,INTERPRET,289,261,4009
P06,C,INTERPRET,234,299,4045
P06,C,INTERPRET,217,371,4082
P06,C,INTERPRET,238,303,4119
P06,C,INTERPRET,247,297,4157
P06,C,INTERPRET,238,301,4195
P06,C,INTERPRET,249,310,4233
P06,C,INTERPRET,260,298,4271
P06,C,INTERPRET,274,279,4311
P06,C,INTERPRET,253,309,4349
P06,C,INTERPRET,296,445,4385
P06,C,INTERPRET,254,342,4423
P06,C,INTERPRET,267,379,4581
P06,C,INTERPRET,227,266,4658
P06,C,INTERPRET,291,288,4680
P06,C,INTERPRET,272,302,4708
P06,C,INTERPRET,260,305,4742
P06,C,INTERPRET,250,273,4782
P06,C,INTERPRET,213,277,4821
P06,C,INTERPRET,204,279,4858
P06,C,INTERPRET,246,264,4893
P06,C,INTERPRET,205,284,4919
P06,C,INTERPRET,248,289,4955
P06,C,INTERPRET,191,270,4992
P06,C,INTERPRET,249,318,5029
P06,C,INTERPRET,250,305,5054
P06,C,INTERPRET,275,320,5092
P06,C,INTERPRET,249,305,5130
P06,C,INTERPRET,269,301,5170
P06,C,INTERPRET,268,310,5212
P06,C,INTERPRET,285,330,5240
P06,C,INTERPRET,279,291,5270
P06,C,INTERPRET,284,294,5300
P06,C,INTERPRET,243,302,5326
P06,C,INTERPRET,252,308,5353
P06,C,INTERPRET,266,305,5389
P06,C,INTERPRET,280,303,5465
P06,C,INTERPRET,282,283,5494
P06,C,INTERPRET,282,304,5540
P06,C,INTERPRET,282,274,5580
P06,C,INTERPRET,301,306,5618
P06,C,INTERPRET,265,299,5659
P06,C,INTERPRET,248,316,5709
P06,C,INTERPRET,253,336,5754
P06,C,INTERPRET,252,301,5787
P06,C,INTERPRET,250,318,5827
P06,C,INTERPRET,253,314,5862
P06,C,INTERPRET,298,331,5902
P06,C,INTERPRET,251,324,5939
P06,C,INTERPRET,255,346,5966
P06,C,INTERPRET,248,316,6004
P06,C,INTERPRET,246,319,6042
P06,C,INTERPRET,258,319,6079
P06,C,INTERPRET,254,318,6116
P06,C,INTERPRET,261,332,6153
P06,C,INTERPRET,294,323,6190
P06,C,INTERPRET,293,321,6228
P06,C,INTERPRET,291,327,6268
P06,C,INTERPRET,294,308,6308
P06,C,INTERPRET,293,331,6350
P06,C,INTERPRET,300,333,6389
P06,C,INTERPRET,291,315,6431
P06,C,INTERPRET,290,333,6471
P06,C,INTERPRET,301,328,6509
P06,C,INTERPRET,291,333,6550
P06,C,INTERPRET,292,335,6585
P06,C,INTERPRET,290,333,6626
P06,C,INTERPRET,295,341,6667
P06,C,INTERPRET,285,342,6709
P06,C,INTERPRET,281,333,6749
P06,C,INTERPRET,320,349,6791
P06,C,INTERPRET,282,344,6833
P06,C,INTERPRET,286,314,6862
P06,C,INTERPRET,231,260,6906
P06,C,INTERPRET,230,287,6946
P06,C,INTERPRET,227,266,6984
P06,C,INTERPRET,239,271,7025
P06,C,INTERPRET,253,264,7064
P06,C,INTERPRET,251,251,7102
P06,C,INTERPRET,263,250,7143
P06,C,INTERPRET,251,243,7182
P06,C,INTERPRET,281,229,7218
P06,C,INTERPRET,248,252,7258
P06,C,INTERPRET,267,239,7294
P06,C,INTERPRET,263,226,7333
P06,C,INTERPRET,309,328,7370
P06,C,INTERPRET,296,337,7408
P06,C,INTERPRET,288,341,7449
P06,C,INTERPRET,301,338,7492
P06,C,INTERPRET,294,341,7531
P06,C,INTERPRET,297,339,7569
P06,C,INTERPRET,287,340,7609
P06,C,INTERPRET,287,344,7650
P06,C,INTERPRET,293,333,7691
P06,C,INTERPRET,271,338,7732
P06,C,INTERPRET,280,341,7772
P06,C,INTERPRET,326,365,7811
P06,C,INTERPRET,275,342,7852
P06,C,INTERPRET,336,320,7880
P06,C,INTERPRET,325,326,7921
P06,C,INTERPRET,335,304,7958
P06,C,INTERPRET,312,335,8001
P06,C,INTERPRET,316,341,8040
P06,C,INTERPRET,364,351,8086
P06,C,INTERPRET,242,313,8128
P06,C,INTERPRET,90,426,8157
P06,C,INTERPRET,112,378,8196
P06,C,INTERPRET,39,460,8239
P06,C,INTERPRET,217,323,8279
P06,C,INTERPRET,103,396,8319
P06,C,INTERPRET,208,287,8362
P06,C,INTERPRET,241,309,8403
P06,C,INTERPRET,219,327,8446
P06,C,INTERPRET,236,331,8486
P06,C,INTERPRET,227,340,8525
P06,C,INTERPRET,233,342,8566
P06,C,INTERPRET,180,324,8607
P06,C,INTERPRET,183,341,8650
P06,C,INTERPRET,191,332,8691
P06,C,INTERPRET,192,334,8732
P06,C,INTERPRET,193,336,8774
P06,C,INTERPRET,199,323,8814
P06,C,INTERPRET,339,1026,8855
P06,C,INTERPRET,417,364,9717
P06,C,INTERPRET,403,310,9738
P06,C,INTERPRET,405,302,9770
P06,C,INTERPRET,485,318,9814
P06,C,INTERPRET,490,306,9855
P06,C,INTERPRET,498,300,9896
P06,C,INTERPRET,519,278,9936
P06,C,INTERPRET,499,329,9978
P06,C,INTERPRET,550,290,10018
P06,C,INTERPRET,515,314,10067
P06,C,INTERPRET,519,317,10107
P06,C,INTERPRET,533,306,10153
P06,C,INTERPRET,504,328,10199
P06,C,INTERPRET,519,245,10236
P06,C,INTERPRET,518,293,10287
P06,C,INTERPRET,502,314,10324
P06,C,INTERPRET,497,328,10364
P06,C,INTERPRET,494,336,10409
P06,C,INTERPRET,516,318,10454
P06,C,INTERPRET,528,298,10503
P06,C,INTERPRET,537,295,10545
P06,C,INTERPRET,518,306,10582
P06,C,INTERPRET,520,329,10621
P06,C,INTERPRET,539,307,10658
P06,C,INTERPRET,518,333,10701
P06,C,INTERPRET,512,334,10738
P06,C,INTERPRET,494,342,10783
P06,C,INTERPRET,544,305,10827
P06,C,INTERPRET,513,328,10876
P06,C,INTERPRET,528,331,10915
P06,C,INTERPRET,525,323,10960
P06,C,INTERPRET,548,309,11003
P06,C,INTERPRET,557,311,11046
P06,C,INTERPRET,535,310,11084
P06,C,INTERPRET,527,334,11123
P06,C,INTERPRET,526,339,11162
P06,C,INTERPRET,530,348,11197
P06,C,INTERPRET,521,333,11232
P06,C,INTERPRET,528,333,11267
P06,C,INTERPRET,528,331,11302
P06,C,INTERPRET,531,333,11337
P06,C,INTERPRET,527,337,11380
P06,C,INTERPRET,527,334,11415
P06,C,INTERPRET,855,944,11458
P06,C,INTERPRET,1993,-139,11810
P06,C,INTERPRET,463,778,12567
P06,C,INTERPRET,326,430,12659
P06,C,INTERPRET,339,411,12708
P06,C,INTERPRET,248,381,12754
P06,C,INTERPRET,257,379,12806
P06,C,INTERPRET,240,299,12861
P06,C,INTERPRET,217,305,12913
P06,C,INTERPRET,-72,404,12951
P06,C,INTERPRET,255,321,12998
P06,C,INTERPRET,951,921,13053
P06,C,INTERPRET,394,340,14188
P06,C,INTERPRET,343,330,14212
P06,C,INTERPRET,28,441,14266
P06,C,INTERPRET,348,294,14312
P06,C,INTERPRET,352,300,14352
P06,C,INTERPRET,322,317,14392
P06,C,INTERPRET,304,394,14432
P06,C,INTERPRET,277,366,14478
P06,C,INTERPRET,280,328,14519
P06,C,INTERPRET,276,343,14559
P06,C,INTERPRET,273,345,14596
P06,C,INTERPRET,284,347,14634
P06,C,INTERPRET,282,359,14670
P06,C,INTERPRET,278,345,14706
P06,C,INTERPRET,273,336,14742
P06,C,INTERPRET,284,354,14779
P06,C,INTERPRET,245,364,14817
P06,C,INTERPRET,252,347,14853
P06,C,INTERPRET,258,341,14892
P06,C,INTERPRET,246,354,14930
P06,C,INTERPRET,250,340,14970
P06,C,INTERPRET,241,341,15012
P06,C,INTERPRET,235,359,15052
P06,C,INTERPRET,243,335,15092
P06,C,INTERPRET,250,349,15132
P06,C,INTERPRET,243,345,15170
P06,C,INTERPRET,362,322,15208
P06,C,INTERPRET,360,329,15250
P06,C,INTERPRET,366,319,15292
P06,C,INTERPRET,352,338,15335
P06,C,INTERPRET,361,330,15377
P06,C,INTERPRET,361,335,15418
P06,C,INTERPRET,356,339,15459
P06,C,INTERPRET,357,338,15500
P06,C,INTERPRET,330,369,15543
P06,C,INTERPRET,358,323,15585
P06,C,INTERPRET,357,327,15613
P06,C,INTERPRET,350,339,15654
P06,C,INTERPRET,390,340,15695
P06,C,INTERPRET,391,341,15736
P06,C,INTERPRET,396,330,15781
P06,C,INTERPRET,382,333,15823
P06,C,INTERPRET,270,283,15866
