"participant","set","activity","x","y","timestamp"
"P21","C","DEBUG",1109,546,0
"P21","C","DEBUG",1003,453,34
"P21","C","DEBUG",706,503,66
"P21","C","DEBUG",580,486,98
"P21","C","DEBUG",567,441,131
"P21","C","DEBUG",568,435,163
"P21","C","DEBUG",564,437,195
"P21","C","DEBUG",565,438,227
"P21","C","DEBUG",498,415,258
"P21","C","DEBUG",363,338,289
"P21","C","DEBUG",349,319,321
"P21","C","DEBUG",357,337,352
"P21","C","DEBUG",361,330,384
"P21","C","DEBUG",357,314,415
"P21","C","DEBUG",348,324,446
"P21","C","DEBUG",348,327,482
"P21","C","DEBUG",353,321,527
"P21","C","DEBUG",962,167,600
"P21","C","DEBUG",1655,83,708
"P21","C","DEBUG",1634,83,805
"P21","C","DEBUG",1685,113,876
"P21","C","DEBUG",1672,117,919
"P21","C","DEBUG",1677,114,950
"P21","C","DEBUG",1672,106,983
"P21","C","DEBUG",1674,109,1014
"P21","C","DEBUG",1677,108,1046
"P21","C","DEBUG",1670,124,1078
"P21","C","DEBUG",1678,128,1110
"P21","C","DEBUG",1667,127,1142
"P21","C","DEBUG",1671,115,1174
"P21","C","DEBUG",1676,113,1208
"P21","C","DEBUG",1314,75,1240
"P21","C","DEBUG",925,1,1272
"P21","C","DEBUG",746,31,1304
"P21","C","DEBUG",735,22,1334
"P21","C","DEBUG",740,31,1365
"P21","C","DEBUG",736,39,1397
"P21","C","DEBUG",734,34,1429
"P21","C","DEBUG",580,10,1461
"P21","C","DEBUG",590,17,1493
"P21","C","DEBUG",590,17,1526
"P21","C","DEBUG",586,24,1558
"P21","C","DEBUG",595,31,1592
"P21","C","DEBUG",595,24,1622
"P21","C","DEBUG",605,33,1654
"P21","C","DEBUG",603,20,1685
"P21","C","DEBUG",595,28,1717
"P21","C","DEBUG",595,25,1748
"P21","C","DEBUG",605,10,1781
"P21","C","DEBUG",611,19,1815
"P21","C","DEBUG",608,18,1862
"P21","C","DEBUG",606,20,1909
"P21","C","DEBUG",610,22,1955
"P21","C","DEBUG",608,21,2001
"P21","C","DEBUG",609,22,2050
"P21","C","DEBUG",605,19,2098
"P21","C","DEBUG",611,22,2147
"P21","C","DEBUG",614,18,2195
"P21","C","DEBUG",609,23,2240
"P21","C","DEBUG",584,-75,2286
"P21","C","DEBUG",591,25,2334
"P21","C","DEBUG",601,19,2379
"P21","C","DEBUG",599,17,2424
"P21","C","DEBUG",610,11,2468
"P21","C","DEBUG",599,15,2512
"P21","C","DEBUG",595,24,2556
