participant,set,activity,x,y,timestamp
P15,B,WATCH,680,1065,0
P15,B,WATCH,665,1077,28
P15,B,WATCH,658,1076,56
P15,B,WATCH,678,1062,83
P15,B,WATCH,683,1081,110
P15,B,WATCH,668,1088,137
P15,B,WATCH,675,1064,164
P15,B,WATCH,671,1087,191
P15,B,WATCH,693,1073,218
P15,B,WATCH,675,858,245
P15,B,WATCH,640,575,273
P15,B,WATCH,636,586,300
P15,B,WATCH,630,526,327
P15,B,WATCH,629,513,355
P15,B,WATCH,625,501,382
P15,B,WATCH,644,510,409
P15,B,WATCH,640,514,437
P15,B,WATCH,641,514,464
P15,B,WATCH,637,534,494
P15,B,WATCH,630,495,523
P15,B,WATCH,665,530,551
P15,B,WATCH,645,512,579
P15,B,WATCH,630,535,607
P15,B,WATCH,720,473,634
P15,B,WATCH,736,444,661
P15,B,WATCH,748,450,688
P15,B,WATCH,704,483,716
P15,B,WATCH,576,589,744
P15,B,WATCH,238,794,771
P15,B,WATCH,204,831,800
P15,B,WATCH,174,836,828
P15,B,WATCH,194,846,855
P15,B,WATCH,189,838,883
P15,B,WATCH,185,861,911
P15,B,WATCH,187,852,940
P15,B,WATCH,245,826,968
P15,B,WATCH,250,838,996
P15,B,WATCH,239,829,1024
P15,B,WATCH,240,820,1054
P15,B,WATCH,244,825,1083
P15,B,WATCH,250,835,1111
P15,B,WATCH,275,816,1141
P15,B,WATCH,271,820,1171
P15,B,WATCH,265,820,1200
P15,B,WATCH,265,815,1229
P15,B,WATCH,255,805,1257
P15,B,WATCH,262,812,1286
P15,B,WATCH,269,816,1314
P15,B,WATCH,260,826,1342
P15,B,WATCH,200,881,1370
P15,B,WATCH,194,874,1398
P15,B,WATCH,183,886,1426
P15,B,WATCH,200,876,1455
P15,B,WATCH,186,881,1483
P15,B,WATCH,166,877,1511
P15,B,WATCH,166,877,1540
P15,B,WATCH,159,873,1570
P15,B,WATCH,150,877,1601
P15,B,WATCH,139,875,1630
P15,B,WATCH,158,891,1660
P15,B,WATCH,157,889,1689
P15,B,WATCH,152,881,1717
P15,B,WATCH,163,888,1747
P15,B,WATCH,165,865,1776
P15,B,WATCH,172,878,1807
P15,B,WATCH,176,883,1835
P15,B,WATCH,183,888,1863
P15,B,WATCH,180,884,1892
P15,B,WATCH,164,866,1921
P15,B,WATCH,188,873,1950
P15,B,WATCH,170,879,1978
P15,B,WATCH,133,877,2007
P15,B,WATCH,129,868,2036
P15,B,WATCH,133,876,2065
P15,B,WATCH,131,861,2094
P15,B,WATCH,127,869,2123
P15,B,WATCH,123,866,2155
P15,B,WATCH,144,877,2184
P15,B,WATCH,125,875,2213
P15,B,WATCH,137,871,2242
P15,B,WATCH,223,880,2273
P15,B,WATCH,216,880,2302
P15,B,WATCH,219,882,2332
P15,B,WATCH,219,873,2361
P15,B,WATCH,223,881,2389
P15,B,WATCH,218,887,2418
P15,B,WATCH,226,886,2447
P15,B,WATCH,221,877,2477
P15,B,WATCH,182,890,2506
P15,B,WATCH,140,904,2535
P15,B,WATCH,148,913,2565
P15,B,WATCH,138,916,2594
P15,B,WATCH,150,925,2624
P15,B,WATCH,135,909,2654
P15,B,WATCH,143,922,2684
P15,B,WATCH,151,914,2716
P15,B,WATCH,481,579,2747
P15,B,WATCH,596,523,2777
P15,B,WATCH,621,508,2805
P15,B,WATCH,626,510,2834
P15,B,WATCH,628,507,2863
P15,B,WATCH,619,511,2891
P15,B,WATCH,616,506,2920
P15,B,WATCH,625,511,2948
P15,B,WATCH,634,501,2977
P15,B,WATCH,632,497,3005
P15,B,WATCH,631,514,3033
P15,B,WATCH,630,496,3062
P15,B,WATCH,637,502,3091
P15,B,WATCH,701,432,3120
P15,B,WATCH,710,397,3149
P15,B,WATCH,705,394,3178
P15,B,WATCH,707,388,3207
P15,B,WATCH,705,387,3236
P15,B,WATCH,709,408,3266
P15,B,WATCH,706,401,3295
