participant,set,activity,x,y,timestamp
P06,C,PLAY,1280,729,0
P06,C,PLAY,1288,726,71
P06,C,PLAY,1298,721,184
P06,C,PLAY,978,537,237
P06,C,PLAY,974,541,271
P06,C,PLAY,1003,510,302
P06,C,PLAY,977,527,333
P06,C,PLAY,973,533,365
P06,C,PLAY,962,551,399
P06,C,PLAY,955,561,435
P06,C,PLAY,967,549,469
P06,C,PLAY,942,574,503
P06,C,PLAY,971,576,533
P06,C,PLAY,961,579,561
P06,C,PLAY,938,615,591
P06,C,PLAY,951,602,620
P06,C,PLAY,956,583,648
P06,C,PLAY,967,519,675
P06,C,PLAY,945,560,703
P06,C,PLAY,962,538,732
P06,C,PLAY,960,546,760
P06,C,PLAY,952,546,788
P06,C,PLAY,970,535,821
P06,C,PLAY,960,558,849
P06,C,PLAY,957,525,878
P06,C,PLAY,958,558,905
P06,C,PLAY,955,528,933
P06,C,PLAY,968,541,960
P06,C,PLAY,975,517,987
P06,C,PLAY,972,588,1014
P06,C,PLAY,929,653,1041
P06,C,PLAY,952,589,1069
P06,C,PLAY,934,634,1096
P06,C,PLAY,936,617,1131
P06,C,PLAY,938,615,1160
P06,C,PLAY,950,593,1188
P06,C,PLAY,954,617,1216
P06,C,PLAY,916,598,1244
P06,C,PLAY,940,535,1272
P06,C,PLAY,938,538,1300
P06,C,PLAY,922,556,1329
P06,C,PLAY,940,522,1361
P06,C,PLAY,928,538,1389
P06,C,PLAY,936,538,1422
P06,C,PLAY,943,540,1450
P06,C,PLAY,976,504,1479
P06,C,PLAY,960,499,1512
P06,C,PLAY,971,498,1541
P06,C,PLAY,960,510,1569
P06,C,PLAY,949,508,1596
P06,C,PLAY,979,492,1624
P06,C,PLAY,952,517,1652
P06,C,PLAY,949,522,1682
P06,C,PLAY,971,482,1711
P06,C,PLAY,1063,631,1739
P06,C,PLAY,1049,643,1767
P06,C,PLAY,1050,650,1796
P06,C,PLAY,1048,641,1825
P06,C,PLAY,1056,635,1853
P06,C,PLAY,1050,650,1883
P06,C,PLAY,1072,717,1910
P06,C,PLAY,1073,723,1939
P06,C,PLAY,1078,731,1966
P06,C,PLAY,1083,727,1994
P06,C,PLAY,1083,735,2028
P06,C,PLAY,1206,894,2057
P06,C,PLAY,1004,456,2693
P06,C,PLAY,1006,459,2718
P06,C,PLAY,1001,475,2747
P06,C,PLAY,988,487,2777
P06,C,PLAY,1000,469,2808
P06,C,PLAY,996,471,2838
P06,C,PLAY,1001,475,2868
P06,C,PLAY,1056,408,2898
P06,C,PLAY,1082,361,2927
P06,C,PLAY,1095,359,2957
P06,C,PLAY,1080,357,2987
P06,C,PLAY,1087,355,3017
P06,C,PLAY,1085,355,3047
P06,C,PLAY,1089,359,3077
P06,C,PLAY,599,689,3107
P06,C,PLAY,103,998,3137
P06,C,PLAY,59,1012,3167
P06,C,PLAY,90,983,3193
P06,C,PLAY,92,998,3221
P06,C,PLAY,97,1003,3251
P06,C,PLAY,93,1001,3281
P06,C,PLAY,17,1054,3311
P06,C,PLAY,70,1032,3344
P06,C,PLAY,566,539,3374
P06,C,PLAY,1032,239,3404
P06,C,PLAY,1030,243,3434
P06,C,PLAY,1016,244,3465
P06,C,PLAY,1011,259,3494
P06,C,PLAY,1005,274,3525
P06,C,PLAY,1008,273,3555
P06,C,PLAY,998,295,3585
P06,C,PLAY,1005,284,3615
P06,C,PLAY,989,316,3644
P06,C,PLAY,1000,303,3674
P06,C,PLAY,1008,310,3704
P06,C,PLAY,1008,316,3734
P06,C,PLAY,995,331,3763
P06,C,PLAY,1017,363,3793
P06,C,PLAY,1023,555,3824
P06,C,PLAY,1036,573,3853
P06,C,PLAY,1043,581,3885
P06,C,PLAY,1024,602,3916
P06,C,PLAY,1038,603,3946
P06,C,PLAY,1031,636,3977
P06,C,PLAY,975,824,4008
P06,C,PLAY,972,829,4039
P06,C,PLAY,972,842,4069
P06,C,PLAY,965,861,4100
P06,C,PLAY,963,877,4131
P06,C,PLAY,957,879,4162
P06,C,PLAY,1000,562,4193
P06,C,PLAY,992,524,4225
P06,C,PLAY,981,515,4256
P06,C,PLAY,977,531,4287
P06,C,PLAY,985,535,4317
P06,C,PLAY,983,544,4348
P06,C,PLAY,983,537,4379
P06,C,PLAY,976,456,4409
P06,C,PLAY,995,374,4441
P06,C,PLAY,987,372,4472
P06,C,PLAY,985,390,4503
P06,C,PLAY,988,394,4533
P06,C,PLAY,988,392,4563
P06,C,PLAY,996,404,4594
P06,C,PLAY,1009,397,4624
P06,C,PLAY,998,409,4654
P06,C,PLAY,995,427,4683
P06,C,PLAY,993,416,4713
P06,C,PLAY,990,434,4742
P06,C,PLAY,996,439,4771
P06,C,PLAY,991,441,4802
P06,C,PLAY,992,443,4831
P06,C,PLAY,991,442,4860
P06,C,PLAY,1172,445,4890
P06,C,PLAY,1189,431,4920
P06,C,PLAY,1171,458,4948
P06,C,PLAY,1176,462,4978
P06,C,PLAY,1189,453,5009
P06,C,PLAY,1186,463,5040
P06,C,PLAY,1193,473,5070
P06,C,PLAY,1187,474,5100
P06,C,PLAY,1243,507,5130
P06,C,PLAY,1697,899,5160
P06,C,PLAY,1924,1097,5189
P06,C,PLAY,1901,1141,5220
P06,C,PLAY,1799,1157,5253
P06,C,PLAY,1886,1148,5284
P06,C,PLAY,1870,1117,5314
P06,C,PLAY,1839,1120,5343
P06,C,PLAY,1824,1078,5369
P06,C,PLAY,1828,1086,5399
P06,C,PLAY,1817,1080,5430
P06,C,PLAY,1809,1092,5460
P06,C,PLAY,1785,1067,5486
P06,C,PLAY,1843,1085,5517
P06,C,PLAY,1850,1092,5550
P06,C,PLAY,1749,1084,5580
P06,C,PLAY,1702,1060,5610
P06,C,PLAY,1707,1071,5640
P06,C,PLAY,1727,1071,5670
P06,C,PLAY,1731,1075,5700
P06,C,PLAY,1728,1071,5730
P06,C,PLAY,1741,1067,5762
P06,C,PLAY,1718,1070,5792
P06,C,PLAY,1719,1069,5822
