"participant","set","activity","x","y","timestamp"
"P23","C","SEARCH",205,100,0
"P23","C","SEARCH",212,120,69
"P23","C","SEARCH",215,98,92
"P23","C","SEARCH",198,119,120
"P23","C","SEARCH",201,120,146
"P23","C","SEARCH",222,133,174
"P23","C","SEARCH",156,125,200
"P23","C","SEARCH",125,96,231
"P23","C","SEARCH",115,92,259
"P23","C","SEARCH",126,108,288
"P23","C","SEARCH",120,96,318
"P23","C","SEARCH",152,103,347
"P23","C","SEARCH",120,93,373
"P23","C","SEARCH",124,91,403
"P23","C","SEARCH",-154,139,429
"P23","C","SEARCH",227,1167,489
"P23","C","SEARCH",644,1335,522
"P23","C","SEARCH",890,1271,554
"P23","C","SEARCH",583,1347,612
"P23","C","SEARCH",772,1214,669
"P23","C","SEARCH",858,1250,695
"P23","C","SEARCH",763,1117,722
"P23","C","SEARCH",689,1324,753
"P23","C","SEARCH",554,1280,781
"P23","C","SEARCH",853,1034,811
"P23","C","SEARCH",878,1245,841
"P23","C","SEARCH",761,1198,906
"P23","C","SEARCH",785,622,935
"P23","C","SEARCH",200,648,1065
"P23","C","SEARCH",153,353,1104
"P23","C","SEARCH",718,465,2290
"P23","C","SEARCH",745,431,2328
"P23","C","SEARCH",1022,413,2555
"P23","C","SEARCH",1031,397,2605
"P23","C","SEARCH",1037,461,2661
"P23","C","SEARCH",805,433,2724
"P23","C","SEARCH",782,423,2771
"P23","C","SEARCH",758,399,2813
"P23","C","SEARCH",781,401,2853
"P23","C","SEARCH",740,349,2892
"P23","C","SEARCH",734,203,2931
"P23","C","SEARCH",722,139,2969
"P23","C","SEARCH",730,125,3009
"P23","C","SEARCH",748,143,3049
"P23","C","SEARCH",732,142,3090
"P23","C","SEARCH",735,123,3131
"P23","C","SEARCH",726,134,3171
"P23","C","SEARCH",761,121,3212
"P23","C","SEARCH",733,120,3252
"P23","C","SEARCH",762,114,3294
"P23","C","SEARCH",758,126,3323
"P23","C","SEARCH",765,130,3353
"P23","C","SEARCH",769,115,3382
"P23","C","SEARCH",759,130,3411
"P23","C","SEARCH",712,141,3441
"P23","C","SEARCH",-1027,971,3470
"P23","C","SEARCH",820,102,5728
"P23","C","SEARCH",797,98,5763
"P23","C","SEARCH",813,120,5803
"P23","C","SEARCH",787,213,5834
"P23","C","SEARCH",824,355,5860
"P23","C","SEARCH",792,395,5890
"P23","C","SEARCH",796,378,5922
"P23","C","SEARCH",801,345,5954
"P23","C","SEARCH",803,375,5986
"P23","C","SEARCH",894,301,6018
"P23","C","SEARCH",663,426,6049
"P23","C","SEARCH",662,442,6080
"P23","C","SEARCH",657,364,6109
"P23","C","SEARCH",673,369,6140
"P23","C","SEARCH",697,362,6171
"P23","C","SEARCH",-1714,1613,6233
"P23","C","SEARCH",551,329,6293
"P23","C","SEARCH",714,364,6320
"P23","C","SEARCH",704,337,6351
"P23","C","SEARCH",713,363,6380
"P23","C","SEARCH",717,341,6410
"P23","C","SEARCH",721,370,6440
"P23","C","SEARCH",709,304,6469
"P23","C","SEARCH",746,292,6498
"P23","C","SEARCH",718,355,6528
"P23","C","SEARCH",738,367,6557
"P23","C","SEARCH",731,372,6587
"P23","C","SEARCH",64,258,6617
"P23","C","SEARCH",689,248,9567
"P23","C","SEARCH",732,270,9712
"P23","C","SEARCH",733,259,9752
"P23","C","SEARCH",713,219,9878
"P23","C","SEARCH",719,215,9911
"P23","C","SEARCH",724,181,9947
"P23","C","SEARCH",731,198,9976
"P23","C","SEARCH",731,232,10006
"P23","C","SEARCH",721,220,10036
"P23","C","SEARCH",646,310,10066
"P23","C","SEARCH",403,1084,10096
"P23","C","SEARCH",854,122,12233
"P23","C","SEARCH",872,129,12272
"P23","C","SEARCH",862,125,12308
"P23","C","SEARCH",893,146,12339
"P23","C","SEARCH",897,131,12371
"P23","C","SEARCH",896,135,12402
"P23","C","SEARCH",893,145,12432
"P23","C","SEARCH",888,121,12463
"P23","C","SEARCH",877,85,12494
"P23","C","SEARCH",906,93,12525
"P23","C","SEARCH",909,95,12557
"P23","C","SEARCH",924,84,12589
"P23","C","SEARCH",925,134,12621
"P23","C","SEARCH",933,84,12652
"P23","C","SEARCH",927,125,12684
"P23","C","SEARCH",933,137,12715
"P23","C","SEARCH",940,119,12746
"P23","C","SEARCH",925,134,12777
"P23","C","SEARCH",933,116,12809
"P23","C","SEARCH",933,138,12840
"P23","C","SEARCH",924,144,12871
"P23","C","SEARCH",929,136,12902
"P23","C","SEARCH",924,125,12935
