"participant","set","activity","x","y","timestamp"
"P17","B","SEARCH",1709,443,0
"P17","B","SEARCH",2245,536,34
"P17","B","SEARCH",896,671,626
"P17","B","SEARCH",634,587,744
"P17","B","SEARCH",575,555,783
"P17","B","SEARCH",660,237,824
"P17","B","SEARCH",664,165,868
"P17","B","SEARCH",639,137,906
"P17","B","SEARCH",667,181,946
"P17","B","SEARCH",657,163,985
"P17","B","SEARCH",647,142,1025
"P17","B","SEARCH",621,145,1069
"P17","B","SEARCH",632,144,1109
"P17","B","SEARCH",574,147,1150
"P17","B","SEARCH",397,154,1198
"P17","B","SEARCH",394,169,1227
"P17","B","SEARCH",483,160,1256
"P17","B","SEARCH",422,160,1285
"P17","B","SEARCH",462,136,1314
"P17","B","SEARCH",694,150,1343
"P17","B","SEARCH",761,122,1371
"P17","B","SEARCH",1174,80,1759
"P17","B","SEARCH",901,84,1811
"P17","B","SEARCH",729,445,1919
"P17","B","SEARCH",740,443,1940
"P17","B","SEARCH",715,455,1977
"P17","B","SEARCH",760,427,2008
"P17","B","SEARCH",705,458,2039
"P17","B","SEARCH",968,440,2069
"P17","B","SEARCH",1003,425,2101
"P17","B","SEARCH",951,441,2138
"P17","B","SEARCH",993,394,2177
"P17","B","SEARCH",956,429,2211
"P17","B","SEARCH",885,411,2247
"P17","B","SEARCH",970,362,2281
"P17","B","SEARCH",961,421,2311
"P17","B","SEARCH",960,403,2346
"P17","B","SEARCH",922,422,2375
"P17","B","SEARCH",975,400,2404
"P17","B","SEARCH",1079,423,2433
"P17","B","SEARCH",1023,393,2467
"P17","B","SEARCH",1090,412,2496
"P17","B","SEARCH",1124,503,2527
"P17","B","SEARCH",956,564,2556
"P17","B","SEARCH",373,891,2590
"P17","B","SEARCH",493,1016,2619
"P17","B","SEARCH",428,982,2644
"P17","B","SEARCH",475,1021,2669
"P17","B","SEARCH",465,1066,2701
"P17","B","SEARCH",292,935,2729
"P17","B","SEARCH",418,970,2757
"P17","B","SEARCH",294,966,2784
"P17","B","SEARCH",580,1169,2815
"P17","B","SEARCH",685,1116,2840
"P17","B","SEARCH",356,1081,2892
"P17","B","SEARCH",679,1185,2946
"P17","B","SEARCH",703,1176,2972
"P17","B","SEARCH",707,1214,2997
"P17","B","SEARCH",551,1104,3022
"P17","B","SEARCH",431,1118,3047
"P17","B","SEARCH",465,1151,3073
"P17","B","SEARCH",454,1127,3100
"P17","B","SEARCH",418,1107,3128
"P17","B","SEARCH",448,1144,3155
"P17","B","SEARCH",326,1105,3182
"P17","B","SEARCH",430,1145,3210
"P17","B","SEARCH",462,1100,3235
"P17","B","SEARCH",436,1127,3260
"P17","B","SEARCH",431,1074,3286
"P17","B","SEARCH",359,1071,3314
"P17","B","SEARCH",494,733,3342
"P17","B","SEARCH",475,525,3373
"P17","B","SEARCH",530,511,3405
"P17","B","SEARCH",587,572,3435
"P17","B","SEARCH",498,611,3498
"P17","B","SEARCH",352,429,3530
"P17","B","SEARCH",917,376,3570
"P17","B","SEARCH",935,462,3602
"P17","B","SEARCH",941,341,3639
"P17","B","SEARCH",930,386,3700
