"participant","set","activity","x","y","timestamp"
"P21","C","PLAY",242,1112,0
"P21","C","PLAY",226,1103,28
"P21","C","PLAY",222,1117,56
"P21","C","PLAY",221,1082,86
"P21","C","PLAY",234,1118,115
"P21","C","PLAY",228,1106,143
"P21","C","PLAY",229,1105,171
"P21","C","PLAY",213,1098,199
"P21","C","PLAY",256,1139,227
"P21","C","PLAY",235,1091,255
"P21","C","PLAY",229,1096,283
"P21","C","PLAY",258,1060,311
"P21","C","PLAY",279,1077,339
"P21","C","PLAY",292,1086,369
"P21","C","PLAY",275,1060,397
"P21","C","PLAY",291,1081,425
"P21","C","PLAY",296,1088,453
"P21","C","PLAY",271,1086,481
"P21","C","PLAY",310,1083,509
"P21","C","PLAY",302,1096,541
"P21","C","PLAY",315,1070,570
"P21","C","PLAY",286,1071,600
"P21","C","PLAY",271,1080,631
"P21","C","PLAY",272,1099,660
"P21","C","PLAY",438,854,689
"P21","C","PLAY",755,652,775
"P21","C","PLAY",870,293,818
"P21","C","PLAY",933,231,883
"P21","C","PLAY",939,221,906
"P21","C","PLAY",931,206,937
"P21","C","PLAY",942,215,965
"P21","C","PLAY",939,215,994
"P21","C","PLAY",970,300,1023
"P21","C","PLAY",970,442,1052
"P21","C","PLAY",968,444,1082
"P21","C","PLAY",970,440,1111
"P21","C","PLAY",966,450,1141
"P21","C","PLAY",964,470,1166
"P21","C","PLAY",960,542,1197
"P21","C","PLAY",958,553,1227
"P21","C","PLAY",965,531,1256
"P21","C","PLAY",953,545,1287
"P21","C","PLAY",958,532,1315
"P21","C","PLAY",947,562,1344
"P21","C","PLAY",960,553,1374
"P21","C","PLAY",962,558,1403
"P21","C","PLAY",973,563,1431
"P21","C","PLAY",962,571,1460
"P21","C","PLAY",965,578,1490
"P21","C","PLAY",976,546,1519
"P21","C","PLAY",969,507,1727
"P21","C","PLAY",976,440,1779
"P21","C","PLAY",977,506,1840
"P21","C","PLAY",967,529,1866
"P21","C","PLAY",975,523,1897
"P21","C","PLAY",979,519,1925
"P21","C","PLAY",967,520,1954
"P21","C","PLAY",978,518,1982
"P21","C","PLAY",977,524,2012
"P21","C","PLAY",976,516,2041
"P21","C","PLAY",979,521,2069
"P21","C","PLAY",983,534,2098
"P21","C","PLAY",968,517,2123
"P21","C","PLAY",981,530,2152
"P21","C","PLAY",976,523,2182
"P21","C","PLAY",973,528,2211
"P21","C","PLAY",978,511,2240
"P21","C","PLAY",965,533,2268
"P21","C","PLAY",976,514,2297
"P21","C","PLAY",972,527,2327
"P21","C","PLAY",976,485,2356
"P21","C","PLAY",990,482,2384
"P21","C","PLAY",991,471,2412
"P21","C","PLAY",984,474,2440
"P21","C","PLAY",985,474,2468
"P21","C","PLAY",978,485,2497
"P21","C","PLAY",995,461,2524
"P21","C","PLAY",982,469,2553
"P21","C","PLAY",987,465,2581
"P21","C","PLAY",991,475,2609
"P21","C","PLAY",983,473,2638
"P21","C","PLAY",983,475,2666
"P21","C","PLAY",988,475,2695
"P21","C","PLAY",980,475,2724
"P21","C","PLAY",987,463,2752
"P21","C","PLAY",978,475,2780
"P21","C","PLAY",981,493,2809
"P21","C","PLAY",972,497,2837
"P21","C","PLAY",969,499,2868
"P21","C","PLAY",967,509,2897
"P21","C","PLAY",970,516,2926
"P21","C","PLAY",962,497,2955
"P21","C","PLAY",971,498,2983
"P21","C","PLAY",970,494,3012
"P21","C","PLAY",969,491,3040
"P21","C","PLAY",964,500,3068
"P21","C","PLAY",969,499,3097
"P21","C","PLAY",969,508,3126
"P21","C","PLAY",972,500,3156
"P21","C","PLAY",970,515,3185
"P21","C","PLAY",970,501,3214
"P21","C","PLAY",964,499,3243
"P21","C","PLAY",957,509,3272
"P21","C","PLAY",971,496,3302
"P21","C","PLAY",970,498,3327
"P21","C","PLAY",969,505,3357
"P21","C","PLAY",972,496,3385
"P21","C","PLAY",966,515,3416
"P21","C","PLAY",973,519,3445
"P21","C","PLAY",969,509,3474
"P21","C","PLAY",979,505,3502
"P21","C","PLAY",967,512,3532
"P21","C","PLAY",972,512,3560
"P21","C","PLAY",971,517,3589
"P21","C","PLAY",973,516,3619
"P21","C","PLAY",1001,473,3644
"P21","C","PLAY",995,496,3674
"P21","C","PLAY",998,494,3699
"P21","C","PLAY",998,500,3729
"P21","C","PLAY",990,480,3758
"P21","C","PLAY",985,506,3788
"P21","C","PLAY",994,485,3813
"P21","C","PLAY",988,505,3843
"P21","C","PLAY",996,509,3872
"P21","C","PLAY",993,506,3901
"P21","C","PLAY",986,505,3931
"P21","C","PLAY",993,487,3962
"P21","C","PLAY",1001,492,3988
"P21","C","PLAY",994,507,4018
"P21","C","PLAY",993,507,4048
"P21","C","PLAY",966,521,4078
"P21","C","PLAY",975,524,4107
"P21","C","PLAY",969,514,4137
"P21","C","PLAY",966,521,4166
"P21","C","PLAY",965,532,4195
"P21","C","PLAY",966,522,4221
"P21","C","PLAY",965,530,4250
"P21","C","PLAY",966,529,4279
"P21","C","PLAY",977,524,4309
"P21","C","PLAY",973,515,4334
"P21","C","PLAY",966,521,4364
"P21","C","PLAY",982,517,4389
"P21","C","PLAY",970,516,4418
"P21","C","PLAY",968,526,4448
"P21","C","PLAY",959,482,4477
"P21","C","PLAY",960,508,4508
"P21","C","PLAY",949,513,4538
"P21","C","PLAY",959,503,4568
"P21","C","PLAY",968,485,4597
"P21","C","PLAY",956,492,4627
"P21","C","PLAY",958,494,4658
"P21","C","PLAY",961,492,4688
"P21","C","PLAY",957,487,4720
"P21","C","PLAY",957,433,4751
"P21","C","PLAY",1030,304,4782
"P21","C","PLAY",1049,362,4814
"P21","C","PLAY",1042,338,4845
"P21","C","PLAY",1048,346,4876
"P21","C","PLAY",1042,353,4907
"P21","C","PLAY",1038,357,4939
"P21","C","PLAY",1043,349,4969
"P21","C","PLAY",1044,354,5000
"P21","C","PLAY",1082,264,5033
"P21","C","PLAY",1091,273,5066
"P21","C","PLAY",1083,276,5096
"P21","C","PLAY",1085,262,5126
"P21","C","PLAY",1089,261,5156
"P21","C","PLAY",1089,265,5186
"P21","C","PLAY",1084,300,5216
"P21","C","PLAY",1087,303,5246
"P21","C","PLAY",1077,315,5277
"P21","C","PLAY",1034,380,5309
"P21","C","PLAY",1037,404,5340
"P21","C","PLAY",1036,406,5371
"P21","C","PLAY",1030,422,5402
"P21","C","PLAY",1040,417,5432
"P21","C","PLAY",1019,432,5462
"P21","C","PLAY",1028,437,5493
"P21","C","PLAY",1016,452,5524
"P21","C","PLAY",1019,471,5556
"P21","C","PLAY",1027,460,5587
"P21","C","PLAY",1022,465,5620
"P21","C","PLAY",985,272,5652
"P21","C","PLAY",990,272,5683
"P21","C","PLAY",992,292,5714
"P21","C","PLAY",981,305,5745
"P21","C","PLAY",972,333,5775
"P21","C","PLAY",981,347,5806
"P21","C","PLAY",975,365,5837
"P21","C","PLAY",982,357,5867
"P21","C","PLAY",979,358,5897
"P21","C","PLAY",972,378,5927
"P21","C","PLAY",962,373,5957
"P21","C","PLAY",978,377,5987
"P21","C","PLAY",970,377,6018
"P21","C","PLAY",1002,156,6047
"P21","C","PLAY",992,165,6077
"P21","C","PLAY",1004,164,6107
"P21","C","PLAY",999,171,6137
"P21","C","PLAY",996,174,6168
"P21","C","PLAY",988,181,6199
"P21","C","PLAY",971,213,6229
"P21","C","PLAY",891,352,6259
"P21","C","PLAY",902,353,6289
"P21","C","PLAY",899,364,6320
"P21","C","PLAY",898,360,6350
"P21","C","PLAY",886,368,6380
"P21","C","PLAY",896,364,6410
"P21","C","PLAY",717,509,6440
"P21","C","PLAY",453,797,6470
"P21","C","PLAY",193,958,6500
"P21","C","PLAY",20,1116,6531
"P21","C","PLAY",60,1111,6561
"P21","C","PLAY",59,1135,6591
"P21","C","PLAY",55,1138,6622
"P21","C","PLAY",46,1154,6652
"P21","C","PLAY",44,1129,6682
"P21","C","PLAY",35,1122,6713
"P21","C","PLAY",39,1106,6741
"P21","C","PLAY",49,1094,6771
"P21","C","PLAY",54,1149,6799
"P21","C","PLAY",34,1130,6829
"P21","C","PLAY",73,1120,6858
"P21","C","PLAY",82,1116,6888
"P21","C","PLAY",132,1039,6917
"P21","C","PLAY",1017,513,7080
"P21","C","PLAY",1017,432,7137
"P21","C","PLAY",1017,432,7201
"P21","C","PLAY",1015,478,7226
"P21","C","PLAY",1007,472,7262
"P21","C","PLAY",1014,474,7293
"P21","C","PLAY",901,441,7323
"P21","C","PLAY",875,431,7354
"P21","C","PLAY",865,436,7386
"P21","C","PLAY",864,436,7417
"P21","C","PLAY",859,441,7448
"P21","C","PLAY",859,437,7478
"P21","C","PLAY",855,440,7509
"P21","C","PLAY",969,504,7540
"P21","C","PLAY",1041,528,7570
"P21","C","PLAY",1054,531,7600
"P21","C","PLAY",1056,536,7631
"P21","C","PLAY",1044,537,7661
"P21","C","PLAY",1049,537,7692
"P21","C","PLAY",1056,543,7722
"P21","C","PLAY",1058,542,7752
"P21","C","PLAY",1058,555,7782
"P21","C","PLAY",1063,550,7814
"P21","C","PLAY",1060,543,7844
"P21","C","PLAY",1061,544,7875
"P21","C","PLAY",1064,542,7905
"P21","C","PLAY",1071,549,7936
"P21","C","PLAY",1065,544,7966
"P21","C","PLAY",983,560,7996
"P21","C","PLAY",982,560,8027
"P21","C","PLAY",990,565,8057
"P21","C","PLAY",997,568,8088
"P21","C","PLAY",992,556,8119
"P21","C","PLAY",989,577,8149
