"participant","set","activity","x","y","timestamp"
"P07","B","DEBUG",282,407,0
"P07","B","DEBUG",262,411,30
"P07","B","DEBUG",267,411,61
"P07","B","DEBUG",267,409,93
"P07","B","DEBUG",256,418,125
"P07","B","DEBUG",264,414,155
"P07","B","DEBUG",119,392,185
"P07","B","DEBUG",143,368,215
"P07","B","DEBUG",146,358,247
"P07","B","DEBUG",144,378,276
"P07","B","DEBUG",131,375,306
"P07","B","DEBUG",140,370,337
"P07","B","DEBUG",133,375,367
"P07","B","DEBUG",139,369,397
"P07","B","DEBUG",177,373,428
"P07","B","DEBUG",173,366,458
"P07","B","DEBUG",180,374,488
"P07","B","DEBUG",173,367,518
"P07","B","DEBUG",176,376,549
"P07","B","DEBUG",184,374,579
"P07","B","DEBUG",160,354,610
"P07","B","DEBUG",189,368,642
"P07","B","DEBUG",78,198,673
"P07","B","DEBUG",84,222,703
"P07","B","DEBUG",77,212,734
"P07","B","DEBUG",80,218,764
"P07","B","DEBUG",77,215,794
"P07","B","DEBUG",86,197,824
"P07","B","DEBUG",69,210,854
"P07","B","DEBUG",72,211,884
"P07","B","DEBUG",76,199,913
"P07","B","DEBUG",103,198,944
"P07","B","DEBUG",102,196,975
"P07","B","DEBUG",98,196,1007
"P07","B","DEBUG",102,199,1038
"P07","B","DEBUG",100,207,1068
"P07","B","DEBUG",105,199,1099
"P07","B","DEBUG",95,208,1130
"P07","B","DEBUG",126,233,1161
"P07","B","DEBUG",171,339,1250
"P07","B","DEBUG",119,319,1276
"P07","B","DEBUG",113,200,1336
"P07","B","DEBUG",111,213,1362
"P07","B","DEBUG",108,206,1397
"P07","B","DEBUG",100,208,1428
"P07","B","DEBUG",108,203,1460
"P07","B","DEBUG",102,207,1492
"P07","B","DEBUG",107,237,1524
"P07","B","DEBUG",105,227,1555
"P07","B","DEBUG",108,247,1586
"P07","B","DEBUG",102,229,1617
"P07","B","DEBUG",114,227,1648
"P07","B","DEBUG",118,233,1680
"P07","B","DEBUG",107,237,1712
"P07","B","DEBUG",107,226,1745
"P07","B","DEBUG",75,195,1777
"P07","B","DEBUG",82,186,1809
"P07","B","DEBUG",74,185,1839
"P07","B","DEBUG",78,187,1870
"P07","B","DEBUG",79,194,1901
"P07","B","DEBUG",88,194,1932
"P07","B","DEBUG",76,182,1964
"P07","B","DEBUG",79,189,1995
"P07","B","DEBUG",98,186,2027
"P07","B","DEBUG",117,190,2058
"P07","B","DEBUG",127,200,2091
"P07","B","DEBUG",108,186,2122
"P07","B","DEBUG",134,197,2155
"P07","B","DEBUG",113,182,2187
"P07","B","DEBUG",128,183,2220
"P07","B","DEBUG",134,190,2252
"P07","B","DEBUG",115,191,2285
"P07","B","DEBUG",177,191,2319
"P07","B","DEBUG",163,184,2352
"P07","B","DEBUG",167,197,2383
"P07","B","DEBUG",156,192,2414
"P07","B","DEBUG",161,186,2445
"P07","B","DEBUG",156,187,2475
"P07","B","DEBUG",162,174,2506
"P07","B","DEBUG",172,194,2536
"P07","B","DEBUG",197,180,2567
"P07","B","DEBUG",204,186,2598
"P07","B","DEBUG",198,187,2628
"P07","B","DEBUG",207,184,2660
"P07","B","DEBUG",211,178,2692
"P07","B","DEBUG",201,200,2723
"P07","B","DEBUG",205,185,2755
"P07","B","DEBUG",244,185,2787
"P07","B","DEBUG",246,175,2819
"P07","B","DEBUG",252,183,2850
"P07","B","DEBUG",258,186,2884
"P07","B","DEBUG",247,188,2916
"P07","B","DEBUG",246,179,2949
"P07","B","DEBUG",254,179,2980
"P07","B","DEBUG",256,177,3012
"P07","B","DEBUG",271,172,3046
"P07","B","DEBUG",303,180,3078
"P07","B","DEBUG",291,184,3109
"P07","B","DEBUG",291,171,3141
"P07","B","DEBUG",287,187,3172
"P07","B","DEBUG",282,176,3204
"P07","B","DEBUG",284,175,3235
"P07","B","DEBUG",299,184,3267
"P07","B","DEBUG",320,176,3299
"P07","B","DEBUG",329,189,3331
"P07","B","DEBUG",327,167,3363
"P07","B","DEBUG",315,185,3395
"P07","B","DEBUG",335,189,3428
"P07","B","DEBUG",322,181,3463
"P07","B","DEBUG",317,195,3496
"P07","B","DEBUG",319,184,3528
"P07","B","DEBUG",332,176,3561
"P07","B","DEBUG",288,193,3592
"P07","B","DEBUG",285,187,3625
"P07","B","DEBUG",299,193,3657
"P07","B","DEBUG",289,199,3689
"P07","B","DEBUG",309,198,3721
"P07","B","DEBUG",284,187,3753
"P07","B","DEBUG",96,209,3784
"P07","B","DEBUG",101,221,3817
"P07","B","DEBUG",99,236,3849
"P07","B","DEBUG",104,218,3881
"P07","B","DEBUG",90,233,3914
"P07","B","DEBUG",91,224,3947
"P07","B","DEBUG",106,229,3979
"P07","B","DEBUG",97,230,4013
"P07","B","DEBUG",101,227,4045
"P07","B","DEBUG",104,260,4078
"P07","B","DEBUG",120,249,4110
"P07","B","DEBUG",107,250,4142
"P07","B","DEBUG",111,245,4174
"P07","B","DEBUG",99,248,4207
"P07","B","DEBUG",111,246,4239
"P07","B","DEBUG",113,245,4271
"P07","B","DEBUG",93,241,4303
"P07","B","DEBUG",107,235,4336
"P07","B","DEBUG",118,254,4368
"P07","B","DEBUG",95,245,4401
"P07","B","DEBUG",87,272,4434
"P07","B","DEBUG",91,256,4466
"P07","B","DEBUG",94,257,4498
"P07","B","DEBUG",108,270,4531
"P07","B","DEBUG",84,261,4565
"P07","B","DEBUG",93,269,4598
"P07","B","DEBUG",101,267,4631
"P07","B","DEBUG",106,262,4664
"P07","B","DEBUG",86,262,4696
"P07","B","DEBUG",95,246,4728
"P07","B","DEBUG",104,254,4761
"P07","B","DEBUG",90,263,4793
"P07","B","DEBUG",87,274,4826
"P07","B","DEBUG",93,246,4858
"P07","B","DEBUG",88,265,4890
"P07","B","DEBUG",96,258,4922
"P07","B","DEBUG",93,260,4953
"P07","B","DEBUG",93,272,4986
"P07","B","DEBUG",92,255,5018
"P07","B","DEBUG",102,267,5050
"P07","B","DEBUG",106,264,5082
"P07","B","DEBUG",91,266,5115
"P07","B","DEBUG",100,278,5147
"P07","B","DEBUG",94,272,5179
"P07","B","DEBUG",105,269,5211
"P07","B","DEBUG",98,271,5243
"P07","B","DEBUG",104,275,5275
"P07","B","DEBUG",108,273,5307
"P07","B","DEBUG",110,278,5339
"P07","B","DEBUG",111,272,5371
"P07","B","DEBUG",124,279,5403
"P07","B","DEBUG",118,271,5434
"P07","B","DEBUG",103,274,5467
"P07","B","DEBUG",108,273,5499
"P07","B","DEBUG",121,272,5531
"P07","B","DEBUG",106,269,5563
"P07","B","DEBUG",118,270,5595
"P07","B","DEBUG",107,276,5627
"P07","B","DEBUG",119,274,5661
"P07","B","DEBUG",111,272,5694
"P07","B","DEBUG",109,270,5726
"P07","B","DEBUG",127,280,5759
"P07","B","DEBUG",123,265,5791
"P07","B","DEBUG",110,269,5823
"P07","B","DEBUG",117,266,5855
"P07","B","DEBUG",96,286,5887
"P07","B","DEBUG",99,293,5919
"P07","B","DEBUG",83,300,5951
"P07","B","DEBUG",61,377,5983
"P07","B","DEBUG",93,290,6014
"P07","B","DEBUG",72,366,6045
"P07","B","DEBUG",73,367,6077
"P07","B","DEBUG",95,296,6108
"P07","B","DEBUG",77,383,6141
"P07","B","DEBUG",69,377,6174
"P07","B","DEBUG",73,300,6207
"P07","B","DEBUG",73,294,6241
"P07","B","DEBUG",77,298,6271
"P07","B","DEBUG",96,296,6304
"P07","B","DEBUG",87,317,6336
"P07","B","DEBUG",91,293,6368
"P07","B","DEBUG",85,300,6402
"P07","B","DEBUG",77,298,6434
"P07","B","DEBUG",85,296,6467
"P07","B","DEBUG",75,297,6499
"P07","B","DEBUG",70,303,6532
"P07","B","DEBUG",84,302,6565
"P07","B","DEBUG",75,305,6599
"P07","B","DEBUG",102,227,6632
"P07","B","DEBUG",75,307,6664
"P07","B","DEBUG",69,298,6689
"P07","B","DEBUG",136,301,6720
"P07","B","DEBUG",134,280,6755
"P07","B","DEBUG",135,289,6788
"P07","B","DEBUG",128,292,6821
"P07","B","DEBUG",136,283,6853
"P07","B","DEBUG",131,288,6887
"P07","B","DEBUG",140,286,6919
"P07","B","DEBUG",123,291,6951
"P07","B","DEBUG",168,281,6984
"P07","B","DEBUG",177,271,7017
"P07","B","DEBUG",168,292,7050
"P07","B","DEBUG",178,286,7083
"P07","B","DEBUG",180,276,7115
"P07","B","DEBUG",182,287,7148
"P07","B","DEBUG",177,281,7180
"P07","B","DEBUG",192,276,7212
"P07","B","DEBUG",172,271,7244
"P07","B","DEBUG",235,286,7277
"P07","B","DEBUG",213,274,7311
"P07","B","DEBUG",219,283,7344
"P07","B","DEBUG",221,285,7376
"P07","B","DEBUG",212,285,7408
"P07","B","DEBUG",219,287,7441
"P07","B","DEBUG",243,432,7473
"P07","B","DEBUG",253,465,7589
"P07","B","DEBUG",244,284,7630
"P07","B","DEBUG",253,277,7696
