"participant","set","activity","x","y","timestamp"
"P17","B","BROWSE",260,193,0
"P17","B","BROWSE",204,134,35
"P17","B","BROWSE",206,151,69
"P17","B","BROWSE",209,169,102
"P17","B","BROWSE",220,148,134
"P17","B","BROWSE",225,175,166
"P17","B","BROWSE",227,229,198
"P17","B","BROWSE",219,173,230
"P17","B","BROWSE",221,147,262
"P17","B","BROWSE",374,308,293
"P17","B","BROWSE",358,305,324
"P17","B","BROWSE",374,317,355
"P17","B","BROWSE",361,271,386
"P17","B","BROWSE",368,303,418
"P17","B","BROWSE",378,310,449
"P17","B","BROWSE",374,319,480
"P17","B","BROWSE",327,310,511
"P17","B","BROWSE",312,313,542
"P17","B","BROWSE",301,290,575
"P17","B","BROWSE",329,296,607
"P17","B","BROWSE",300,316,639
"P17","B","BROWSE",311,281,671
"P17","B","BROWSE",265,309,704
"P17","B","BROWSE",273,308,736
"P17","B","BROWSE",277,297,768
"P17","B","BROWSE",193,294,801
"P17","B","BROWSE",277,307,833
"P17","B","BROWSE",278,312,859
"P17","B","BROWSE",282,330,889
"P17","B","BROWSE",281,336,921
"P17","B","BROWSE",488,299,953
"P17","B","BROWSE",470,310,985
"P17","B","BROWSE",481,299,1011
"P17","B","BROWSE",462,256,1036
"P17","B","BROWSE",462,321,1063
"P17","B","BROWSE",450,322,1095
"P17","B","BROWSE",482,282,1128
"P17","B","BROWSE",415,322,1160
"P17","B","BROWSE",472,316,1192
"P17","B","BROWSE",465,295,1218
"P17","B","BROWSE",461,312,1246
"P17","B","BROWSE",479,331,1277
"P17","B","BROWSE",480,284,1309
"P17","B","BROWSE",363,313,1342
"P17","B","BROWSE",355,292,1373
"P17","B","BROWSE",365,287,1405
"P17","B","BROWSE",355,274,1437
"P17","B","BROWSE",355,286,1468
"P17","B","BROWSE",375,326,1500
"P17","B","BROWSE",348,283,1536
"P17","B","BROWSE",345,269,1561
"P17","B","BROWSE",348,291,1590
"P17","B","BROWSE",362,357,1623
"P17","B","BROWSE",349,327,1655
"P17","B","BROWSE",337,215,1681
"P17","B","BROWSE",353,305,1713
"P17","B","BROWSE",310,454,1747
"P17","B","BROWSE",339,478,1782
"P17","B","BROWSE",330,423,1816
"P17","B","BROWSE",320,471,1843
"P17","B","BROWSE",336,481,1868
"P17","B","BROWSE",402,366,1900
"P17","B","BROWSE",481,331,1934
"P17","B","BROWSE",477,328,1966
"P17","B","BROWSE",474,322,1999
"P17","B","BROWSE",452,320,2032
"P17","B","BROWSE",482,309,2065
"P17","B","BROWSE",466,357,2099
"P17","B","BROWSE",460,317,2132
"P17","B","BROWSE",464,320,2165
"P17","B","BROWSE",490,275,2198
"P17","B","BROWSE",451,349,2232
"P17","B","BROWSE",471,326,2264
"P17","B","BROWSE",501,339,2296
"P17","B","BROWSE",483,349,2328
"P17","B","BROWSE",492,334,2360
"P17","B","BROWSE",520,330,2392
"P17","B","BROWSE",512,339,2424
"P17","B","BROWSE",511,298,2456
"P17","B","BROWSE",522,274,2488
"P17","B","BROWSE",506,326,2520
"P17","B","BROWSE",526,302,2552
"P17","B","BROWSE",508,312,2583
"P17","B","BROWSE",497,323,2614
"P17","B","BROWSE",517,313,2645
"P17","B","BROWSE",439,315,2675
"P17","B","BROWSE",390,324,2706
"P17","B","BROWSE",431,290,2737
"P17","B","BROWSE",524,314,2787
"P17","B","BROWSE",465,335,2813
"P17","B","BROWSE",434,444,2940
"P17","B","BROWSE",480,318,2998
"P17","B","BROWSE",474,305,3059
"P17","B","BROWSE",480,318,3086
"P17","B","BROWSE",443,297,3118
"P17","B","BROWSE",440,286,3147
"P17","B","BROWSE",469,336,3172
"P17","B","BROWSE",472,317,3197
"P17","B","BROWSE",485,291,3223
"P17","B","BROWSE",494,318,3254
"P17","B","BROWSE",495,325,3284
"P17","B","BROWSE",494,323,3317
"P17","B","BROWSE",483,330,3348
"P17","B","BROWSE",507,264,3379
"P17","B","BROWSE",493,343,3410
"P17","B","BROWSE",485,357,3441
"P17","B","BROWSE",492,328,3472
"P17","B","BROWSE",456,344,3503
"P17","B","BROWSE",461,269,3534
"P17","B","BROWSE",409,309,3565
"P17","B","BROWSE",450,330,3596
"P17","B","BROWSE",465,319,3621
"P17","B","BROWSE",461,327,3648
"P17","B","BROWSE",475,304,3678
"P17","B","BROWSE",467,311,3709
"P17","B","BROWSE",468,290,3739
"P17","B","BROWSE",457,299,3770
"P17","B","BROWSE",473,322,3800
"P17","B","BROWSE",452,305,3831
"P17","B","BROWSE",470,274,3861
"P17","B","BROWSE",467,277,3893
"P17","B","BROWSE",459,333,3924
"P17","B","BROWSE",467,318,3955
"P17","B","BROWSE",472,300,3987
"P17","B","BROWSE",455,291,4017
"P17","B","BROWSE",469,252,4049
"P17","B","BROWSE",515,286,4078
"P17","B","BROWSE",865,384,4109
"P17","B","BROWSE",880,407,4139
"P17","B","BROWSE",857,406,4171
"P17","B","BROWSE",873,422,4201
"P17","B","BROWSE",856,434,4232
"P17","B","BROWSE",859,392,4262
"P17","B","BROWSE",868,346,4292
"P17","B","BROWSE",873,392,4322
"P17","B","BROWSE",882,407,4352
"P17","B","BROWSE",878,400,4382
"P17","B","BROWSE",869,418,4413
"P17","B","BROWSE",681,469,4445
"P17","B","BROWSE",688,484,4476
"P17","B","BROWSE",689,489,4507
"P17","B","BROWSE",688,501,4538
"P17","B","BROWSE",687,501,4570
"P17","B","BROWSE",693,520,4601
"P17","B","BROWSE",681,508,4633
"P17","B","BROWSE",685,526,4665
"P17","B","BROWSE",701,514,4696
"P17","B","BROWSE",682,533,4721
"P17","B","BROWSE",684,517,4751
"P17","B","BROWSE",681,529,4782
"P17","B","BROWSE",686,534,4813
"P17","B","BROWSE",676,526,4844
"P17","B","BROWSE",677,530,4876
"P17","B","BROWSE",660,544,4907
"P17","B","BROWSE",695,514,4940
"P17","B","BROWSE",671,533,4972
"P17","B","BROWSE",437,496,5006
"P17","B","BROWSE",455,475,5039
"P17","B","BROWSE",432,532,5071
"P17","B","BROWSE",446,522,5104
"P17","B","BROWSE",469,500,5136
"P17","B","BROWSE",429,532,5166
"P17","B","BROWSE",440,505,5198
"P17","B","BROWSE",473,309,5230
"P17","B","BROWSE",421,213,5262
"P17","B","BROWSE",429,165,5294
"P17","B","BROWSE",418,198,5326
"P17","B","BROWSE",417,229,5358
"P17","B","BROWSE",427,156,5390
"P17","B","BROWSE",421,207,5422
"P17","B","BROWSE",424,191,5454
"P17","B","BROWSE",74,-132,5486
"P17","B","BROWSE",144,5,5518
"P17","B","BROWSE",152,55,5551
"P17","B","BROWSE",155,50,5584
"P17","B","BROWSE",160,60,5616
"P17","B","BROWSE",155,63,5648
"P17","B","BROWSE",163,50,5679
"P17","B","BROWSE",145,62,5711
"P17","B","BROWSE",252,120,5742
"P17","B","BROWSE",237,147,5773
"P17","B","BROWSE",259,137,5805
"P17","B","BROWSE",259,133,5836
"P17","B","BROWSE",256,118,5868
"P17","B","BROWSE",243,130,5900
"P17","B","BROWSE",287,120,5935
"P17","B","BROWSE",168,-23,5967
"P17","B","BROWSE",280,165,5999
"P17","B","BROWSE",169,-61,6031
"P17","B","BROWSE",282,167,6063
"P17","B","BROWSE",286,137,6096
"P17","B","BROWSE",284,138,6129
"P17","B","BROWSE",145,-126,6160
"P17","B","BROWSE",151,-90,6191
"P17","B","BROWSE",333,204,6217
"P17","B","BROWSE",496,189,6244
"P17","B","BROWSE",797,450,6270
"P17","B","BROWSE",816,533,6298
"P17","B","BROWSE",836,526,6328
"P17","B","BROWSE",832,520,6361
"P17","B","BROWSE",818,514,6392
"P17","B","BROWSE",832,523,6425
"P17","B","BROWSE",812,523,6458
"P17","B","BROWSE",683,511,6490
"P17","B","BROWSE",676,472,6522
"P17","B","BROWSE",684,502,6554
"P17","B","BROWSE",677,511,6586
"P17","B","BROWSE",683,528,6618
"P17","B","BROWSE",689,513,6651
"P17","B","BROWSE",674,524,6683
"P17","B","BROWSE",691,488,6715
"P17","B","BROWSE",668,507,6747
"P17","B","BROWSE",687,525,6779
"P17","B","BROWSE",801,576,6920
"P17","B","BROWSE",815,661,6969
"P17","B","BROWSE",873,683,7036
"P17","B","BROWSE",898,645,7061
"P17","B","BROWSE",885,646,7094
"P17","B","BROWSE",891,677,7125
"P17","B","BROWSE",891,677,7157
"P17","B","BROWSE",891,661,7192
"P17","B","BROWSE",836,645,7225
"P17","B","BROWSE",751,670,7257
"P17","B","BROWSE",763,632,7290
"P17","B","BROWSE",752,690,7323
"P17","B","BROWSE",755,660,7356
"P17","B","BROWSE",745,749,7388
"P17","B","BROWSE",717,692,7421
"P17","B","BROWSE",712,666,7453
"P17","B","BROWSE",724,666,7485
"P17","B","BROWSE",702,712,7517
"P17","B","BROWSE",726,662,7549
"P17","B","BROWSE",730,659,7581
"P17","B","BROWSE",580,684,7613
"P17","B","BROWSE",586,694,7645
"P17","B","BROWSE",575,716,7677
"P17","B","BROWSE",593,683,7709
"P17","B","BROWSE",581,677,7742
"P17","B","BROWSE",595,697,7774
"P17","B","BROWSE",567,699,7806
"P17","B","BROWSE",577,709,7838
"P17","B","BROWSE",578,694,7869
"P17","B","BROWSE",582,678,7900
"P17","B","BROWSE",587,691,7931
"P17","B","BROWSE",606,665,7963
"P17","B","BROWSE",669,755,7993
"P17","B","BROWSE",691,866,8025
"P17","B","BROWSE",674,838,8056
"P17","B","BROWSE",700,846,8087
"P17","B","BROWSE",694,845,8117
"P17","B","BROWSE",669,857,8148
"P17","B","BROWSE",673,853,8179
"P17","B","BROWSE",654,847,8210
"P17","B","BROWSE",649,837,8242
"P17","B","BROWSE",642,819,8273
"P17","B","BROWSE",652,842,8309
"P17","B","BROWSE",675,814,8341
"P17","B","BROWSE",681,834,8372
"P17","B","BROWSE",702,825,8402
"P17","B","BROWSE",680,833,8432
"P17","B","BROWSE",696,853,8463
"P17","B","BROWSE",687,845,8494
"P17","B","BROWSE",694,832,8525
"P17","B","BROWSE",680,822,8556
"P17","B","BROWSE",694,819,8585
"P17","B","BROWSE",713,834,8616
"P17","B","BROWSE",687,839,8647
"P17","B","BROWSE",686,805,8677
"P17","B","BROWSE",692,796,8708
"P17","B","BROWSE",679,834,8739
"P17","B","BROWSE",695,778,8769
"P17","B","BROWSE",791,679,8799
"P17","B","BROWSE",810,644,8829
"P17","B","BROWSE",795,636,8864
"P17","B","BROWSE",809,639,8895
"P17","B","BROWSE",793,649,8927
"P17","B","BROWSE",796,696,8963
"P17","B","BROWSE",714,678,8994
"P17","B","BROWSE",724,687,9025
"P17","B","BROWSE",740,632,9055
"P17","B","BROWSE",731,669,9086
"P17","B","BROWSE",744,680,9117
"P17","B","BROWSE",754,657,9359
"P17","B","BROWSE",832,660,9382
"P17","B","BROWSE",842,708,9416
"P17","B","BROWSE",848,651,9447
"P17","B","BROWSE",843,649,9478
"P17","B","BROWSE",812,642,9508
