"participant","set","activity","x","y","timestamp"
"P13","A","BROWSE",794,390,0
"P13","A","BROWSE",804,377,31
"P13","A","BROWSE",817,387,61
"P13","A","BROWSE",793,385,92
"P13","A","BROWSE",810,388,122
"P13","A","BROWSE",800,396,152
"P13","A","BROWSE",583,365,182
"P13","A","BROWSE",553,339,211
"P13","A","BROWSE",547,351,240
"P13","A","BROWSE",544,361,269
"P13","A","BROWSE",543,362,298
"P13","A","BROWSE",539,349,326
"P13","A","BROWSE",548,359,355
"P13","A","BROWSE",550,361,384
"P13","A","BROWSE",551,353,413
"P13","A","BROWSE",501,317,444
"P13","A","BROWSE",321,133,474
"P13","A","BROWSE",322,127,504
"P13","A","BROWSE",331,128,536
"P13","A","BROWSE",325,142,569
"P13","A","BROWSE",322,137,596
"P13","A","BROWSE",330,124,624
"P13","A","BROWSE",267,105,652
"P13","A","BROWSE",266,99,682
"P13","A","BROWSE",269,111,711
"P13","A","BROWSE",260,105,741
"P13","A","BROWSE",267,107,770
"P13","A","BROWSE",274,115,798
"P13","A","BROWSE",268,110,826
"P13","A","BROWSE",268,109,854
"P13","A","BROWSE",262,116,882
"P13","A","BROWSE",270,111,911
"P13","A","BROWSE",256,121,938
"P13","A","BROWSE",270,113,968
"P13","A","BROWSE",274,124,998
"P13","A","BROWSE",269,121,1028
"P13","A","BROWSE",269,120,1056
"P13","A","BROWSE",273,112,1083
"P13","A","BROWSE",266,108,1113
"P13","A","BROWSE",265,113,1141
"P13","A","BROWSE",276,124,1169
"P13","A","BROWSE",259,119,1197
"P13","A","BROWSE",263,111,1225
"P13","A","BROWSE",264,108,1252
"P13","A","BROWSE",281,113,1281
"P13","A","BROWSE",266,114,1310
"P13","A","BROWSE",258,105,1338
"P13","A","BROWSE",276,118,1366
"P13","A","BROWSE",272,120,1394
"P13","A","BROWSE",273,111,1422
"P13","A","BROWSE",269,120,1450
"P13","A","BROWSE",276,120,1479
"P13","A","BROWSE",275,118,1507
"P13","A","BROWSE",256,113,1535
"P13","A","BROWSE",276,105,1565
"P13","A","BROWSE",280,117,1594
"P13","A","BROWSE",371,290,1623
"P13","A","BROWSE",363,697,1653
"P13","A","BROWSE",123,1330,1708
"P13","A","BROWSE",389,203,4800
"P13","A","BROWSE",390,224,4839
"P13","A","BROWSE",302,191,4879
"P13","A","BROWSE",302,190,4918
"P13","A","BROWSE",320,191,4947
"P13","A","BROWSE",319,188,4984
"P13","A","BROWSE",388,178,5019
"P13","A","BROWSE",397,185,5056
"P13","A","BROWSE",393,191,5086
"P13","A","BROWSE",396,189,5118
"P13","A","BROWSE",405,189,5148
"P13","A","BROWSE",357,152,5179
"P13","A","BROWSE",343,157,5210
"P13","A","BROWSE",352,156,5241
"P13","A","BROWSE",340,152,5271
"P13","A","BROWSE",345,156,5302
"P13","A","BROWSE",337,151,5332
"P13","A","BROWSE",343,154,5362
"P13","A","BROWSE",347,155,5392
"P13","A","BROWSE",338,147,5421
"P13","A","BROWSE",347,154,5451
