"participant","set","activity","x","y","timestamp"
"P19","B","DEBUG",856,161,0
"P19","B","DEBUG",855,150,42
"P19","B","DEBUG",791,162,83
"P19","B","DEBUG",223,284,124
"P19","B","DEBUG",232,306,158
"P19","B","DEBUG",229,309,195
"P19","B","DEBUG",243,297,230
"P19","B","DEBUG",229,316,267
"P19","B","DEBUG",219,305,302
"P19","B","DEBUG",199,283,336
"P19","B","DEBUG",159,216,370
"P19","B","DEBUG",162,200,410
"P19","B","DEBUG",164,203,452
"P19","B","DEBUG",162,194,487
"P19","B","DEBUG",199,151,521
"P19","B","DEBUG",282,96,556
"P19","B","DEBUG",312,84,593
"P19","B","DEBUG",295,85,628
"P19","B","DEBUG",301,84,662
"P19","B","DEBUG",302,110,696
"P19","B","DEBUG",316,94,731
"P19","B","DEBUG",470,73,776
"P19","B","DEBUG",459,66,810
"P19","B","DEBUG",461,63,856
"P19","B","DEBUG",442,73,890
"P19","B","DEBUG",470,66,925
"P19","B","DEBUG",514,70,965
"P19","B","DEBUG",502,65,999
"P19","B","DEBUG",500,59,1034
"P19","B","DEBUG",497,63,1074
"P19","B","DEBUG",503,50,1114
"P19","B","DEBUG",506,64,1157
"P19","B","DEBUG",513,63,1198
"P19","B","DEBUG",496,27,1237
"P19","B","DEBUG",483,40,1272
"P19","B","DEBUG",482,40,1308
"P19","B","DEBUG",496,21,1350
"P19","B","DEBUG",422,34,1392
"P19","B","DEBUG",432,34,1428
"P19","B","DEBUG",429,23,1469
"P19","B","DEBUG",418,26,1505
"P19","B","DEBUG",394,38,1542
"P19","B","DEBUG",358,51,1578
"P19","B","DEBUG",358,44,1620
"P19","B","DEBUG",358,53,1660
"P19","B","DEBUG",355,37,1700
"P19","B","DEBUG",342,53,1742
"P19","B","DEBUG",316,34,1782
"P19","B","DEBUG",317,29,1829
"P19","B","DEBUG",311,49,1865
"P19","B","DEBUG",294,53,1902
"P19","B","DEBUG",287,60,1943
"P19","B","DEBUG",262,39,1985
"P19","B","DEBUG",274,59,2032
"P19","B","DEBUG",256,37,2074
"P19","B","DEBUG",332,27,2115
"P19","B","DEBUG",1192,397,2408
"P19","B","DEBUG",1741,269,2429
"P19","B","DEBUG",1659,286,2491
"P19","B","DEBUG",1625,278,2534
"P19","B","DEBUG",1621,250,2562
"P19","B","DEBUG",1611,256,2597
"P19","B","DEBUG",1612,255,2640
"P19","B","DEBUG",1601,254,2675
"P19","B","DEBUG",1602,258,2711
"P19","B","DEBUG",1610,268,2746
"P19","B","DEBUG",1624,244,2781
"P19","B","DEBUG",1629,240,2816
"P19","B","DEBUG",1626,221,2850
"P19","B","DEBUG",1609,214,2885
"P19","B","DEBUG",1625,217,2923
"P19","B","DEBUG",1642,221,2959
"P19","B","DEBUG",1613,203,2997
"P19","B","DEBUG",1621,202,3040
"P19","B","DEBUG",1612,228,3081
"P19","B","DEBUG",1608,194,3122
"P19","B","DEBUG",1603,218,3169
"P19","B","DEBUG",1623,202,3205
"P19","B","DEBUG",1615,222,3247
"P19","B","DEBUG",1609,223,3288
"P19","B","DEBUG",1608,222,3323
"P19","B","DEBUG",1605,227,3369
"P19","B","DEBUG",1613,199,3403
"P19","B","DEBUG",1612,222,3437
"P19","B","DEBUG",1610,216,3482
"P19","B","DEBUG",1604,226,3517
"P19","B","DEBUG",1614,212,3551
"P19","B","DEBUG",1607,220,3588
"P19","B","DEBUG",1606,226,3623
"P19","B","DEBUG",1615,211,3657
"P19","B","DEBUG",1608,211,3691
"P19","B","DEBUG",1609,223,3726
"P19","B","DEBUG",1607,216,3760
"P19","B","DEBUG",1604,226,3794
"P19","B","DEBUG",1594,283,3832
"P19","B","DEBUG",1591,291,3866
"P19","B","DEBUG",1595,279,3900
"P19","B","DEBUG",1593,290,3933
"P19","B","DEBUG",1600,293,3968
"P19","B","DEBUG",1603,289,4001
"P19","B","DEBUG",1596,281,4036
"P19","B","DEBUG",1594,285,4071
"P19","B","DEBUG",1597,276,4106
"P19","B","DEBUG",1366,306,4140
"P19","B","DEBUG",1389,309,4174
"P19","B","DEBUG",1377,311,4208
"P19","B","DEBUG",1374,306,4243
"P19","B","DEBUG",1381,299,4278
"P19","B","DEBUG",1371,307,4312
"P19","B","DEBUG",1363,263,4346
"P19","B","DEBUG",1369,270,4381
"P19","B","DEBUG",1367,267,4415
"P19","B","DEBUG",1370,265,4448
"P19","B","DEBUG",1370,266,4482
"P19","B","DEBUG",1361,273,4516
"P19","B","DEBUG",1367,261,4550
"P19","B","DEBUG",1371,260,4586
"P19","B","DEBUG",1364,259,4622
"P19","B","DEBUG",1366,323,4661
"P19","B","DEBUG",1361,327,4696
"P19","B","DEBUG",1366,322,4729
"P19","B","DEBUG",1364,328,4763
"P19","B","DEBUG",1373,430,4797
"P19","B","DEBUG",1358,409,4832
"P19","B","DEBUG",1363,409,4866
"P19","B","DEBUG",1369,405,4901
"P19","B","DEBUG",1368,414,4935
"P19","B","DEBUG",1365,401,4968
"P19","B","DEBUG",1364,414,5002
"P19","B","DEBUG",1364,408,5037
"P19","B","DEBUG",1359,411,5070
"P19","B","DEBUG",1358,407,5104
"P19","B","DEBUG",1366,408,5140
"P19","B","DEBUG",1373,406,5175
"P19","B","DEBUG",1367,412,5209
"P19","B","DEBUG",1368,415,5244
"P19","B","DEBUG",1616,387,5278
"P19","B","DEBUG",1581,391,5313
"P19","B","DEBUG",1578,401,5350
"P19","B","DEBUG",1580,401,5386
"P19","B","DEBUG",1588,403,5422
"P19","B","DEBUG",1580,404,5458
"P19","B","DEBUG",1591,394,5494
"P19","B","DEBUG",1593,386,5530
"P19","B","DEBUG",1591,398,5565
"P19","B","DEBUG",1443,407,5601
"P19","B","DEBUG",1394,394,5636
"P19","B","DEBUG",1381,402,5669
"P19","B","DEBUG",1379,395,5706
"P19","B","DEBUG",1380,393,5742
"P19","B","DEBUG",1371,396,5777
"P19","B","DEBUG",1383,392,5811
"P19","B","DEBUG",1384,389,5845
"P19","B","DEBUG",1365,398,5878
"P19","B","DEBUG",1376,392,5912
"P19","B","DEBUG",1367,405,5947
"P19","B","DEBUG",1379,396,5981
"P19","B","DEBUG",1598,295,6016
"P19","B","DEBUG",1593,300,6050
"P19","B","DEBUG",1604,301,6085
"P19","B","DEBUG",1599,302,6120
"P19","B","DEBUG",1603,310,6155
"P19","B","DEBUG",1602,302,6190
"P19","B","DEBUG",1603,300,6225
"P19","B","DEBUG",1618,223,6264
"P19","B","DEBUG",1621,238,6299
"P19","B","DEBUG",1619,231,6334
"P19","B","DEBUG",1620,240,6368
"P19","B","DEBUG",1616,235,6402
"P19","B","DEBUG",1612,243,6435
"P19","B","DEBUG",1625,218,6469
"P19","B","DEBUG",1626,225,6503
"P19","B","DEBUG",1629,220,6538
"P19","B","DEBUG",1619,221,6573
"P19","B","DEBUG",1624,226,6607
"P19","B","DEBUG",1616,223,6641
"P19","B","DEBUG",1633,243,6675
"P19","B","DEBUG",1642,241,6710
"P19","B","DEBUG",1634,256,6744
"P19","B","DEBUG",1645,249,6778
"P19","B","DEBUG",1645,230,6813
"P19","B","DEBUG",1635,248,6848
"P19","B","DEBUG",1641,289,6882
"P19","B","DEBUG",1629,292,6916
"P19","B","DEBUG",1630,300,6950
"P19","B","DEBUG",1634,284,6984
"P19","B","DEBUG",1630,304,7018
"P19","B","DEBUG",1628,292,7052
"P19","B","DEBUG",1632,299,7087
"P19","B","DEBUG",1630,293,7121
"P19","B","DEBUG",1625,297,7155
"P19","B","DEBUG",1623,295,7190
"P19","B","DEBUG",1643,296,7225
"P19","B","DEBUG",1638,301,7261
"P19","B","DEBUG",1635,299,7297
"P19","B","DEBUG",1640,288,7334
"P19","B","DEBUG",1629,291,7372
"P19","B","DEBUG",1663,294,7414
"P19","B","DEBUG",1653,297,7449
"P19","B","DEBUG",1654,299,7483
"P19","B","DEBUG",1658,305,7518
"P19","B","DEBUG",1659,300,7554
"P19","B","DEBUG",1655,290,7587
"P19","B","DEBUG",1655,306,7623
"P19","B","DEBUG",1631,560,7768
"P19","B","DEBUG",1623,281,7819
"P19","B","DEBUG",1626,289,7888
"P19","B","DEBUG",1628,279,7913
"P19","B","DEBUG",1626,250,7950
"P19","B","DEBUG",1634,280,7984
"P19","B","DEBUG",1636,290,8020
"P19","B","DEBUG",1636,287,8053
"P19","B","DEBUG",1636,294,8087
"P19","B","DEBUG",1643,289,8122
"P19","B","DEBUG",1632,286,8176
"P19","B","DEBUG",484,370,8273
"P19","B","DEBUG",454,362,8360
"P19","B","DEBUG",-80,362,8490
"P19","B","DEBUG",174,393,8551
"P19","B","DEBUG",182,386,8615
"P19","B","DEBUG",180,376,8660
"P19","B","DEBUG",184,388,8695
"P19","B","DEBUG",195,446,8731
"P19","B","DEBUG",190,437,8767
"P19","B","DEBUG",187,440,8802
"P19","B","DEBUG",194,438,8838
"P19","B","DEBUG",187,435,8879
"P19","B","DEBUG",191,434,8914
"P19","B","DEBUG",195,434,8949
"P19","B","DEBUG",185,434,8984
"P19","B","DEBUG",244,436,9019
"P19","B","DEBUG",227,436,9054
"P19","B","DEBUG",223,479,9089
"P19","B","DEBUG",229,440,9127
"P19","B","DEBUG",231,442,9153
"P19","B","DEBUG",239,445,9189
"P19","B","DEBUG",246,445,9225
"P19","B","DEBUG",323,381,9260
"P19","B","DEBUG",473,323,9295
"P19","B","DEBUG",501,317,9329
"P19","B","DEBUG",500,327,9365
"P19","B","DEBUG",114,669,9400
"P19","B","DEBUG",501,323,9435
"P19","B","DEBUG",503,315,9472
"P19","B","DEBUG",504,317,9506
"P19","B","DEBUG",506,328,9540
"P19","B","DEBUG",503,335,9576
"P19","B","DEBUG",510,317,9612
"P19","B","DEBUG",503,320,9647
"P19","B","DEBUG",503,326,9683
"P19","B","DEBUG",506,331,9717
"P19","B","DEBUG",510,316,9753
"P19","B","DEBUG",519,322,9788
"P19","B","DEBUG",1047,266,9824
"P19","B","DEBUG",1585,268,9858
"P19","B","DEBUG",1685,256,9897
"P19","B","DEBUG",1596,294,9934
"P19","B","DEBUG",1599,299,9972
"P19","B","DEBUG",1601,278,10008
"P19","B","DEBUG",1602,296,10041
"P19","B","DEBUG",1600,290,10074
"P19","B","DEBUG",1490,281,10107
"P19","B","DEBUG",1100,514,10250
"P19","B","DEBUG",1119,210,10328
"P19","B","DEBUG",1448,302,10362
"P19","B","DEBUG",1605,271,10397
"P19","B","DEBUG",1640,289,10431
"P19","B","DEBUG",1641,290,10466
"P19","B","DEBUG",1644,292,10500
"P19","B","DEBUG",1628,298,10534
"P19","B","DEBUG",1644,289,10568
"P19","B","DEBUG",1634,292,10603
"P19","B","DEBUG",1639,301,10637
"P19","B","DEBUG",1632,288,10671
"P19","B","DEBUG",1629,296,10706
"P19","B","DEBUG",1642,288,10739
"P19","B","DEBUG",1642,283,10773
"P19","B","DEBUG",1647,282,10806
"P19","B","DEBUG",1177,233,10842
"P19","B","DEBUG",695,209,10877
"P19","B","DEBUG",713,206,10911
"P19","B","DEBUG",693,209,10944
"P19","B","DEBUG",703,213,10982
"P19","B","DEBUG",699,206,11015
"P19","B","DEBUG",388,272,11048
"P19","B","DEBUG",263,253,11082
"P19","B","DEBUG",313,258,11120
"P19","B","DEBUG",311,264,11157
"P19","B","DEBUG",307,263,11193
"P19","B","DEBUG",306,272,11227
"P19","B","DEBUG",433,361,11262
"P19","B","DEBUG",434,345,11296
"P19","B","DEBUG",437,329,11331
"P19","B","DEBUG",448,340,11368
"P19","B","DEBUG",451,338,11407
"P19","B","DEBUG",438,340,11445
"P19","B","DEBUG",426,346,11480
"P19","B","DEBUG",174,430,11516
"P19","B","DEBUG",153,414,11541
"P19","B","DEBUG",167,426,11583
"P19","B","DEBUG",153,417,11619
