"participant","set","activity","x","y","timestamp"
"P04","C","PLAY",934,517,0
"P04","C","PLAY",899,390,30
"P04","C","PLAY",916,459,61
"P04","C","PLAY",952,486,94
"P04","C","PLAY",959,496,125
"P04","C","PLAY",1008,610,156
"P04","C","PLAY",1050,641,186
"P04","C","PLAY",1023,638,216
"P04","C","PLAY",1023,637,246
"P04","C","PLAY",1020,609,276
"P04","C","PLAY",988,546,307
"P04","C","PLAY",1015,572,336
"P04","C","PLAY",991,539,366
"P04","C","PLAY",960,526,395
"P04","C","PLAY",969,520,424
"P04","C","PLAY",995,581,454
"P04","C","PLAY",953,508,483
"P04","C","PLAY",964,532,512
"P04","C","PLAY",969,516,541
"P04","C","PLAY",974,508,570
"P04","C","PLAY",967,537,600
"P04","C","PLAY",996,584,629
"P04","C","PLAY",1011,596,658
"P04","C","PLAY",973,551,688
"P04","C","PLAY",975,538,717
"P04","C","PLAY",957,494,747
"P04","C","PLAY",994,560,778
"P04","C","PLAY",981,518,808
"P04","C","PLAY",978,538,836
"P04","C","PLAY",996,563,866
"P04","C","PLAY",958,506,895
"P04","C","PLAY",963,511,925
"P04","C","PLAY",977,539,954
"P04","C","PLAY",958,526,983
"P04","C","PLAY",971,530,1012
"P04","C","PLAY",957,509,1042
"P04","C","PLAY",976,542,1071
"P04","C","PLAY",959,509,1100
"P04","C","PLAY",974,527,1129
"P04","C","PLAY",958,504,1159
"P04","C","PLAY",949,504,1190
"P04","C","PLAY",951,515,1231
"P04","C","PLAY",944,503,1274
"P04","C","PLAY",949,511,1315
"P04","C","PLAY",949,496,1354
"P04","C","PLAY",941,504,1394
"P04","C","PLAY",947,507,1434
"P04","C","PLAY",959,528,1476
"P04","C","PLAY",955,538,1516
"P04","C","PLAY",952,538,1556
"P04","C","PLAY",962,532,1596
"P04","C","PLAY",954,522,1635
"P04","C","PLAY",950,526,1674
"P04","C","PLAY",971,544,1714
"P04","C","PLAY",1017,579,1753
"P04","C","PLAY",1241,1151,1964
"P04","C","PLAY",1160,982,1990
"P04","C","PLAY",962,552,2060
"P04","C","PLAY",957,544,2098
"P04","C","PLAY",998,632,2145
"P04","C","PLAY",961,558,2185
"P04","C","PLAY",950,583,2229
"P04","C","PLAY",889,516,2258
"P04","C","PLAY",939,516,2287
"P04","C","PLAY",937,476,2322
"P04","C","PLAY",942,493,2352
