participant,set,activity,x,y,timestamp
P19,B,WATCH,188,1056,0
P19,B,WATCH,186,1063,36
P19,B,WATCH,171,1050,71
P19,B,WATCH,179,1048,105
P19,B,WATCH,177,1050,145
P19,B,WATCH,184,1053,181
P19,B,WATCH,182,1050,216
P19,B,WATCH,184,1045,251
P19,B,WATCH,169,1058,287
P19,B,WATCH,221,1054,323
P19,B,WATCH,203,1042,360
P19,B,WATCH,203,1054,397
P19,B,WATCH,204,1044,432
P19,B,WATCH,202,1041,468
P19,B,WATCH,295,1081,504
P19,B,WATCH,128,449,700
P19,B,WATCH,122,375,801
P19,B,WATCH,159,727,824
P19,B,WATCH,152,1017,870
P19,B,WATCH,149,1034,909
P19,B,WATCH,153,1042,945
P19,B,WATCH,149,1036,980
P19,B,WATCH,137,1035,1016
P19,B,WATCH,140,1036,1051
P19,B,WATCH,208,1044,1087
P19,B,WATCH,200,1055,1123
P19,B,WATCH,200,1049,1160
P19,B,WATCH,191,1048,1196
P19,B,WATCH,198,1015,1232
P19,B,WATCH,184,1045,1269
P19,B,WATCH,235,1101,1306
P19,B,WATCH,190,1058,1343
P19,B,WATCH,187,1046,1395
P19,B,WATCH,190,1051,1433
P19,B,WATCH,200,1041,1469
P19,B,WATCH,200,998,1508
P19,B,WATCH,-296,716,1547
P19,B,WATCH,839,447,3382
P19,B,WATCH,825,477,3421
P19,B,WATCH,707,424,3459
P19,B,WATCH,707,446,3499
P19,B,WATCH,736,422,3528
P19,B,WATCH,789,271,3566
P19,B,WATCH,796,267,3603
P19,B,WATCH,794,266,3638
P19,B,WATCH,792,270,3676
P19,B,WATCH,798,264,3715
P19,B,WATCH,784,265,3753
P19,B,WATCH,998,493,3797
P19,B,WATCH,1161,616,3835
P19,B,WATCH,1184,627,3872
P19,B,WATCH,1187,629,3911
P19,B,WATCH,1189,621,3949
P19,B,WATCH,1188,624,3985
P19,B,WATCH,1186,628,4021
P19,B,WATCH,1188,622,4057
P19,B,WATCH,1194,633,4094
P19,B,WATCH,1203,641,4132
P19,B,WATCH,1202,633,4169
P19,B,WATCH,1206,636,4207
P19,B,WATCH,851,501,4244
P19,B,WATCH,705,453,4283
P19,B,WATCH,689,454,4321
P19,B,WATCH,690,468,4357
P19,B,WATCH,690,459,4395
P19,B,WATCH,686,448,4432
P19,B,WATCH,689,451,4470
P19,B,WATCH,649,538,4508
P19,B,WATCH,645,535,4546
P19,B,WATCH,633,538,4586
P19,B,WATCH,644,536,4627
P19,B,WATCH,631,546,4668
P19,B,WATCH,620,523,4712
P19,B,WATCH,1189,649,4943
P19,B,WATCH,1195,620,5041
P19,B,WATCH,1197,640,5064
P19,B,WATCH,989,620,5106
P19,B,WATCH,867,611,5144
P19,B,WATCH,859,607,5181
P19,B,WATCH,850,603,5220
