participant,set,activity,x,y,timestamp
P24,B,INTERPRET,912,499,0
P24,B,INTERPRET,499,413,29
P24,B,INTERPRET,68,412,59
P24,B,INTERPRET,80,400,89
P24,B,INTERPRET,91,397,121
P24,B,INTERPRET,87,399,151
P24,B,INTERPRET,89,398,181
P24,B,INTERPRET,112,415,212
P24,B,INTERPRET,98,409,242
P24,B,INTERPRET,91,393,273
P24,B,INTERPRET,93,315,303
P24,B,INTERPRET,93,183,339
P24,B,INTERPRET,107,176,370
P24,B,INTERPRET,101,181,401
P24,B,INTERPRET,102,175,431
P24,B,INTERPRET,108,161,461
P24,B,INTERPRET,94,182,491
P24,B,INTERPRET,96,169,521
P24,B,INTERPRET,112,161,551
P24,B,INTERPRET,109,176,582
P24,B,INTERPRET,111,176,611
P24,B,INTERPRET,101,163,642
P24,B,INTERPRET,99,163,672
P24,B,INTERPRET,97,164,702
P24,B,INTERPRET,95,182,732
P24,B,INTERPRET,96,180,762
P24,B,INTERPRET,110,180,792
P24,B,INTERPRET,98,184,823
P24,B,INTERPRET,113,193,853
P24,B,INTERPRET,112,184,888
P24,B,INTERPRET,104,201,919
P24,B,INTERPRET,101,183,951
P24,B,INTERPRET,115,190,981
P24,B,INTERPRET,159,177,1011
P24,B,INTERPRET,152,181,1042
P24,B,INTERPRET,153,182,1073
P24,B,INTERPRET,151,189,1103
P24,B,INTERPRET,163,187,1133
P24,B,INTERPRET,157,214,1164
P24,B,INTERPRET,135,618,1326
P24,B,INTERPRET,110,534,1399
P24,B,INTERPRET,123,566,1424
P24,B,INTERPRET,110,530,1459
P24,B,INTERPRET,124,548,1491
P24,B,INTERPRET,123,528,1523
P24,B,INTERPRET,127,543,1553
P24,B,INTERPRET,81,495,1585
P24,B,INTERPRET,84,486,1616
P24,B,INTERPRET,83,487,1647
P24,B,INTERPRET,92,509,1679
P24,B,INTERPRET,76,509,1710
P24,B,INTERPRET,96,511,1741
P24,B,INTERPRET,108,499,1772
P24,B,INTERPRET,92,507,1803
P24,B,INTERPRET,97,507,1833
P24,B,INTERPRET,87,495,1864
P24,B,INTERPRET,97,495,1894
P24,B,INTERPRET,105,487,1925
P24,B,INTERPRET,97,506,1956
P24,B,INTERPRET,121,490,1986
P24,B,INTERPRET,111,505,2022
P24,B,INTERPRET,110,492,2054
P24,B,INTERPRET,110,498,2085
P24,B,INTERPRET,108,236,2116
