"participant","set","activity","x","y","timestamp"
"P01","B","PLAY",160,3,0
"P01","B","PLAY",173,26,34
"P01","B","PLAY",156,2,69
"P01","B","PLAY",231,22,103
"P01","B","PLAY",228,17,137
"P01","B","PLAY",232,14,172
"P01","B","PLAY",233,8,207
"P01","B","PLAY",231,-2,241
"P01","B","PLAY",226,3,276
"P01","B","PLAY",230,10,310
"P01","B","PLAY",224,3,344
"P01","B","PLAY",237,1,378
"P01","B","PLAY",237,-5,418
"P01","B","PLAY",223,-11,454
"P01","B","PLAY",214,-16,490
"P01","B","PLAY",206,1,525
"P01","B","PLAY",219,2,561
"P01","B","PLAY",216,16,597
"P01","B","PLAY",221,5,633
"P01","B","PLAY",214,12,669
"P01","B","PLAY",217,-15,705
"P01","B","PLAY",203,1,740
"P01","B","PLAY",211,-1,775
"P01","B","PLAY",210,-1,810
"P01","B","PLAY",209,13,845
"P01","B","PLAY",226,5,880
"P01","B","PLAY",72,10,915
"P01","B","PLAY",51,11,949
"P01","B","PLAY",80,24,989
"P01","B","PLAY",78,16,1026
"P01","B","PLAY",80,17,1064
"P01","B","PLAY",75,6,1099
"P01","B","PLAY",71,0,1134
"P01","B","PLAY",87,14,1169
"P01","B","PLAY",87,11,1204
"P01","B","PLAY",526,156,1240
"P01","B","PLAY",947,313,1274
"P01","B","PLAY",925,170,1308
"P01","B","PLAY",1047,240,1342
"P01","B","PLAY",1013,309,1378
"P01","B","PLAY",916,442,1416
"P01","B","PLAY",195,479,1453
"P01","B","PLAY",982,349,1495
"P01","B","PLAY",987,313,1533
"P01","B","PLAY",1008,254,1574
"P01","B","PLAY",970,337,1613
"P01","B","PLAY",281,49,1650
"P01","B","PLAY",277,24,1686
"P01","B","PLAY",274,36,1723
"P01","B","PLAY",271,31,1760
"P01","B","PLAY",274,21,1795
"P01","B","PLAY",281,38,1830
"P01","B","PLAY",193,40,1866
"P01","B","PLAY",169,29,1901
"P01","B","PLAY",171,57,1936
"P01","B","PLAY",175,28,1971
"P01","B","PLAY",178,26,2005
"P01","B","PLAY",171,16,2040
"P01","B","PLAY",203,-4,2074
"P01","B","PLAY",208,-16,2110
"P01","B","PLAY",191,7,2150
"P01","B","PLAY",185,14,2188
"P01","B","PLAY",191,3,2225
"P01","B","PLAY",196,14,2261
"P01","B","PLAY",218,15,2297
"P01","B","PLAY",219,2,2331
"P01","B","PLAY",216,2,2367
"P01","B","PLAY",236,18,2401
"P01","B","PLAY",234,20,2435
"P01","B","PLAY",216,38,2468
"P01","B","PLAY",229,6,2503
"P01","B","PLAY",213,8,2538
"P01","B","PLAY",210,18,2574
"P01","B","PLAY",221,13,2609
"P01","B","PLAY",208,4,2643
"P01","B","PLAY",219,-3,2678
"P01","B","PLAY",222,20,2718
"P01","B","PLAY",210,3,2755
"P01","B","PLAY",210,14,2792
"P01","B","PLAY",226,9,2828
"P01","B","PLAY",222,1,2865
"P01","B","PLAY",222,15,2901
"P01","B","PLAY",211,-20,2937
"P01","B","PLAY",211,-5,2973
"P01","B","PLAY",218,3,3010
"P01","B","PLAY",210,12,3048
"P01","B","PLAY",206,-3,3083
"P01","B","PLAY",222,-17,3120
"P01","B","PLAY",217,-10,3155
"P01","B","PLAY",220,9,3191
"P01","B","PLAY",207,-16,3227
"P01","B","PLAY",214,-12,3262
"P01","B","PLAY",91,-17,3297
"P01","B","PLAY",69,-14,3337
"P01","B","PLAY",58,9,3373
"P01","B","PLAY",61,-13,3408
"P01","B","PLAY",72,-13,3444
"P01","B","PLAY",61,-4,3479
"P01","B","PLAY",72,1,3514
"P01","B","PLAY",73,19,3550
"P01","B","PLAY",55,31,3586
"P01","B","PLAY",64,13,3616
"P01","B","PLAY",405,71,3654
"P01","B","PLAY",631,254,3686
"P01","B","PLAY",690,334,3727
"P01","B","PLAY",581,343,3763
"P01","B","PLAY",657,403,3802
"P01","B","PLAY",295,487,3851
"P01","B","PLAY",345,517,3903
"P01","B","PLAY",325,506,3941
"P01","B","PLAY",339,497,3982
"P01","B","PLAY",314,582,4032
"P01","B","PLAY",351,500,4082
"P01","B","PLAY",318,484,4131
"P01","B","PLAY",324,486,4174
"P01","B","PLAY",260,507,4214
"P01","B","PLAY",143,517,4249
"P01","B","PLAY",144,554,4285
"P01","B","PLAY",138,504,4320
"P01","B","PLAY",137,498,4354
"P01","B","PLAY",169,568,4390
"P01","B","PLAY",126,526,4429
"P01","B","PLAY",112,511,4463
"P01","B","PLAY",139,641,4494
"P01","B","PLAY",113,515,4525
"P01","B","PLAY",126,551,4574
"P01","B","PLAY",214,494,4630
"P01","B","PLAY",227,506,4665
"P01","B","PLAY",255,524,4701
"P01","B","PLAY",241,501,4736
"P01","B","PLAY",235,488,4768
"P01","B","PLAY",238,516,4809
"P01","B","PLAY",385,493,4842
"P01","B","PLAY",340,479,4876
"P01","B","PLAY",345,501,4905
"P01","B","PLAY",345,487,4947
"P01","B","PLAY",330,487,4985
"P01","B","PLAY",344,493,5023
"P01","B","PLAY",359,499,5058
"P01","B","PLAY",337,487,5093
"P01","B","PLAY",393,481,5124
