"participant","set","activity","x","y","timestamp"
"P21","C","INTERPRET",300,388,0
"P21","C","INTERPRET",317,396,51
"P21","C","INTERPRET",306,390,103
"P21","C","INTERPRET",316,386,153
"P21","C","INTERPRET",255,489,201
"P21","C","INTERPRET",263,473,248
"P21","C","INTERPRET",262,479,289
"P21","C","INTERPRET",265,484,334
"P21","C","INTERPRET",184,291,380
"P21","C","INTERPRET",255,349,427
"P21","C","INTERPRET",269,331,460
"P21","C","INTERPRET",259,341,488
"P21","C","INTERPRET",182,264,522
"P21","C","INTERPRET",190,269,555
"P21","C","INTERPRET",261,326,586
"P21","C","INTERPRET",248,342,619
"P21","C","INTERPRET",258,323,649
"P21","C","INTERPRET",239,333,679
"P21","C","INTERPRET",188,280,715
"P21","C","INTERPRET",260,331,747
"P21","C","INTERPRET",192,277,780
"P21","C","INTERPRET",252,332,808
"P21","C","INTERPRET",249,328,841
"P21","C","INTERPRET",236,320,870
"P21","C","INTERPRET",236,326,900
"P21","C","INTERPRET",165,266,931
"P21","C","INTERPRET",249,324,961
"P21","C","INTERPRET",174,263,994
"P21","C","INTERPRET",237,326,1021
"P21","C","INTERPRET",162,270,1055
"P21","C","INTERPRET",221,330,1085
"P21","C","INTERPRET",236,340,1118
"P21","C","INTERPRET",236,330,1146
"P21","C","INTERPRET",239,329,1176
"P21","C","INTERPRET",166,268,1207
"P21","C","INTERPRET",198,256,1237
"P21","C","INTERPRET",241,252,1271
"P21","C","INTERPRET",255,238,1303
"P21","C","INTERPRET",244,253,1335
"P21","C","INTERPRET",238,244,1367
"P21","C","INTERPRET",248,234,1399
"P21","C","INTERPRET",201,209,1431
"P21","C","INTERPRET",48,107,1463
"P21","C","INTERPRET",187,204,1495
"P21","C","INTERPRET",190,211,1528
"P21","C","INTERPRET",187,207,1561
"P21","C","INTERPRET",50,99,1593
"P21","C","INTERPRET",231,220,1626
"P21","C","INTERPRET",13,69,1660
"P21","C","INTERPRET",226,224,1693
"P21","C","INTERPRET",226,219,1726
"P21","C","INTERPRET",221,223,1758
"P21","C","INTERPRET",202,247,1792
"P21","C","INTERPRET",-6,97,1826
"P21","C","INTERPRET",-16,97,1860
"P21","C","INTERPRET",193,251,1894
"P21","C","INTERPRET",-13,102,1927
"P21","C","INTERPRET",-32,92,1960
"P21","C","INTERPRET",-39,76,1994
"P21","C","INTERPRET",202,248,2029
"P21","C","INTERPRET",-22,89,2062
"P21","C","INTERPRET",-12,101,2096
"P21","C","INTERPRET",190,258,2156
"P21","C","INTERPRET",189,273,2250
"P21","C","INTERPRET",17,118,2334
"P21","C","INTERPRET",-34,96,2458
"P21","C","INTERPRET",271,338,2528
"P21","C","INTERPRET",186,284,2563
"P21","C","INTERPRET",188,276,2599
"P21","C","INTERPRET",176,276,2634
"P21","C","INTERPRET",259,347,2669
"P21","C","INTERPRET",193,283,2702
"P21","C","INTERPRET",257,260,2733
"P21","C","INTERPRET",252,261,2771
"P21","C","INTERPRET",255,266,2804
"P21","C","INTERPRET",262,270,2840
"P21","C","INTERPRET",266,260,2873
"P21","C","INTERPRET",253,268,2907
"P21","C","INTERPRET",265,263,2940
"P21","C","INTERPRET",256,273,2974
"P21","C","INTERPRET",257,270,3007
"P21","C","INTERPRET",261,260,3041
"P21","C","INTERPRET",261,361,3075
"P21","C","INTERPRET",198,299,3108
"P21","C","INTERPRET",191,290,3138
"P21","C","INTERPRET",200,306,3172
"P21","C","INTERPRET",206,300,3205
"P21","C","INTERPRET",197,298,3238
"P21","C","INTERPRET",191,296,3272
"P21","C","INTERPRET",198,301,3305
"P21","C","INTERPRET",197,300,3338
"P21","C","INTERPRET",196,295,3372
"P21","C","INTERPRET",205,296,3408
"P21","C","INTERPRET",260,373,3443
"P21","C","INTERPRET",186,298,3478
"P21","C","INTERPRET",199,298,3517
"P21","C","INTERPRET",216,294,3551
"P21","C","INTERPRET",224,288,3585
"P21","C","INTERPRET",228,291,3619
"P21","C","INTERPRET",229,287,3653
"P21","C","INTERPRET",218,286,3687
"P21","C","INTERPRET",218,301,3721
"P21","C","INTERPRET",222,288,3754
"P21","C","INTERPRET",220,292,3788
"P21","C","INTERPRET",216,295,3822
"P21","C","INTERPRET",213,300,3855
"P21","C","INTERPRET",221,300,3889
"P21","C","INTERPRET",216,296,3923
"P21","C","INTERPRET",214,290,3959
"P21","C","INTERPRET",233,301,3993
"P21","C","INTERPRET",237,293,4027
"P21","C","INTERPRET",235,299,4061
"P21","C","INTERPRET",239,300,4094
"P21","C","INTERPRET",236,296,4127
"P21","C","INTERPRET",237,302,4161
"P21","C","INTERPRET",240,299,4194
"P21","C","INTERPRET",247,277,4228
"P21","C","INTERPRET",248,289,4262
"P21","C","INTERPRET",244,296,4295
"P21","C","INTERPRET",243,298,4329
"P21","C","INTERPRET",247,301,4363
"P21","C","INTERPRET",245,294,4397
"P21","C","INTERPRET",242,300,4430
"P21","C","INTERPRET",236,294,4463
"P21","C","INTERPRET",243,297,4496
