"participant","set","activity","x","y","timestamp"
"P14","C","INTERPRET",287,326,0
"P14","C","INTERPRET",312,318,32
"P14","C","INTERPRET",320,328,65
"P14","C","INTERPRET",320,313,98
"P14","C","INTERPRET",308,318,130
"P14","C","INTERPRET",264,358,162
"P14","C","INTERPRET",194,394,194
"P14","C","INTERPRET",196,420,226
"P14","C","INTERPRET",188,421,251
"P14","C","INTERPRET",170,437,282
"P14","C","INTERPRET",187,425,313
"P14","C","INTERPRET",179,414,345
"P14","C","INTERPRET",196,428,378
"P14","C","INTERPRET",197,427,409
"P14","C","INTERPRET",427,183,440
"P14","C","INTERPRET",483,130,475
"P14","C","INTERPRET",496,135,507
"P14","C","INTERPRET",482,136,538
"P14","C","INTERPRET",503,127,568
"P14","C","INTERPRET",480,126,599
"P14","C","INTERPRET",510,134,630
"P14","C","INTERPRET",493,133,662
"P14","C","INTERPRET",478,135,693
"P14","C","INTERPRET",503,120,725
"P14","C","INTERPRET",491,122,756
"P14","C","INTERPRET",486,127,787
"P14","C","INTERPRET",484,132,818
"P14","C","INTERPRET",586,75,849
"P14","C","INTERPRET",855,128,879
"P14","C","INTERPRET",1488,223,910
"P14","C","INTERPRET",1861,367,942
"P14","C","INTERPRET",1766,513,973
"P14","C","INTERPRET",1790,556,1012
"P14","C","INTERPRET",1795,564,1049
"P14","C","INTERPRET",1791,570,1083
"P14","C","INTERPRET",1761,559,1114
"P14","C","INTERPRET",1785,552,1146
"P14","C","INTERPRET",1774,552,1177
"P14","C","INTERPRET",1776,551,1208
"P14","C","INTERPRET",1680,383,1239
"P14","C","INTERPRET",1673,393,1270
"P14","C","INTERPRET",1706,397,1301
"P14","C","INTERPRET",1697,409,1332
"P14","C","INTERPRET",1680,397,1364
"P14","C","INTERPRET",1719,388,1395
"P14","C","INTERPRET",1712,373,1427
"P14","C","INTERPRET",1699,387,1458
"P14","C","INTERPRET",1699,389,1489
"P14","C","INTERPRET",1679,373,1521
"P14","C","INTERPRET",1673,371,1552
"P14","C","INTERPRET",1665,370,1583
"P14","C","INTERPRET",1682,379,1618
"P14","C","INTERPRET",1666,373,1651
"P14","C","INTERPRET",1683,388,1682
"P14","C","INTERPRET",1675,378,1714
"P14","C","INTERPRET",1678,376,1746
"P14","C","INTERPRET",1657,382,1779
"P14","C","INTERPRET",1663,380,1810
"P14","C","INTERPRET",1686,373,1842
"P14","C","INTERPRET",1676,380,1874
"P14","C","INTERPRET",1753,359,1906
"P14","C","INTERPRET",1747,363,1937
"P14","C","INTERPRET",1734,367,1969
"P14","C","INTERPRET",1717,379,2000
"P14","C","INTERPRET",234,263,2207
"P14","C","INTERPRET",242,245,2230
"P14","C","INTERPRET",258,247,2266
"P14","C","INTERPRET",273,234,2296
"P14","C","INTERPRET",250,262,2328
"P14","C","INTERPRET",237,249,2361
"P14","C","INTERPRET",342,217,2393
