"participant","set","activity","x","y","timestamp"
"P24","B","WRITE",930,555,0
"P24","B","WRITE",629,426,33
"P24","B","WRITE",224,332,71
"P24","B","WRITE",199,334,101
"P24","B","WRITE",214,342,134
"P24","B","WRITE",224,324,165
"P24","B","WRITE",216,342,195
"P24","B","WRITE",202,342,226
"P24","B","WRITE",202,338,256
"P24","B","WRITE",206,346,287
"P24","B","WRITE",150,276,323
"P24","B","WRITE",158,277,356
"P24","B","WRITE",162,286,387
"P24","B","WRITE",159,274,418
"P24","B","WRITE",155,287,449
"P24","B","WRITE",161,272,480
"P24","B","WRITE",147,269,512
"P24","B","WRITE",145,304,543
"P24","B","WRITE",164,267,575
"P24","B","WRITE",149,282,607
"P24","B","WRITE",143,198,639
"P24","B","WRITE",148,196,670
"P24","B","WRITE",136,192,702
"P24","B","WRITE",128,196,733
"P24","B","WRITE",132,193,766
"P24","B","WRITE",135,191,797
"P24","B","WRITE",144,196,829
"P24","B","WRITE",141,198,860
"P24","B","WRITE",129,201,896
"P24","B","WRITE",142,211,928
"P24","B","WRITE",124,196,960
"P24","B","WRITE",137,206,991
"P24","B","WRITE",140,187,1023
"P24","B","WRITE",102,194,1055
"P24","B","WRITE",116,192,1087
"P24","B","WRITE",118,180,1119
"P24","B","WRITE",106,173,1151
"P24","B","WRITE",115,178,1182
"P24","B","WRITE",117,173,1213
"P24","B","WRITE",153,192,1245
"P24","B","WRITE",196,200,1277
"P24","B","WRITE",208,191,1309
"P24","B","WRITE",197,188,1340
"P24","B","WRITE",193,202,1372
"P24","B","WRITE",191,196,1405
"P24","B","WRITE",203,200,1443
"P24","B","WRITE",316,198,1477
"P24","B","WRITE",295,191,1510
"P24","B","WRITE",292,199,1541
"P24","B","WRITE",298,205,1572
"P24","B","WRITE",297,199,1604
"P24","B","WRITE",313,193,1636
"P24","B","WRITE",300,202,1669
"P24","B","WRITE",293,193,1701
"P24","B","WRITE",305,206,1733
"P24","B","WRITE",292,203,1766
"P24","B","WRITE",369,201,1797
"P24","B","WRITE",365,194,1830
"P24","B","WRITE",373,196,1861
"P24","B","WRITE",368,183,1892
"P24","B","WRITE",370,209,1924
"P24","B","WRITE",371,207,1955
"P24","B","WRITE",366,188,1987
"P24","B","WRITE",363,186,2023
"P24","B","WRITE",360,195,2056
"P24","B","WRITE",365,199,2087
"P24","B","WRITE",365,198,2118
"P24","B","WRITE",377,198,2150
"P24","B","WRITE",372,195,2181
"P24","B","WRITE",377,194,2213
"P24","B","WRITE",387,187,2244
"P24","B","WRITE",377,209,2276
"P24","B","WRITE",378,190,2307
"P24","B","WRITE",380,187,2339
"P24","B","WRITE",378,198,2371
"P24","B","WRITE",387,197,2402
"P24","B","WRITE",387,192,2434
"P24","B","WRITE",393,191,2466
"P24","B","WRITE",393,187,2497
"P24","B","WRITE",384,201,2530
"P24","B","WRITE",281,162,2568
"P24","B","WRITE",253,165,2600
"P24","B","WRITE",250,166,2633
"P24","B","WRITE",252,160,2665
"P24","B","WRITE",255,152,2697
"P24","B","WRITE",258,153,2729
"P24","B","WRITE",257,161,2760
"P24","B","WRITE",237,157,2792
"P24","B","WRITE",244,164,2824
"P24","B","WRITE",262,158,2856
"P24","B","WRITE",255,163,2888
"P24","B","WRITE",259,153,2919
"P24","B","WRITE",246,158,2951
"P24","B","WRITE",262,172,2983
"P24","B","WRITE",140,159,3016
"P24","B","WRITE",137,155,3048
"P24","B","WRITE",136,176,3081
"P24","B","WRITE",136,154,3117
"P24","B","WRITE",148,167,3151
"P24","B","WRITE",143,147,3183
"P24","B","WRITE",130,165,3216
"P24","B","WRITE",121,218,3248
"P24","B","WRITE",77,389,3281
"P24","B","WRITE",58,401,3314
"P24","B","WRITE",74,413,3347
"P24","B","WRITE",58,404,3379
"P24","B","WRITE",65,401,3412
"P24","B","WRITE",78,396,3444
"P24","B","WRITE",78,350,3477
"P24","B","WRITE",69,356,3510
"P24","B","WRITE",68,348,3543
"P24","B","WRITE",65,351,3575
"P24","B","WRITE",80,354,3608
"P24","B","WRITE",58,374,3641
"P24","B","WRITE",50,378,3679
"P24","B","WRITE",59,393,3713
"P24","B","WRITE",81,470,3746
"P24","B","WRITE",73,456,3778
"P24","B","WRITE",78,456,3810
"P24","B","WRITE",77,456,3842
"P24","B","WRITE",78,455,3874
"P24","B","WRITE",77,447,3906
"P24","B","WRITE",71,322,3938
"P24","B","WRITE",66,321,3970
"P24","B","WRITE",71,324,4003
"P24","B","WRITE",73,325,4034
"P24","B","WRITE",68,320,4066
"P24","B","WRITE",74,331,4098
"P24","B","WRITE",77,329,4129
"P24","B","WRITE",71,321,4161
"P24","B","WRITE",175,316,4193
"P24","B","WRITE",192,301,4224
"P24","B","WRITE",194,318,4260
"P24","B","WRITE",186,312,4292
"P24","B","WRITE",193,315,4324
"P24","B","WRITE",195,322,4355
"P24","B","WRITE",182,313,4386
"P24","B","WRITE",191,306,4417
"P24","B","WRITE",289,295,4448
"P24","B","WRITE",292,318,4479
"P24","B","WRITE",296,304,4510
"P24","B","WRITE",297,318,4541
"P24","B","WRITE",287,299,4571
"P24","B","WRITE",298,309,4602
"P24","B","WRITE",279,309,4633
"P24","B","WRITE",287,295,4664
"P24","B","WRITE",298,303,4694
"P24","B","WRITE",286,317,4725
"P24","B","WRITE",244,260,4756
"P24","B","WRITE",163,220,4787
"P24","B","WRITE",157,214,4823
"P24","B","WRITE",162,227,4855
"P24","B","WRITE",167,224,4886
"P24","B","WRITE",164,213,4917
"P24","B","WRITE",161,228,4948
"P24","B","WRITE",170,206,4979
"P24","B","WRITE",163,221,5010
"P24","B","WRITE",187,198,5041
"P24","B","WRITE",182,192,5072
"P24","B","WRITE",171,202,5103
"P24","B","WRITE",169,210,5135
"P24","B","WRITE",177,191,5166
"P24","B","WRITE",212,191,5197
"P24","B","WRITE",355,191,5228
"P24","B","WRITE",347,192,5259
"P24","B","WRITE",372,180,5291
"P24","B","WRITE",363,194,5322
"P24","B","WRITE",361,201,5354
"P24","B","WRITE",351,189,5390
"P24","B","WRITE",241,197,5423
"P24","B","WRITE",141,197,5454
"P24","B","WRITE",132,192,5485
"P24","B","WRITE",114,192,5517
"P24","B","WRITE",122,189,5549
"P24","B","WRITE",123,186,5580
"P24","B","WRITE",123,189,5612
"P24","B","WRITE",130,184,5644
"P24","B","WRITE",170,183,5676
"P24","B","WRITE",180,183,5708
"P24","B","WRITE",177,183,5740
"P24","B","WRITE",168,185,5771
"P24","B","WRITE",164,189,5803
"P24","B","WRITE",182,179,5835
"P24","B","WRITE",150,178,5867
"P24","B","WRITE",139,185,5898
"P24","B","WRITE",145,182,5935
"P24","B","WRITE",148,185,5968
"P24","B","WRITE",126,188,6000
"P24","B","WRITE",145,186,6032
"P24","B","WRITE",144,184,6064
"P24","B","WRITE",145,192,6096
"P24","B","WRITE",138,189,6128
"P24","B","WRITE",129,185,6160
"P24","B","WRITE",146,197,6191
"P24","B","WRITE",135,191,6223
"P24","B","WRITE",134,198,6255
"P24","B","WRITE",130,195,6288
"P24","B","WRITE",134,198,6320
"P24","B","WRITE",126,197,6352
"P24","B","WRITE",133,205,6384
"P24","B","WRITE",130,191,6416
"P24","B","WRITE",123,185,6448
"P24","B","WRITE",126,195,6484
"P24","B","WRITE",117,191,6517
"P24","B","WRITE",141,206,6549
"P24","B","WRITE",121,190,6581
"P24","B","WRITE",123,203,6613
"P24","B","WRITE",120,198,6645
"P24","B","WRITE",114,200,6677
"P24","B","WRITE",118,201,6707
"P24","B","WRITE",118,198,6739
"P24","B","WRITE",117,203,6771
"P24","B","WRITE",123,187,6802
"P24","B","WRITE",135,183,6834
"P24","B","WRITE",124,192,6867
"P24","B","WRITE",116,194,6899
"P24","B","WRITE",120,197,6931
"P24","B","WRITE",124,188,6962
"P24","B","WRITE",122,185,6994
"P24","B","WRITE",124,197,7026
"P24","B","WRITE",129,194,7062
"P24","B","WRITE",126,188,7095
"P24","B","WRITE",119,201,7127
"P24","B","WRITE",121,206,7158
"P24","B","WRITE",133,186,7190
"P24","B","WRITE",119,209,7222
"P24","B","WRITE",123,195,7253
"P24","B","WRITE",130,201,7309
"P24","B","WRITE",124,210,7402
"P24","B","WRITE",129,203,7480
"P24","B","WRITE",117,190,7599
"P24","B","WRITE",135,194,7671
"P24","B","WRITE",128,199,7708
"P24","B","WRITE",136,197,7740
