participant,set,activity,x,y,timestamp
P19,B,BROWSE,305,39,0
P19,B,BROWSE,306,29,37
P19,B,BROWSE,308,40,71
P19,B,BROWSE,307,22,104
P19,B,BROWSE,315,44,141
P19,B,BROWSE,309,35,174
P19,B,BROWSE,308,32,206
P19,B,BROWSE,312,36,238
P19,B,BROWSE,306,36,270
P19,B,BROWSE,301,155,302
P19,B,BROWSE,286,210,336
P19,B,BROWSE,293,206,369
P19,B,BROWSE,294,201,402
P19,B,BROWSE,295,209,435
P19,B,BROWSE,278,201,468
P19,B,BROWSE,287,199,503
P19,B,BROWSE,275,200,536
P19,B,BROWSE,286,209,571
P19,B,BROWSE,208,172,606
P19,B,BROWSE,217,175,641
P19,B,BROWSE,212,172,674
P19,B,BROWSE,216,166,709
P19,B,BROWSE,201,182,744
P19,B,BROWSE,210,170,778
P19,B,BROWSE,213,168,811
P19,B,BROWSE,310,194,846
P19,B,BROWSE,356,177,881
P19,B,BROWSE,362,179,912
P19,B,BROWSE,366,184,948
P19,B,BROWSE,365,176,986
P19,B,BROWSE,364,187,1020
P19,B,BROWSE,428,179,1056
P19,B,BROWSE,493,146,1091
P19,B,BROWSE,499,169,1123
P19,B,BROWSE,487,165,1156
P19,B,BROWSE,524,158,1192
P19,B,BROWSE,480,171,1229
P19,B,BROWSE,508,143,1265
P19,B,BROWSE,452,189,1298
P19,B,BROWSE,553,175,1337
P19,B,BROWSE,544,196,1369
P19,B,BROWSE,576,189,1402
P19,B,BROWSE,549,194,1433
P19,B,BROWSE,551,189,1468
P19,B,BROWSE,548,199,1500
P19,B,BROWSE,555,197,1533
P19,B,BROWSE,563,197,1566
P19,B,BROWSE,550,196,1602
P19,B,BROWSE,559,183,1672
P19,B,BROWSE,547,188,1700
P19,B,BROWSE,551,192,1734
P19,B,BROWSE,540,194,1767
P19,B,BROWSE,550,194,1799
P19,B,BROWSE,546,197,1831
P19,B,BROWSE,557,175,1864
P19,B,BROWSE,555,189,1897
P19,B,BROWSE,553,188,1933
P19,B,BROWSE,546,192,1964
P19,B,BROWSE,558,189,2001
P19,B,BROWSE,538,204,2032
P19,B,BROWSE,548,193,2071
P19,B,BROWSE,539,201,2102
P19,B,BROWSE,557,187,2139
P19,B,BROWSE,541,194,2173
P19,B,BROWSE,550,190,2207
P19,B,BROWSE,541,191,2238
P19,B,BROWSE,553,185,2272
P19,B,BROWSE,547,197,2302
P19,B,BROWSE,541,201,2338
P19,B,BROWSE,542,205,2387
P19,B,BROWSE,505,162,2434
P19,B,BROWSE,335,-64,2480
P19,B,BROWSE,319,-86,2526
P19,B,BROWSE,336,-67,2571
P19,B,BROWSE,316,-100,2616
P19,B,BROWSE,326,-102,2660
P19,B,BROWSE,331,-88,2705
P19,B,BROWSE,325,-86,2751
P19,B,BROWSE,329,-80,2795
P19,B,BROWSE,403,-95,2839
P19,B,BROWSE,1013,-86,2884
P19,B,BROWSE,1944,-499,2928
P19,B,BROWSE,1795,-174,2976
P19,B,BROWSE,1706,-45,3008
P19,B,BROWSE,1704,-58,3035
P19,B,BROWSE,1725,-71,3082
P19,B,BROWSE,1720,-90,3126
P19,B,BROWSE,1698,-96,3174
P19,B,BROWSE,1670,-82,3225
P19,B,BROWSE,1667,-87,3274
P19,B,BROWSE,1663,-71,3309
P19,B,BROWSE,1674,-88,3342
P19,B,BROWSE,1686,-104,3374
P19,B,BROWSE,1690,-107,3403
P19,B,BROWSE,1672,-82,3434
P19,B,BROWSE,1688,-101,3465
P19,B,BROWSE,1679,-99,3495
P19,B,BROWSE,1686,-108,3528
P19,B,BROWSE,1691,-111,3561
P19,B,BROWSE,1669,-79,3594
P19,B,BROWSE,1682,-108,3628
P19,B,BROWSE,1681,-85,3660
P19,B,BROWSE,1680,-111,3689
P19,B,BROWSE,1676,-98,3718
P19,B,BROWSE,1670,-84,3750
P19,B,BROWSE,1680,-113,3782
P19,B,BROWSE,1685,-117,3811
P19,B,BROWSE,1676,-111,3846
P19,B,BROWSE,1637,-103,3878
P19,B,BROWSE,1159,-24,3911
P19,B,BROWSE,822,40,3943
P19,B,BROWSE,809,47,3975
P19,B,BROWSE,805,55,4004
P19,B,BROWSE,805,49,4037
P19,B,BROWSE,805,52,4073
P19,B,BROWSE,727,56,4106
P19,B,BROWSE,630,26,4139
P19,B,BROWSE,628,30,4171
P19,B,BROWSE,690,57,4203
P19,B,BROWSE,695,45,4234
P19,B,BROWSE,629,37,4273
P19,B,BROWSE,631,42,4304
P19,B,BROWSE,635,37,4341
P19,B,BROWSE,629,49,4377
P19,B,BROWSE,629,46,4417
P19,B,BROWSE,371,151,4454
P19,B,BROWSE,363,181,4491
P19,B,BROWSE,371,189,4523
P19,B,BROWSE,362,183,4555
P19,B,BROWSE,361,179,4593
P19,B,BROWSE,366,182,4631
P19,B,BROWSE,351,190,4671
P19,B,BROWSE,358,172,4706
P19,B,BROWSE,350,186,4739
P19,B,BROWSE,355,180,4773
P19,B,BROWSE,357,191,4805
P19,B,BROWSE,352,187,4840
P19,B,BROWSE,350,194,4873
P19,B,BROWSE,347,189,4906
P19,B,BROWSE,301,315,4939
P19,B,BROWSE,314,347,4973
P19,B,BROWSE,312,350,5006
P19,B,BROWSE,314,361,5039
P19,B,BROWSE,314,351,5070
P19,B,BROWSE,301,358,5105
P19,B,BROWSE,307,355,5136
P19,B,BROWSE,368,374,5166
P19,B,BROWSE,366,363,5198
P19,B,BROWSE,353,367,5234
P19,B,BROWSE,363,365,5266
P19,B,BROWSE,352,368,5297
P19,B,BROWSE,357,357,5330
P19,B,BROWSE,355,370,5364
P19,B,BROWSE,353,367,5397
P19,B,BROWSE,358,366,5430
P19,B,BROWSE,366,313,5466
P19,B,BROWSE,339,-46,5499
P19,B,BROWSE,350,-137,5532
P19,B,BROWSE,331,-151,5590
P19,B,BROWSE,345,-124,5647
P19,B,BROWSE,350,-119,5703
P19,B,BROWSE,350,-122,5763
P19,B,BROWSE,352,-136,5788
P19,B,BROWSE,362,-127,5853
P19,B,BROWSE,341,-134,5912
P19,B,BROWSE,354,-146,5940
P19,B,BROWSE,345,-128,6015
P19,B,BROWSE,359,-117,6047
P19,B,BROWSE,350,-120,6134
P19,B,BROWSE,359,-112,6166
P19,B,BROWSE,360,-120,6206
P19,B,BROWSE,349,-121,6245
P19,B,BROWSE,351,-112,6284
P19,B,BROWSE,354,-111,6316
P19,B,BROWSE,350,-120,6348
P19,B,BROWSE,342,-113,6388
P19,B,BROWSE,351,-118,6427
P19,B,BROWSE,354,-116,6461
P19,B,BROWSE,363,-109,6494
P19,B,BROWSE,356,-101,6538
P19,B,BROWSE,360,-110,6577
P19,B,BROWSE,357,-93,6610
P19,B,BROWSE,401,-44,6645
P19,B,BROWSE,505,166,6762
P19,B,BROWSE,689,553,6849
P19,B,BROWSE,769,888,6870
P19,B,BROWSE,778,918,6905
P19,B,BROWSE,775,933,6942
P19,B,BROWSE,786,905,6972
P19,B,BROWSE,804,1026,7004
P19,B,BROWSE,807,1042,7037
P19,B,BROWSE,842,969,7070
P19,B,BROWSE,809,984,7102
P19,B,BROWSE,828,1011,7136
P19,B,BROWSE,847,996,7169
P19,B,BROWSE,705,1008,7201
P19,B,BROWSE,695,1009,7234
P19,B,BROWSE,704,997,7266
P19,B,BROWSE,679,1010,7298
P19,B,BROWSE,711,1002,7337
P19,B,BROWSE,514,999,7369
P19,B,BROWSE,525,1007,7401
