"participant","set","activity","x","y","timestamp"
"P18","C","BROWSE",60,-57,0
"P18","C","BROWSE",126,-82,33
"P18","C","BROWSE",140,-56,65
"P18","C","BROWSE",126,-72,100
"P18","C","BROWSE",138,-56,134
"P18","C","BROWSE",125,-108,172
"P18","C","BROWSE",142,-79,208
"P18","C","BROWSE",349,-110,241
"P18","C","BROWSE",396,-42,275
"P18","C","BROWSE",139,-82,316
"P18","C","BROWSE",143,-78,351
"P18","C","BROWSE",137,-101,385
"P18","C","BROWSE",307,-14,417
"P18","C","BROWSE",696,190,452
"P18","C","BROWSE",730,210,485
"P18","C","BROWSE",733,217,519
"P18","C","BROWSE",739,210,553
"P18","C","BROWSE",734,202,588
"P18","C","BROWSE",729,206,622
"P18","C","BROWSE",733,205,657
"P18","C","BROWSE",857,213,693
"P18","C","BROWSE",815,135,729
"P18","C","BROWSE",840,206,767
"P18","C","BROWSE",858,212,802
"P18","C","BROWSE",856,206,836
"P18","C","BROWSE",939,157,873
"P18","C","BROWSE",939,178,906
"P18","C","BROWSE",938,191,934
"P18","C","BROWSE",929,188,968
"P18","C","BROWSE",938,202,1002
"P18","C","BROWSE",926,189,1036
"P18","C","BROWSE",921,172,1108
"P18","C","BROWSE",926,168,1138
"P18","C","BROWSE",1023,-216,1181
"P18","C","BROWSE",893,75,1217
"P18","C","BROWSE",749,234,1284
"P18","C","BROWSE",1010,-270,1310
"P18","C","BROWSE",673,273,1393
"P18","C","BROWSE",650,241,1429
"P18","C","BROWSE",551,247,1483
"P18","C","BROWSE",556,231,1516
"P18","C","BROWSE",559,246,1551
"P18","C","BROWSE",556,224,1588
"P18","C","BROWSE",563,225,1622
"P18","C","BROWSE",388,144,1662
"P18","C","BROWSE",173,69,1696
"P18","C","BROWSE",142,-2,1730
"P18","C","BROWSE",217,33,1763
"P18","C","BROWSE",213,36,1796
"P18","C","BROWSE",198,80,1839
"P18","C","BROWSE",189,44,1881
"P18","C","BROWSE",118,-70,1911
"P18","C","BROWSE",116,-54,1945
"P18","C","BROWSE",118,-57,1977
"P18","C","BROWSE",114,-51,2013
"P18","C","BROWSE",131,-49,2047
"P18","C","BROWSE",123,-48,2081
"P18","C","BROWSE",127,-44,2114
"P18","C","BROWSE",111,-40,2147
"P18","C","BROWSE",120,-50,2180
"P18","C","BROWSE",130,-44,2213
"P18","C","BROWSE",49,-52,2248
"P18","C","BROWSE",66,-43,2281
"P18","C","BROWSE",66,-50,2314
"P18","C","BROWSE",66,-54,2347
"P18","C","BROWSE",63,-44,2379
"P18","C","BROWSE",63,-56,2412
"P18","C","BROWSE",60,-70,2445
"P18","C","BROWSE",144,-32,2478
"P18","C","BROWSE",148,-31,2511
"P18","C","BROWSE",147,-28,2545
"P18","C","BROWSE",139,-48,2581
"P18","C","BROWSE",139,-31,2613
"P18","C","BROWSE",149,-30,2647
"P18","C","BROWSE",146,-30,2682
"P18","C","BROWSE",148,-27,2715
"P18","C","BROWSE",175,-16,2749
"P18","C","BROWSE",709,355,2817
"P18","C","BROWSE",707,373,2844
"P18","C","BROWSE",709,384,2884
"P18","C","BROWSE",710,380,2918
