participant,set,activity,x,y,timestamp
P15,B,BROWSE,758,416,0
P15,B,BROWSE,552,361,43
P15,B,BROWSE,441,337,73
P15,B,BROWSE,441,351,103
P15,B,BROWSE,416,337,134
P15,B,BROWSE,424,330,164
P15,B,BROWSE,429,358,196
P15,B,BROWSE,412,335,225
P15,B,BROWSE,420,334,254
P15,B,BROWSE,418,331,283
P15,B,BROWSE,299,350,313
P15,B,BROWSE,266,347,341
P15,B,BROWSE,259,344,369
P15,B,BROWSE,254,339,398
P15,B,BROWSE,255,347,426
P15,B,BROWSE,260,347,455
P15,B,BROWSE,242,318,484
P15,B,BROWSE,253,332,513
P15,B,BROWSE,248,317,542
P15,B,BROWSE,243,331,572
P15,B,BROWSE,256,323,601
P15,B,BROWSE,250,318,631
P15,B,BROWSE,248,324,661
P15,B,BROWSE,247,316,690
P15,B,BROWSE,261,326,720
P15,B,BROWSE,257,326,751
P15,B,BROWSE,259,330,782
P15,B,BROWSE,255,323,811
P15,B,BROWSE,333,313,841
P15,B,BROWSE,332,331,870
P15,B,BROWSE,329,321,898
P15,B,BROWSE,337,319,927
P15,B,BROWSE,337,334,956
P15,B,BROWSE,327,312,985
P15,B,BROWSE,341,335,1014
P15,B,BROWSE,329,320,1044
P15,B,BROWSE,331,308,1072
P15,B,BROWSE,339,314,1100
P15,B,BROWSE,334,328,1130
P15,B,BROWSE,341,325,1159
P15,B,BROWSE,340,324,1188
P15,B,BROWSE,334,322,1218
P15,B,BROWSE,336,340,1247
P15,B,BROWSE,330,314,1278
P15,B,BROWSE,339,322,1310
P15,B,BROWSE,343,322,1340
P15,B,BROWSE,338,324,1370
P15,B,BROWSE,336,326,1399
P15,B,BROWSE,337,329,1429
P15,B,BROWSE,342,332,1459
P15,B,BROWSE,332,322,1488
P15,B,BROWSE,341,331,1517
P15,B,BROWSE,343,320,1546
P15,B,BROWSE,335,319,1576
P15,B,BROWSE,348,326,1605
P15,B,BROWSE,341,333,1635
P15,B,BROWSE,346,321,1664
P15,B,BROWSE,340,326,1694
P15,B,BROWSE,336,331,1723
P15,B,BROWSE,347,322,1753
P15,B,BROWSE,341,313,1782
P15,B,BROWSE,344,329,1812
P15,B,BROWSE,337,317,1841
P15,B,BROWSE,344,330,1872
P15,B,BROWSE,336,317,1902
P15,B,BROWSE,340,322,1932
P15,B,BROWSE,534,338,1961
P15,B,BROWSE,881,340,1990
