"participant","set","activity","x","y","timestamp"
"P11","B","BROWSE",368,410,0
"P11","B","BROWSE",345,204,34
"P11","B","BROWSE",413,702,66
"P11","B","BROWSE",430,1061,98
"P11","B","BROWSE",438,988,131
"P11","B","BROWSE",466,864,162
"P11","B","BROWSE",421,918,196
"P11","B","BROWSE",409,939,229
"P11","B","BROWSE",457,760,266
"P11","B","BROWSE",387,967,305
"P11","B","BROWSE",406,837,347
"P11","B","BROWSE",438,989,388
"P11","B","BROWSE",460,1113,420
"P11","B","BROWSE",508,968,458
"P11","B","BROWSE",451,968,488
"P11","B","BROWSE",400,1016,521
"P11","B","BROWSE",422,1091,562
"P11","B","BROWSE",376,989,595
"P11","B","BROWSE",405,986,629
"P11","B","BROWSE",410,1059,659
"P11","B","BROWSE",415,1002,688
"P11","B","BROWSE",415,1055,718
"P11","B","BROWSE",405,1103,749
"P11","B","BROWSE",454,1098,780
"P11","B","BROWSE",369,1074,816
"P11","B","BROWSE",469,969,849
"P11","B","BROWSE",500,1035,880
"P11","B","BROWSE",663,474,914
"P11","B","BROWSE",695,256,946
"P11","B","BROWSE",681,430,975
"P11","B","BROWSE",674,394,1005
"P11","B","BROWSE",669,338,1038
"P11","B","BROWSE",698,303,1068
"P11","B","BROWSE",680,377,1098
"P11","B","BROWSE",605,112,1127
"P11","B","BROWSE",287,59,1157
"P11","B","BROWSE",226,76,1187
"P11","B","BROWSE",215,58,1219
"P11","B","BROWSE",228,72,1249
"P11","B","BROWSE",236,62,1278
"P11","B","BROWSE",227,75,1306
"P11","B","BROWSE",238,55,1334
"P11","B","BROWSE",245,79,1365
"P11","B","BROWSE",117,55,1394
"P11","B","BROWSE",110,47,1422
"P11","B","BROWSE",111,47,1452
"P11","B","BROWSE",100,49,1480
"P11","B","BROWSE",98,54,1508
"P11","B","BROWSE",95,43,1536
"P11","B","BROWSE",130,43,1564
"P11","B","BROWSE",98,52,1592
"P11","B","BROWSE",115,32,1621
"P11","B","BROWSE",214,42,1649
"P11","B","BROWSE",193,52,1677
"P11","B","BROWSE",211,51,1705
"P11","B","BROWSE",200,53,1732
"P11","B","BROWSE",207,34,1759
"P11","B","BROWSE",210,54,1786
"P11","B","BROWSE",202,32,1812
"P11","B","BROWSE",202,54,1840
"P11","B","BROWSE",378,176,1867
"P11","B","BROWSE",701,358,1893
"P11","B","BROWSE",807,459,1924
"P11","B","BROWSE",820,443,1952
"P11","B","BROWSE",854,440,1979
"P11","B","BROWSE",828,461,2006
"P11","B","BROWSE",838,463,2033
"P11","B","BROWSE",834,455,2060
"P11","B","BROWSE",813,498,2087
"P11","B","BROWSE",884,483,2114
"P11","B","BROWSE",893,479,2141
"P11","B","BROWSE",897,489,2169
"P11","B","BROWSE",897,474,2196
"P11","B","BROWSE",900,463,2223
"P11","B","BROWSE",897,499,2251
"P11","B","BROWSE",903,465,2279
"P11","B","BROWSE",888,483,2307
"P11","B","BROWSE",892,481,2334
"P11","B","BROWSE",900,476,2363
"P11","B","BROWSE",877,487,2391
"P11","B","BROWSE",896,448,2419
"P11","B","BROWSE",898,377,2448
"P11","B","BROWSE",899,328,2479
"P11","B","BROWSE",894,352,2509
"P11","B","BROWSE",900,349,2537
"P11","B","BROWSE",902,330,2566
"P11","B","BROWSE",911,333,2594
"P11","B","BROWSE",904,338,2622
"P11","B","BROWSE",899,366,2650
"P11","B","BROWSE",819,375,2679
"P11","B","BROWSE",756,364,2706
"P11","B","BROWSE",752,348,2733
"P11","B","BROWSE",770,310,2762
"P11","B","BROWSE",760,323,2790
"P11","B","BROWSE",756,372,2818
"P11","B","BROWSE",751,370,2846
"P11","B","BROWSE",754,363,2874
"P11","B","BROWSE",816,369,2903
"P11","B","BROWSE",888,333,2931
"P11","B","BROWSE",873,277,2961
"P11","B","BROWSE",899,295,2988
"P11","B","BROWSE",883,333,3020
"P11","B","BROWSE",887,327,3049
"P11","B","BROWSE",887,337,3077
"P11","B","BROWSE",886,326,3106
"P11","B","BROWSE",881,322,3134
"P11","B","BROWSE",891,325,3163
"P11","B","BROWSE",897,332,3191
"P11","B","BROWSE",892,340,3220
"P11","B","BROWSE",907,312,3248
"P11","B","BROWSE",889,327,3276
"P11","B","BROWSE",496,134,3305
"P11","B","BROWSE",199,14,3333
"P11","B","BROWSE",203,55,3362
"P11","B","BROWSE",190,61,3391
"P11","B","BROWSE",206,47,3421
"P11","B","BROWSE",194,53,3450
"P11","B","BROWSE",191,38,3479
"P11","B","BROWSE",220,59,3508
"P11","B","BROWSE",189,59,3537
"P11","B","BROWSE",241,70,3569
