participant,set,activity,x,y,timestamp
P04,C,INTERPRET,244,378,0
P04,C,INTERPRET,241,378,29
P04,C,INTERPRET,242,381,62
P04,C,INTERPRET,244,383,92
P04,C,INTERPRET,241,389,122
P04,C,INTERPRET,236,374,152
P04,C,INTERPRET,118,370,192
P04,C,INTERPRET,132,373,230
P04,C,INTERPRET,207,380,259
P04,C,INTERPRET,197,390,293
P04,C,INTERPRET,207,379,328
P04,C,INTERPRET,210,388,363
P04,C,INTERPRET,199,386,398
P04,C,INTERPRET,202,377,432
P04,C,INTERPRET,203,378,466
P04,C,INTERPRET,204,379,501
P04,C,INTERPRET,199,376,556
P04,C,INTERPRET,202,365,647
P04,C,INTERPRET,235,322,747
P04,C,INTERPRET,232,330,876
P04,C,INTERPRET,229,336,939
P04,C,INTERPRET,219,327,977
P04,C,INTERPRET,230,324,1011
P04,C,INTERPRET,222,334,1046
P04,C,INTERPRET,217,339,1080
P04,C,INTERPRET,227,327,1116
P04,C,INTERPRET,231,331,1151
P04,C,INTERPRET,227,339,1185
P04,C,INTERPRET,219,327,1220
P04,C,INTERPRET,227,320,1255
P04,C,INTERPRET,227,338,1289
P04,C,INTERPRET,218,342,1325
P04,C,INTERPRET,215,544,1362
P04,C,INTERPRET,218,547,1400
P04,C,INTERPRET,206,540,1437
P04,C,INTERPRET,205,542,1472
P04,C,INTERPRET,216,549,1509
P04,C,INTERPRET,204,543,1545
P04,C,INTERPRET,204,529,1583
P04,C,INTERPRET,211,497,1618
P04,C,INTERPRET,225,493,1653
P04,C,INTERPRET,223,494,1689
P04,C,INTERPRET,231,496,1725
P04,C,INTERPRET,220,491,1761
P04,C,INTERPRET,222,502,1797
P04,C,INTERPRET,216,497,1834
P04,C,INTERPRET,216,498,1870
P04,C,INTERPRET,229,505,1905
P04,C,INTERPRET,294,458,1940
P04,C,INTERPRET,300,459,1978
P04,C,INTERPRET,297,470,2013
P04,C,INTERPRET,300,463,2048
P04,C,INTERPRET,298,456,2082
P04,C,INTERPRET,298,465,2117
P04,C,INTERPRET,297,449,2152
P04,C,INTERPRET,309,461,2186
P04,C,INTERPRET,303,461,2221
P04,C,INTERPRET,302,463,2256
P04,C,INTERPRET,302,470,2292
P04,C,INTERPRET,286,460,2326
P04,C,INTERPRET,306,456,2362
P04,C,INTERPRET,293,451,2399
P04,C,INTERPRET,191,514,2437
P04,C,INTERPRET,229,510,2473
P04,C,INTERPRET,241,503,2511
P04,C,INTERPRET,239,504,2548
P04,C,INTERPRET,247,511,2584
P04,C,INTERPRET,233,504,2620
P04,C,INTERPRET,235,501,2657
P04,C,INTERPRET,222,503,2694
P04,C,INTERPRET,233,514,2733
P04,C,INTERPRET,237,506,2770
P04,C,INTERPRET,231,511,2809
P04,C,INTERPRET,219,516,2846
P04,C,INTERPRET,226,508,2883
P04,C,INTERPRET,234,503,2920
P04,C,INTERPRET,249,446,2957
P04,C,INTERPRET,268,451,2994
P04,C,INTERPRET,267,452,3034
P04,C,INTERPRET,254,452,3074
P04,C,INTERPRET,258,441,3113
P04,C,INTERPRET,244,451,3152
P04,C,INTERPRET,242,452,3188
P04,C,INTERPRET,247,447,3222
P04,C,INTERPRET,253,445,3257
P04,C,INTERPRET,263,445,3293
P04,C,INTERPRET,258,444,3330
P04,C,INTERPRET,246,431,3365
P04,C,INTERPRET,259,427,3399
P04,C,INTERPRET,261,407,3434
P04,C,INTERPRET,268,409,3469
P04,C,INTERPRET,261,397,3505
P04,C,INTERPRET,256,397,3540
P04,C,INTERPRET,256,391,3574
P04,C,INTERPRET,255,393,3609
P04,C,INTERPRET,267,396,3644
P04,C,INTERPRET,252,399,3681
P04,C,INTERPRET,259,394,3717
P04,C,INTERPRET,261,392,3751
P04,C,INTERPRET,258,397,3787
P04,C,INTERPRET,355,356,3821
P04,C,INTERPRET,334,355,3856
P04,C,INTERPRET,329,350,3890
P04,C,INTERPRET,327,354,3927
P04,C,INTERPRET,326,352,3963
P04,C,INTERPRET,328,346,3998
P04,C,INTERPRET,327,357,4034
P04,C,INTERPRET,324,351,4068
P04,C,INTERPRET,329,344,4102
