"participant","set","activity","x","y","timestamp"
"P23","C","INTERPRET",934,-25,0
"P23","C","INTERPRET",906,-33,37
"P23","C","INTERPRET",759,98,69
"P23","C","INTERPRET",488,294,101
"P23","C","INTERPRET",503,275,134
"P23","C","INTERPRET",505,274,168
"P23","C","INTERPRET",504,292,200
"P23","C","INTERPRET",508,295,233
"P23","C","INTERPRET",507,292,265
"P23","C","INTERPRET",192,322,297
"P23","C","INTERPRET",199,320,330
"P23","C","INTERPRET",211,337,364
"P23","C","INTERPRET",202,333,397
"P23","C","INTERPRET",202,307,428
"P23","C","INTERPRET",209,328,461
"P23","C","INTERPRET",207,262,493
"P23","C","INTERPRET",214,276,526
"P23","C","INTERPRET",214,272,559
"P23","C","INTERPRET",205,276,591
"P23","C","INTERPRET",221,280,624
"P23","C","INTERPRET",217,268,656
"P23","C","INTERPRET",213,280,689
"P23","C","INTERPRET",209,263,721
"P23","C","INTERPRET",215,265,754
"P23","C","INTERPRET",228,283,786
"P23","C","INTERPRET",228,287,818
"P23","C","INTERPRET",227,277,850
"P23","C","INTERPRET",235,266,884
"P23","C","INTERPRET",281,394,917
"P23","C","INTERPRET",286,386,948
"P23","C","INTERPRET",281,387,979
"P23","C","INTERPRET",286,384,1010
"P23","C","INTERPRET",281,387,1041
"P23","C","INTERPRET",288,402,1072
"P23","C","INTERPRET",282,379,1104
"P23","C","INTERPRET",275,394,1135
"P23","C","INTERPRET",277,398,1166
"P23","C","INTERPRET",279,386,1198
"P23","C","INTERPRET",283,388,1229
"P23","C","INTERPRET",287,384,1260
"P23","C","INTERPRET",280,391,1291
"P23","C","INTERPRET",210,361,1323
"P23","C","INTERPRET",212,382,1354
"P23","C","INTERPRET",209,371,1386
"P23","C","INTERPRET",209,371,1418
"P23","C","INTERPRET",229,380,1451
"P23","C","INTERPRET",311,1021,1568
"P23","C","INTERPRET",244,363,1609
"P23","C","INTERPRET",176,379,1685
"P23","C","INTERPRET",178,376,1710
"P23","C","INTERPRET",185,373,1745
"P23","C","INTERPRET",183,369,1778
"P23","C","INTERPRET",180,365,1811
"P23","C","INTERPRET",169,331,1845
"P23","C","INTERPRET",168,334,1879
"P23","C","INTERPRET",169,326,1913
"P23","C","INTERPRET",162,253,1947
"P23","C","INTERPRET",174,334,1980
"P23","C","INTERPRET",175,344,2015
"P23","C","INTERPRET",170,334,2052
"P23","C","INTERPRET",182,338,2085
"P23","C","INTERPRET",258,326,2118
"P23","C","INTERPRET",243,340,2151
"P23","C","INTERPRET",257,339,2184
"P23","C","INTERPRET",253,339,2216
"P23","C","INTERPRET",250,343,2249
"P23","C","INTERPRET",246,333,2282
"P23","C","INTERPRET",268,333,2315
"P23","C","INTERPRET",356,326,2348
"P23","C","INTERPRET",357,328,2382
"P23","C","INTERPRET",361,321,2415
"P23","C","INTERPRET",365,332,2448
"P23","C","INTERPRET",377,341,2481
"P23","C","INTERPRET",368,334,2516
"P23","C","INTERPRET",432,324,2558
"P23","C","INTERPRET",432,322,2643
"P23","C","INTERPRET",198,404,2760
"P23","C","INTERPRET",190,404,2878
"P23","C","INTERPRET",200,376,2975
"P23","C","INTERPRET",200,373,3016
"P23","C","INTERPRET",202,377,3050
"P23","C","INTERPRET",215,383,3085
"P23","C","INTERPRET",205,365,3120
"P23","C","INTERPRET",217,380,3155
"P23","C","INTERPRET",210,375,3191
"P23","C","INTERPRET",215,375,3226
"P23","C","INTERPRET",222,362,3262
"P23","C","INTERPRET",210,388,3296
"P23","C","INTERPRET",222,377,3330
"P23","C","INTERPRET",225,376,3364
"P23","C","INTERPRET",188,461,3398
"P23","C","INTERPRET",188,471,3432
"P23","C","INTERPRET",195,459,3467
"P23","C","INTERPRET",188,443,3502
"P23","C","INTERPRET",187,457,3538
"P23","C","INTERPRET",189,452,3572
"P23","C","INTERPRET",179,583,3607
"P23","C","INTERPRET",177,598,3642
"P23","C","INTERPRET",166,592,3677
"P23","C","INTERPRET",188,607,3712
"P23","C","INTERPRET",186,595,3748
"P23","C","INTERPRET",177,584,3784
"P23","C","INTERPRET",200,434,3821
"P23","C","INTERPRET",199,328,3856
"P23","C","INTERPRET",205,338,3891
"P23","C","INTERPRET",206,335,3928
"P23","C","INTERPRET",202,324,3964
"P23","C","INTERPRET",203,332,4000
"P23","C","INTERPRET",216,345,4036
