participant,set,activity,x,y,timestamp
P09,C,WATCH,1106,726,0
P09,C,WATCH,970,598,26
P09,C,WATCH,773,498,53
P09,C,WATCH,775,498,82
P09,C,WATCH,781,472,111
P09,C,WATCH,781,505,138
P09,C,WATCH,777,491,164
P09,C,WATCH,780,478,191
P09,C,WATCH,589,357,217
P09,C,WATCH,364,192,243
P09,C,WATCH,346,213,271
P09,C,WATCH,349,187,298
P09,C,WATCH,377,201,326
P09,C,WATCH,349,191,353
P09,C,WATCH,360,207,379
P09,C,WATCH,367,191,406
P09,C,WATCH,353,204,432
P09,C,WATCH,296,180,459
P09,C,WATCH,249,161,485
P09,C,WATCH,230,173,513
P09,C,WATCH,245,145,541
P09,C,WATCH,231,154,570
P09,C,WATCH,227,163,598
P09,C,WATCH,232,155,628
P09,C,WATCH,221,118,656
P09,C,WATCH,158,554,684
P09,C,WATCH,223,940,712
P09,C,WATCH,238,977,740
P09,C,WATCH,237,931,769
P09,C,WATCH,241,938,797
P09,C,WATCH,241,941,824
P09,C,WATCH,239,953,852
P09,C,WATCH,199,954,881
P09,C,WATCH,239,941,908
P09,C,WATCH,236,901,935
P09,C,WATCH,256,906,961
P09,C,WATCH,238,908,989
P09,C,WATCH,293,921,1017
P09,C,WATCH,220,921,1044
P09,C,WATCH,252,900,1072
P09,C,WATCH,253,907,1098
P09,C,WATCH,253,903,1125
P09,C,WATCH,273,906,1152
P09,C,WATCH,251,903,1181
P09,C,WATCH,262,899,1208
P09,C,WATCH,255,958,1234
P09,C,WATCH,256,993,1262
P09,C,WATCH,278,953,1289
P09,C,WATCH,239,1013,1317
P09,C,WATCH,238,971,1344
P09,C,WATCH,166,987,1372
P09,C,WATCH,197,965,1399
P09,C,WATCH,162,974,1428
P09,C,WATCH,170,961,1456
P09,C,WATCH,195,988,1484
P09,C,WATCH,143,968,1511
P09,C,WATCH,135,968,1539
P09,C,WATCH,134,978,1567
P09,C,WATCH,144,962,1594
P09,C,WATCH,135,986,1622
P09,C,WATCH,142,1003,1650
P09,C,WATCH,96,957,1678
P09,C,WATCH,121,980,1705
P09,C,WATCH,136,974,1734
P09,C,WATCH,152,983,1762
P09,C,WATCH,125,1013,1790
P09,C,WATCH,213,963,1818
P09,C,WATCH,211,972,1845
P09,C,WATCH,214,961,1873
P09,C,WATCH,215,958,1900
P09,C,WATCH,177,954,1928
P09,C,WATCH,213,955,1955
P09,C,WATCH,177,963,1983
P09,C,WATCH,185,955,2010
P09,C,WATCH,210,961,2037
P09,C,WATCH,205,962,2063
P09,C,WATCH,204,966,2090
P09,C,WATCH,256,947,2116
P09,C,WATCH,251,978,2143
P09,C,WATCH,258,957,2170
P09,C,WATCH,230,989,2196
P09,C,WATCH,253,978,2223
P09,C,WATCH,227,978,2249
P09,C,WATCH,201,978,2278
P09,C,WATCH,242,969,2305
P09,C,WATCH,251,959,2331
P09,C,WATCH,263,970,2358
P09,C,WATCH,231,980,2384
P09,C,WATCH,174,970,2411
P09,C,WATCH,178,985,2438
P09,C,WATCH,193,1003,2464
P09,C,WATCH,230,974,2491
P09,C,WATCH,218,977,2518
P09,C,WATCH,239,996,2546
P09,C,WATCH,250,991,2573
P09,C,WATCH,298,960,2599
P09,C,WATCH,282,962,2626
P09,C,WATCH,290,954,2653
P09,C,WATCH,318,962,2680
P09,C,WATCH,278,985,2707
P09,C,WATCH,261,945,2733
P09,C,WATCH,295,969,2760
P09,C,WATCH,274,986,2787
P09,C,WATCH,306,968,2814
P09,C,WATCH,293,956,2843
P09,C,WATCH,272,987,2871
P09,C,WATCH,285,959,2898
P09,C,WATCH,313,958,2925
P09,C,WATCH,348,948,2951
P09,C,WATCH,338,924,2978
P09,C,WATCH,318,991,3005
P09,C,WATCH,338,945,3032
P09,C,WATCH,332,942,3058
P09,C,WATCH,343,936,3086
P09,C,WATCH,317,928,3114
P09,C,WATCH,288,920,3141
P09,C,WATCH,289,919,3168
P09,C,WATCH,318,898,3194
P09,C,WATCH,323,904,3221
P09,C,WATCH,284,906,3248
P09,C,WATCH,313,917,3279
P09,C,WATCH,318,905,3305
P09,C,WATCH,297,920,3332
P09,C,WATCH,499,649,3358
P09,C,WATCH,830,479,3387
P09,C,WATCH,870,463,3414
P09,C,WATCH,868,449,3444
P09,C,WATCH,868,470,3473
P09,C,WATCH,885,445,3501
P09,C,WATCH,866,454,3528
P09,C,WATCH,904,397,3555
P09,C,WATCH,906,356,3583
P09,C,WATCH,907,358,3610
P09,C,WATCH,913,392,3638
P09,C,WATCH,914,376,3669
P09,C,WATCH,915,439,3694
P09,C,WATCH,886,422,3796
P09,C,WATCH,914,362,3821
P09,C,WATCH,921,381,3891
P09,C,WATCH,940,334,3916
P09,C,WATCH,922,372,3945
P09,C,WATCH,921,366,3971
P09,C,WATCH,925,411,3998
P09,C,WATCH,920,398,4023
P09,C,WATCH,927,377,4048
P09,C,WATCH,921,384,4077
P09,C,WATCH,918,393,4103
P09,C,WATCH,940,410,4130
P09,C,WATCH,1199,647,4157
P09,C,WATCH,1281,717,4184
P09,C,WATCH,1280,774,4214
P09,C,WATCH,1270,780,4242
P09,C,WATCH,1275,759,4269
P09,C,WATCH,1272,766,4296
P09,C,WATCH,1324,787,4322
P09,C,WATCH,1308,798,4349
P09,C,WATCH,1307,821,4376
P09,C,WATCH,1304,830,4402
P09,C,WATCH,1296,848,4429
P09,C,WATCH,1294,833,4456
P09,C,WATCH,1307,779,4485
P09,C,WATCH,1296,776,4514
P09,C,WATCH,1296,784,4542
P09,C,WATCH,1292,793,4570
P09,C,WATCH,1293,790,4596
P09,C,WATCH,1315,791,4623
P09,C,WATCH,1312,795,4649
P09,C,WATCH,1306,798,4676
P09,C,WATCH,1307,786,4703
P09,C,WATCH,1318,793,4729
P09,C,WATCH,1317,772,4757
P09,C,WATCH,1291,814,4784
P09,C,WATCH,1311,788,4811
P09,C,WATCH,1296,788,4838
P09,C,WATCH,1310,809,4864
P09,C,WATCH,1317,794,4891
P09,C,WATCH,1308,796,4918
P09,C,WATCH,1233,713,4944
P09,C,WATCH,966,442,4971
P09,C,WATCH,911,399,4998
P09,C,WATCH,907,411,5023
P09,C,WATCH,915,395,5048
P09,C,WATCH,916,392,5077
P09,C,WATCH,904,380,5104
P09,C,WATCH,915,403,5132
P09,C,WATCH,913,394,5161
P09,C,WATCH,910,405,5190
P09,C,WATCH,893,384,5217
P09,C,WATCH,897,357,5244
P09,C,WATCH,899,368,5272
P09,C,WATCH,896,368,5301
P09,C,WATCH,894,361,5330
P09,C,WATCH,894,376,5358
P09,C,WATCH,889,362,5385
P09,C,WATCH,900,386,5413
P09,C,WATCH,892,356,5440
P09,C,WATCH,896,375,5468
P09,C,WATCH,861,374,5495
P09,C,WATCH,474,727,5523
P09,C,WATCH,325,842,5551
P09,C,WATCH,320,872,5579
P09,C,WATCH,304,841,5610
P09,C,WATCH,316,853,5639
P09,C,WATCH,306,848,5666
P09,C,WATCH,296,860,5693
P09,C,WATCH,324,869,5720
P09,C,WATCH,215,869,5746
P09,C,WATCH,210,891,5773
P09,C,WATCH,184,890,5800
P09,C,WATCH,199,869,5828
P09,C,WATCH,209,869,5857
P09,C,WATCH,216,886,5886
P09,C,WATCH,176,886,5914
P09,C,WATCH,196,868,5942
P09,C,WATCH,174,865,5969
P09,C,WATCH,182,887,5997
P09,C,WATCH,208,880,6025
P09,C,WATCH,219,875,6053
P09,C,WATCH,237,853,6081
P09,C,WATCH,197,847,6108
P09,C,WATCH,247,858,6136
P09,C,WATCH,227,844,6165
P09,C,WATCH,217,861,6193
P09,C,WATCH,871,371,6322
P09,C,WATCH,860,358,6381
P09,C,WATCH,876,359,6441
P09,C,WATCH,872,360,6466
P09,C,WATCH,873,357,6493
P09,C,WATCH,866,373,6520
P09,C,WATCH,882,350,6549
P09,C,WATCH,868,346,6575
P09,C,WATCH,878,347,6602
P09,C,WATCH,876,369,6627
P09,C,WATCH,853,362,6654
P09,C,WATCH,474,635,6682
P09,C,WATCH,380,706,6711
P09,C,WATCH,326,727,6740
P09,C,WATCH,373,741,6768
P09,C,WATCH,366,729,6795
P09,C,WATCH,344,704,6822
P09,C,WATCH,363,748,6849
P09,C,WATCH,383,760,6876
P09,C,WATCH,378,734,6903
P09,C,WATCH,246,827,6930
P09,C,WATCH,235,804,6961
P09,C,WATCH,248,815,6990
P09,C,WATCH,231,813,7017
P09,C,WATCH,239,803,7045
P09,C,WATCH,241,799,7073
P09,C,WATCH,243,827,7101
P09,C,WATCH,376,819,7129
P09,C,WATCH,367,809,7157
P09,C,WATCH,383,812,7185
P09,C,WATCH,368,828,7212
P09,C,WATCH,414,824,7240
P09,C,WATCH,382,812,7270
P09,C,WATCH,768,772,7298
P09,C,WATCH,1195,810,7325
P09,C,WATCH,1216,793,7352
P09,C,WATCH,1224,792,7381
P09,C,WATCH,1209,818,7408
P09,C,WATCH,1207,812,7435
P09,C,WATCH,1224,796,7463
P09,C,WATCH,1214,792,7493
P09,C,WATCH,1351,789,7522
P09,C,WATCH,1329,810,7550
P09,C,WATCH,1353,815,7582
P09,C,WATCH,1300,819,7609
P09,C,WATCH,1327,796,7637
P09,C,WATCH,1317,812,7665
P09,C,WATCH,1333,783,7693
P09,C,WATCH,1322,775,7720
P09,C,WATCH,1328,779,7747
P09,C,WATCH,1320,808,7774
P09,C,WATCH,1319,783,7801
P09,C,WATCH,1321,803,7830
P09,C,WATCH,1318,803,7858
P09,C,WATCH,1311,796,7886
P09,C,WATCH,1313,817,7913
P09,C,WATCH,1323,811,7941
P09,C,WATCH,1310,806,7969
P09,C,WATCH,1312,812,7996
P09,C,WATCH,1325,818,8026
P09,C,WATCH,1310,823,8055
P09,C,WATCH,1317,814,8083
P09,C,WATCH,1321,807,8111
P09,C,WATCH,1316,803,8139
P09,C,WATCH,952,437,8167
P09,C,WATCH,894,393,8195
P09,C,WATCH,889,400,8223
P09,C,WATCH,888,394,8248
P09,C,WATCH,877,379,8273
P09,C,WATCH,886,385,8303
P09,C,WATCH,892,402,8332
P09,C,WATCH,895,392,8361
P09,C,WATCH,888,374,8392
P09,C,WATCH,885,386,8422
P09,C,WATCH,894,399,8452
P09,C,WATCH,884,391,8481
P09,C,WATCH,883,388,8511
P09,C,WATCH,894,412,8541
P09,C,WATCH,1073,530,8571
P09,C,WATCH,1269,762,8601
P09,C,WATCH,1266,774,8631
P09,C,WATCH,1272,773,8661
P09,C,WATCH,1266,793,8689
P09,C,WATCH,1269,775,8718
P09,C,WATCH,1281,763,8746
P09,C,WATCH,1290,770,8774
P09,C,WATCH,1273,794,8802
P09,C,WATCH,1121,800,8830
P09,C,WATCH,710,804,8859
P09,C,WATCH,280,941,8887
P09,C,WATCH,254,944,8912
P09,C,WATCH,257,931,8939
P09,C,WATCH,275,927,8970
P09,C,WATCH,234,942,8999
P09,C,WATCH,249,918,9026
P09,C,WATCH,267,932,9055
P09,C,WATCH,250,926,9083
P09,C,WATCH,259,928,9113
P09,C,WATCH,232,944,9142
P09,C,WATCH,242,937,9170
P09,C,WATCH,302,893,9199
P09,C,WATCH,278,901,9226
P09,C,WATCH,294,888,9253
P09,C,WATCH,291,894,9280
P09,C,WATCH,296,908,9307
P09,C,WATCH,280,887,9335
P09,C,WATCH,690,848,9362
P09,C,WATCH,1350,870,9496
P09,C,WATCH,1301,729,9578
P09,C,WATCH,1272,782,9599
P09,C,WATCH,1292,778,9634
P09,C,WATCH,1286,750,9664
P09,C,WATCH,1271,790,9693
P09,C,WATCH,1275,791,9722
P09,C,WATCH,1281,785,9752
P09,C,WATCH,1249,820,9781
P09,C,WATCH,644,374,9940
P09,C,WATCH,652,371,9983
P09,C,WATCH,660,349,10059
P09,C,WATCH,434,294,10084
P09,C,WATCH,325,213,10114
P09,C,WATCH,304,203,10146
P09,C,WATCH,307,226,10192
P09,C,WATCH,309,223,10225
P09,C,WATCH,309,227,10258
P09,C,WATCH,299,232,10287
P09,C,WATCH,296,221,10317
P09,C,WATCH,312,198,10347
P09,C,WATCH,301,218,10376
P09,C,WATCH,309,218,10405
P09,C,WATCH,305,220,10434
P09,C,WATCH,312,207,10463
P09,C,WATCH,302,220,10492
P09,C,WATCH,652,421,10520
P09,C,WATCH,907,635,10549
P09,C,WATCH,948,735,10577
P09,C,WATCH,965,699,10608
P09,C,WATCH,954,708,10638
P09,C,WATCH,976,670,10667
P09,C,WATCH,900,721,10696
P09,C,WATCH,448,868,10726
P09,C,WATCH,335,957,10756
P09,C,WATCH,314,964,10790
P09,C,WATCH,345,929,10819
P09,C,WATCH,357,957,10849
P09,C,WATCH,347,947,10879
P09,C,WATCH,342,947,10908
P09,C,WATCH,344,957,10936
P09,C,WATCH,652,901,10963
P09,C,WATCH,1148,826,10990
P09,C,WATCH,1265,875,11019
P09,C,WATCH,1284,872,11048
P09,C,WATCH,1247,915,11077
P09,C,WATCH,1289,887,11109
P09,C,WATCH,1293,884,11146
P09,C,WATCH,1287,875,11176
P09,C,WATCH,1274,889,11205
P09,C,WATCH,1319,811,11235
P09,C,WATCH,1287,846,11265
P09,C,WATCH,998,516,11295
P09,C,WATCH,966,412,11326
P09,C,WATCH,970,405,11356
P09,C,WATCH,967,436,11386
P09,C,WATCH,1396,462,11686
P09,C,WATCH,1417,494,11707
P09,C,WATCH,1442,473,11743
P09,C,WATCH,1442,460,11775
P09,C,WATCH,1429,461,11806
P09,C,WATCH,1437,474,11836
P09,C,WATCH,1433,464,11868
P09,C,WATCH,1435,472,11899
P09,C,WATCH,1424,476,11929
P09,C,WATCH,1432,485,11959
P09,C,WATCH,1427,472,11988
P09,C,WATCH,1432,457,12018
P09,C,WATCH,1408,457,12048
P09,C,WATCH,1404,425,12078
P09,C,WATCH,1407,460,12107
P09,C,WATCH,1405,452,12137
P09,C,WATCH,1392,444,12166
P09,C,WATCH,1407,440,12196
P09,C,WATCH,1403,456,12224
P09,C,WATCH,1145,424,12254
P09,C,WATCH,847,415,12286
P09,C,WATCH,827,423,12316
P09,C,WATCH,817,420,12342
P09,C,WATCH,815,429,12376
P09,C,WATCH,810,426,12408
P09,C,WATCH,813,425,12438
P09,C,WATCH,470,674,12467
P09,C,WATCH,382,746,12496
P09,C,WATCH,385,726,12526
P09,C,WATCH,374,735,12555
P09,C,WATCH,395,734,12585
P09,C,WATCH,371,739,12614
P09,C,WATCH,377,758,12644
P09,C,WATCH,361,735,12674
P09,C,WATCH,370,750,12702
P09,C,WATCH,335,818,12732
P09,C,WATCH,339,871,12761
P09,C,WATCH,372,872,12791
P09,C,WATCH,362,865,12820
P09,C,WATCH,372,879,12851
P09,C,WATCH,337,873,12882
P09,C,WATCH,362,863,12911
P09,C,WATCH,346,886,12941
P09,C,WATCH,212,924,12973
P09,C,WATCH,201,906,13003
P09,C,WATCH,218,909,13031
P09,C,WATCH,210,909,13060
P09,C,WATCH,203,910,13088
P09,C,WATCH,180,914,13117
P09,C,WATCH,235,916,13145
P09,C,WATCH,211,938,13174
P09,C,WATCH,216,904,13202
P09,C,WATCH,257,899,13232
P09,C,WATCH,282,908,13262
P09,C,WATCH,254,889,13291
P09,C,WATCH,268,910,13320
P09,C,WATCH,253,899,13348
P09,C,WATCH,268,904,13378
P09,C,WATCH,269,929,13409
P09,C,WATCH,283,914,13438
P09,C,WATCH,305,909,13467
P09,C,WATCH,290,912,13496
P09,C,WATCH,299,901,13526
P09,C,WATCH,278,910,13555
P09,C,WATCH,292,905,13584
P09,C,WATCH,289,914,13612
P09,C,WATCH,295,903,13641
P09,C,WATCH,277,903,13670
P09,C,WATCH,259,905,13698
P09,C,WATCH,293,927,13726
P09,C,WATCH,298,912,13754
P09,C,WATCH,302,915,13783
P09,C,WATCH,305,902,13811
P09,C,WATCH,313,922,13840
P09,C,WATCH,216,934,13868
P09,C,WATCH,126,917,13896
P09,C,WATCH,132,908,13925
P09,C,WATCH,135,908,13955
P09,C,WATCH,79,925,13983
P09,C,WATCH,125,845,14011
P09,C,WATCH,94,894,14038
P09,C,WATCH,136,918,14068
P09,C,WATCH,123,911,14095
P09,C,WATCH,173,911,14124
P09,C,WATCH,133,918,14152
P09,C,WATCH,159,920,14181
