"participant","set","activity","x","y","timestamp"
"P09","C","SEARCH",906,238,0
"P09","C","SEARCH",902,235,38
"P09","C","SEARCH",897,251,83
"P09","C","SEARCH",896,247,128
"P09","C","SEARCH",908,253,154
"P09","C","SEARCH",903,247,183
"P09","C","SEARCH",892,288,212
"P09","C","SEARCH",878,390,240
"P09","C","SEARCH",874,406,267
"P09","C","SEARCH",874,412,297
"P09","C","SEARCH",880,404,325
"P09","C","SEARCH",877,419,355
"P09","C","SEARCH",880,412,384
"P09","C","SEARCH",871,412,414
"P09","C","SEARCH",820,240,446
"P09","C","SEARCH",782,165,476
"P09","C","SEARCH",782,167,505
"P09","C","SEARCH",787,163,534
"P09","C","SEARCH",749,117,563
"P09","C","SEARCH",748,101,593
"P09","C","SEARCH",745,108,622
"P09","C","SEARCH",740,121,652
"P09","C","SEARCH",746,112,681
"P09","C","SEARCH",744,113,711
"P09","C","SEARCH",745,117,740
"P09","C","SEARCH",723,106,769
"P09","C","SEARCH",729,111,798
"P09","C","SEARCH",723,109,828
"P09","C","SEARCH",723,113,855
"P09","C","SEARCH",720,112,885
"P09","C","SEARCH",725,116,914
"P09","C","SEARCH",720,112,944
"P09","C","SEARCH",798,107,974
"P09","C","SEARCH",793,114,1007
"P09","C","SEARCH",796,124,1037
"P09","C","SEARCH",796,108,1067
"P09","C","SEARCH",788,113,1097
"P09","C","SEARCH",795,114,1126
"P09","C","SEARCH",791,125,1155
"P09","C","SEARCH",814,106,1265
"P09","C","SEARCH",810,114,1304
"P09","C","SEARCH",807,128,1365
"P09","C","SEARCH",790,120,1390
"P09","C","SEARCH",797,132,1418
"P09","C","SEARCH",806,120,1447
"P09","C","SEARCH",808,111,1475
"P09","C","SEARCH",808,126,1504
"P09","C","SEARCH",804,124,1535
"P09","C","SEARCH",795,115,1567
"P09","C","SEARCH",806,127,1598
"P09","C","SEARCH",804,121,1627
"P09","C","SEARCH",804,132,1656
"P09","C","SEARCH",808,112,1686
"P09","C","SEARCH",804,123,1715
"P09","C","SEARCH",818,102,1745
"P09","C","SEARCH",831,125,1774
"P09","C","SEARCH",823,124,1804
"P09","C","SEARCH",824,124,1833
"P09","C","SEARCH",831,104,1863
"P09","C","SEARCH",825,112,1891
"P09","C","SEARCH",818,116,1920
"P09","C","SEARCH",797,300,2028
"P09","C","SEARCH",896,122,2132
"P09","C","SEARCH",883,95,2157
"P09","C","SEARCH",889,114,2189
"P09","C","SEARCH",881,107,2218
"P09","C","SEARCH",885,119,2248
"P09","C","SEARCH",882,124,2276
"P09","C","SEARCH",887,119,2304
"P09","C","SEARCH",906,120,2334
"P09","C","SEARCH",909,125,2363
"P09","C","SEARCH",908,119,2392
"P09","C","SEARCH",909,122,2421
"P09","C","SEARCH",905,107,2451
"P09","C","SEARCH",912,104,2479
"P09","C","SEARCH",902,115,2507
"P09","C","SEARCH",907,121,2536
"P09","C","SEARCH",905,112,2566
"P09","C","SEARCH",885,237,2697
"P09","C","SEARCH",913,99,2746
"P09","C","SEARCH",898,109,2806
"P09","C","SEARCH",908,102,2831
"P09","C","SEARCH",911,105,2859
"P09","C","SEARCH",903,107,2889
"P09","C","SEARCH",870,109,2918
"P09","C","SEARCH",869,116,2948
"P09","C","SEARCH",868,112,2978
"P09","C","SEARCH",861,106,3008
"P09","C","SEARCH",855,113,3038
"P09","C","SEARCH",860,118,3067
"P09","C","SEARCH",860,113,3097
"P09","C","SEARCH",869,117,3127
"P09","C","SEARCH",867,106,3156
"P09","C","SEARCH",921,197,3185
"P09","C","SEARCH",1023,516,3216
"P09","C","SEARCH",1032,507,3245
"P09","C","SEARCH",1039,516,3276
"P09","C","SEARCH",1028,505,3306
"P09","C","SEARCH",1031,505,3335
"P09","C","SEARCH",1029,512,3364
"P09","C","SEARCH",1091,572,3393
"P09","C","SEARCH",1120,713,3422
"P09","C","SEARCH",1097,677,3452
"P09","C","SEARCH",1113,680,3482
"P09","C","SEARCH",1107,653,3511
"P09","C","SEARCH",1106,659,3539
"P09","C","SEARCH",1115,668,3568
"P09","C","SEARCH",1103,696,3596
"P09","C","SEARCH",1095,695,3624
"P09","C","SEARCH",1113,712,3652
"P09","C","SEARCH",1112,688,3680
"P09","C","SEARCH",1103,701,3708
"P09","C","SEARCH",1103,711,3736
"P09","C","SEARCH",982,496,3767
"P09","C","SEARCH",897,250,3795
"P09","C","SEARCH",884,241,3826
"P09","C","SEARCH",880,252,3852
"P09","C","SEARCH",887,245,3877
"P09","C","SEARCH",883,233,3903
"P09","C","SEARCH",887,241,3927
"P09","C","SEARCH",884,235,3955
"P09","C","SEARCH",888,231,3984
"P09","C","SEARCH",885,246,4012
"P09","C","SEARCH",829,142,4040
"P09","C","SEARCH",838,139,4068
"P09","C","SEARCH",832,137,4096
"P09","C","SEARCH",828,135,4124
"P09","C","SEARCH",828,134,4152
"P09","C","SEARCH",823,137,4182
"P09","C","SEARCH",834,144,4210
"P09","C","SEARCH",827,148,4240
"P09","C","SEARCH",835,139,4269
"P09","C","SEARCH",796,128,4298
"P09","C","SEARCH",804,131,4329
"P09","C","SEARCH",807,121,4360
"P09","C","SEARCH",802,128,4390
"P09","C","SEARCH",807,132,4419
"P09","C","SEARCH",800,120,4449
"P09","C","SEARCH",797,136,4477
"P09","C","SEARCH",801,123,4505
"P09","C","SEARCH",807,128,4533
"P09","C","SEARCH",808,124,4561
"P09","C","SEARCH",798,130,4589
"P09","C","SEARCH",806,127,4618
"P09","C","SEARCH",782,120,4647
"P09","C","SEARCH",778,123,4676
"P09","C","SEARCH",776,122,4705
