"participant","set","activity","x","y","timestamp"
"P22","A","WRITE",759,564,0
"P22","A","WRITE",452,597,25
"P22","A","WRITE",437,612,57
"P22","A","WRITE",435,597,88
"P22","A","WRITE",435,613,119
"P22","A","WRITE",439,613,150
"P22","A","WRITE",431,599,181
"P22","A","WRITE",433,612,212
"P22","A","WRITE",438,615,243
"P22","A","WRITE",272,525,274
"P22","A","WRITE",282,504,304
"P22","A","WRITE",291,486,336
"P22","A","WRITE",284,491,367
"P22","A","WRITE",285,490,398
"P22","A","WRITE",290,498,428
"P22","A","WRITE",284,486,458
"P22","A","WRITE",273,571,488
"P22","A","WRITE",265,594,520
"P22","A","WRITE",273,591,551
"P22","A","WRITE",265,592,583
"P22","A","WRITE",265,588,614
"P22","A","WRITE",258,581,646
"P22","A","WRITE",266,583,677
"P22","A","WRITE",259,580,708
"P22","A","WRITE",354,611,739
"P22","A","WRITE",402,595,770
"P22","A","WRITE",421,599,801
"P22","A","WRITE",436,612,832
"P22","A","WRITE",423,600,862
"P22","A","WRITE",419,607,893
"P22","A","WRITE",634,590,924
"P22","A","WRITE",1082,483,955
"P22","A","WRITE",1499,367,987
"P22","A","WRITE",1596,335,1019
"P22","A","WRITE",1578,322,1052
"P22","A","WRITE",1590,325,1085
"P22","A","WRITE",1582,317,1119
"P22","A","WRITE",1577,330,1149
"P22","A","WRITE",1590,317,1182
"P22","A","WRITE",1585,333,1214
"P22","A","WRITE",1627,342,1244
"P22","A","WRITE",1646,360,1276
"P22","A","WRITE",1643,364,1307
"P22","A","WRITE",1644,358,1338
"P22","A","WRITE",1655,363,1369
"P22","A","WRITE",1647,368,1400
"P22","A","WRITE",1652,364,1430
"P22","A","WRITE",1642,360,1462
"P22","A","WRITE",1654,359,1494
"P22","A","WRITE",1655,469,1526
"P22","A","WRITE",1653,453,1558
"P22","A","WRITE",1651,454,1591
"P22","A","WRITE",1662,460,1625
"P22","A","WRITE",1653,455,1659
"P22","A","WRITE",1663,449,1690
"P22","A","WRITE",1661,450,1721
"P22","A","WRITE",1659,462,1753
"P22","A","WRITE",1654,457,1785
"P22","A","WRITE",1654,454,1815
"P22","A","WRITE",1646,468,1847
"P22","A","WRITE",1673,475,1879
"P22","A","WRITE",1661,478,1910
"P22","A","WRITE",1659,477,1941
"P22","A","WRITE",1668,466,1972
"P22","A","WRITE",1660,469,2002
"P22","A","WRITE",1657,477,2033
"P22","A","WRITE",1670,461,2063
"P22","A","WRITE",1668,466,2094
"P22","A","WRITE",1670,473,2125
"P22","A","WRITE",1669,465,2156
"P22","A","WRITE",1681,475,2187
"P22","A","WRITE",1679,488,2220
"P22","A","WRITE",1693,474,2251
"P22","A","WRITE",1688,476,2283
"P22","A","WRITE",1694,466,2313
"P22","A","WRITE",1689,477,2344
"P22","A","WRITE",1697,475,2375
"P22","A","WRITE",1700,479,2406
"P22","A","WRITE",1542,452,2438
"P22","A","WRITE",1073,417,2468
"P22","A","WRITE",659,403,2499
"P22","A","WRITE",433,402,2531
"P22","A","WRITE",437,403,2560
"P22","A","WRITE",456,389,2597
"P22","A","WRITE",450,390,2629
"P22","A","WRITE",461,394,2662
"P22","A","WRITE",447,391,2694
"P22","A","WRITE",454,388,2729
"P22","A","WRITE",451,387,2762
"P22","A","WRITE",327,395,2794
"P22","A","WRITE",322,403,2826
"P22","A","WRITE",323,399,2858
"P22","A","WRITE",323,399,2890
"P22","A","WRITE",324,394,2921
"P22","A","WRITE",324,411,2953
"P22","A","WRITE",325,397,2985
"P22","A","WRITE",317,401,3017
"P22","A","WRITE",323,403,3048
"P22","A","WRITE",314,388,3079
"P22","A","WRITE",422,378,3111
"P22","A","WRITE",420,396,3143
"P22","A","WRITE",419,377,3174
"P22","A","WRITE",425,388,3204
"P22","A","WRITE",427,380,3235
"P22","A","WRITE",425,383,3267
"P22","A","WRITE",404,391,3300
"P22","A","WRITE",399,384,3331
"P22","A","WRITE",389,393,3364
"P22","A","WRITE",396,397,3395
"P22","A","WRITE",400,398,3427
"P22","A","WRITE",394,389,3459
"P22","A","WRITE",395,378,3492
"P22","A","WRITE",395,385,3525
"P22","A","WRITE",487,381,3557
"P22","A","WRITE",467,371,3590
"P22","A","WRITE",470,379,3622
"P22","A","WRITE",472,377,3655
"P22","A","WRITE",468,375,3686
"P22","A","WRITE",475,380,3717
"P22","A","WRITE",466,373,3749
"P22","A","WRITE",466,382,3781
"P22","A","WRITE",476,378,3813
"P22","A","WRITE",511,337,3846
"P22","A","WRITE",564,308,3878
"P22","A","WRITE",562,284,3910
"P22","A","WRITE",566,289,3941
"P22","A","WRITE",566,301,3974
"P22","A","WRITE",559,281,4006
"P22","A","WRITE",549,271,4038
"P22","A","WRITE",553,265,4070
"P22","A","WRITE",547,269,4102
"P22","A","WRITE",552,262,4134
"P22","A","WRITE",541,259,4165
"P22","A","WRITE",547,267,4197
"P22","A","WRITE",496,263,4229
"P22","A","WRITE",492,264,4261
"P22","A","WRITE",482,262,4293
"P22","A","WRITE",496,262,4326
"P22","A","WRITE",488,270,4359
"P22","A","WRITE",493,272,4394
"P22","A","WRITE",492,272,4429
"P22","A","WRITE",487,265,4462
"P22","A","WRITE",484,256,4496
"P22","A","WRITE",464,272,4529
"P22","A","WRITE",457,261,4562
"P22","A","WRITE",452,272,4596
"P22","A","WRITE",459,272,4628
"P22","A","WRITE",464,268,4661
"P22","A","WRITE",454,272,4695
"P22","A","WRITE",340,262,4728
"P22","A","WRITE",328,269,4761
"P22","A","WRITE",328,274,4796
"P22","A","WRITE",319,273,4828
"P22","A","WRITE",328,271,4861
"P22","A","WRITE",320,269,4896
"P22","A","WRITE",324,266,4930
"P22","A","WRITE",295,279,4966
"P22","A","WRITE",291,283,5000
"P22","A","WRITE",285,288,5033
"P22","A","WRITE",281,277,5067
"P22","A","WRITE",293,280,5099
"P22","A","WRITE",292,275,5132
"P22","A","WRITE",379,571,5166
"P22","A","WRITE",392,524,5235
"P22","A","WRITE",388,267,5261
"P22","A","WRITE",395,272,5293
"P22","A","WRITE",389,269,5327
"P22","A","WRITE",388,272,5360
"P22","A","WRITE",387,267,5393
"P22","A","WRITE",391,272,5427
"P22","A","WRITE",393,261,5460
"P22","A","WRITE",388,270,5493
"P22","A","WRITE",392,272,5528
"P22","A","WRITE",398,270,5561
"P22","A","WRITE",383,272,5595
"P22","A","WRITE",387,265,5628
"P22","A","WRITE",343,267,5663
"P22","A","WRITE",331,272,5698
