"participant","set","activity","x","y","timestamp"
"P05","A","READ",1048,472,0
"P05","A","READ",1050,472,32
"P05","A","READ",1039,473,64
"P05","A","READ",1048,467,95
"P05","A","READ",1047,481,127
"P05","A","READ",1045,482,159
"P05","A","READ",1048,464,190
"P05","A","READ",1055,492,222
"P05","A","READ",1057,456,253
"P05","A","READ",1050,467,284
"P05","A","READ",1052,475,315
"P05","A","READ",1054,482,347
"P05","A","READ",987,428,378
"P05","A","READ",911,305,414
"P05","A","READ",909,305,447
"P05","A","READ",912,328,479
"P05","A","READ",909,310,510
"P05","A","READ",902,311,541
"P05","A","READ",912,312,572
"P05","A","READ",897,329,603
"P05","A","READ",763,161,634
"P05","A","READ",749,158,664
"P05","A","READ",752,148,696
"P05","A","READ",754,159,726
"P05","A","READ",746,142,756
"P05","A","READ",743,145,785
"P05","A","READ",752,138,815
"P05","A","READ",747,122,845
"P05","A","READ",748,141,875
"P05","A","READ",763,141,904
"P05","A","READ",754,122,934
"P05","A","READ",758,139,967
"P05","A","READ",775,144,998
"P05","A","READ",767,119,1027
"P05","A","READ",771,123,1056
"P05","A","READ",805,104,1084
"P05","A","READ",806,128,1112
"P05","A","READ",798,110,1140
"P05","A","READ",813,119,1169
"P05","A","READ",807,122,1197
"P05","A","READ",807,119,1224
"P05","A","READ",832,93,1252
"P05","A","READ",855,114,1280
"P05","A","READ",852,109,1308
"P05","A","READ",853,102,1336
"P05","A","READ",863,122,1364
"P05","A","READ",854,114,1392
"P05","A","READ",848,101,1419
"P05","A","READ",838,117,1447
"P05","A","READ",814,123,1475
"P05","A","READ",814,119,1502
"P05","A","READ",809,132,1534
"P05","A","READ",833,102,1564
"P05","A","READ",859,132,1592
"P05","A","READ",857,112,1619
"P05","A","READ",850,100,1646
"P05","A","READ",848,113,1674
"P05","A","READ",866,121,1701
"P05","A","READ",865,137,1729
"P05","A","READ",862,109,1757
"P05","A","READ",866,125,1785
"P05","A","READ",875,114,1812
"P05","A","READ",863,93,1840
"P05","A","READ",864,106,1868
"P05","A","READ",869,123,1896
"P05","A","READ",867,116,1924
"P05","A","READ",816,113,1952
"P05","A","READ",816,119,1980
"P05","A","READ",824,139,2008
"P05","A","READ",829,130,2037
"P05","A","READ",821,102,2065
"P05","A","READ",822,122,2099
"P05","A","READ",815,133,2129
"P05","A","READ",881,112,2157
"P05","A","READ",865,123,2186
"P05","A","READ",872,118,2214
"P05","A","READ",873,124,2242
"P05","A","READ",872,111,2270
"P05","A","READ",877,138,2298
"P05","A","READ",876,114,2326
"P05","A","READ",877,120,2354
"P05","A","READ",871,122,2382
"P05","A","READ",873,116,2410
"P05","A","READ",875,101,2438
"P05","A","READ",881,116,2467
"P05","A","READ",817,116,2495
"P05","A","READ",823,123,2523
"P05","A","READ",823,125,2552
"P05","A","READ",817,104,2581
"P05","A","READ",823,131,2609
"P05","A","READ",819,111,2642
"P05","A","READ",821,115,2671
"P05","A","READ",797,126,2699
"P05","A","READ",729,169,2727
"P05","A","READ",736,151,2760
"P05","A","READ",727,158,2811
"P05","A","READ",725,165,2908
"P05","A","READ",733,174,2971
"P05","A","READ",765,148,3082
"P05","A","READ",770,171,3140
"P05","A","READ",756,157,3189
"P05","A","READ",747,160,3220
"P05","A","READ",750,158,3250
"P05","A","READ",750,163,3280
"P05","A","READ",743,184,3308
"P05","A","READ",756,168,3338
"P05","A","READ",708,164,3367
"P05","A","READ",707,181,3396
"P05","A","READ",712,168,3425
"P05","A","READ",713,184,3454
"P05","A","READ",706,161,3484
"P05","A","READ",716,161,3513
"P05","A","READ",712,168,3542
"P05","A","READ",723,164,3571
"P05","A","READ",709,138,3600
"P05","A","READ",752,177,3628
"P05","A","READ",772,170,3658
"P05","A","READ",777,160,3687
"P05","A","READ",778,166,3717
"P05","A","READ",784,170,3751
"P05","A","READ",779,166,3782
"P05","A","READ",777,173,3811
"P05","A","READ",783,164,3840
"P05","A","READ",790,185,3870
"P05","A","READ",779,167,3900
"P05","A","READ",787,171,3930
"P05","A","READ",790,170,3960
"P05","A","READ",796,169,3990
"P05","A","READ",788,170,4019
"P05","A","READ",789,178,4049
"P05","A","READ",792,174,4079
"P05","A","READ",787,186,4108
"P05","A","READ",786,173,4138
"P05","A","READ",796,157,4168
"P05","A","READ",803,177,4198
"P05","A","READ",813,171,4227
"P05","A","READ",818,170,4257
"P05","A","READ",810,166,4287
"P05","A","READ",806,156,4321
"P05","A","READ",845,180,4352
"P05","A","READ",844,181,4382
"P05","A","READ",845,178,4412
"P05","A","READ",834,174,4441
"P05","A","READ",839,163,4471
"P05","A","READ",834,193,4501
"P05","A","READ",839,185,4531
"P05","A","READ",849,188,4561
"P05","A","READ",845,176,4591
"P05","A","READ",886,174,4621
"P05","A","READ",879,161,4651
"P05","A","READ",873,178,4681
"P05","A","READ",875,169,4711
"P05","A","READ",879,175,4741
"P05","A","READ",866,176,4771
"P05","A","READ",884,155,4801
"P05","A","READ",841,168,4831
"P05","A","READ",849,174,4861
"P05","A","READ",852,164,4896
"P05","A","READ",854,180,4927
"P05","A","READ",883,174,4958
"P05","A","READ",896,157,4988
"P05","A","READ",895,158,5018
"P05","A","READ",894,161,5048
"P05","A","READ",905,200,5078
"P05","A","READ",905,385,5163
