participant,set,activity,x,y,timestamp
P09,C,DEBUG,839,664,0
P09,C,DEBUG,283,744,90
P09,C,DEBUG,264,426,130
P09,C,DEBUG,289,504,225
P09,C,DEBUG,284,508,251
P09,C,DEBUG,276,490,297
P09,C,DEBUG,289,494,329
P09,C,DEBUG,282,497,364
P09,C,DEBUG,270,487,395
P09,C,DEBUG,256,479,428
P09,C,DEBUG,269,484,461
P09,C,DEBUG,265,478,494
P09,C,DEBUG,256,490,528
P09,C,DEBUG,263,467,562
P09,C,DEBUG,260,471,596
P09,C,DEBUG,269,475,629
P09,C,DEBUG,276,479,661
P09,C,DEBUG,287,471,695
P09,C,DEBUG,277,482,727
P09,C,DEBUG,261,453,762
P09,C,DEBUG,275,417,796
P09,C,DEBUG,275,422,831
P09,C,DEBUG,289,431,856
P09,C,DEBUG,232,393,887
P09,C,DEBUG,243,389,913
P09,C,DEBUG,236,392,938
P09,C,DEBUG,218,403,963
P09,C,DEBUG,239,373,996
P09,C,DEBUG,232,392,1027
P09,C,DEBUG,199,374,1053
P09,C,DEBUG,205,358,1080
P09,C,DEBUG,229,511,1108
P09,C,DEBUG,261,295,1223
P09,C,DEBUG,305,350,1279
P09,C,DEBUG,312,342,1351
P09,C,DEBUG,317,365,1389
P09,C,DEBUG,331,321,1428
P09,C,DEBUG,339,325,1467
P09,C,DEBUG,339,332,1506
P09,C,DEBUG,343,328,1545
P09,C,DEBUG,334,342,1584
P09,C,DEBUG,385,361,1618
P09,C,DEBUG,374,363,1652
P09,C,DEBUG,385,356,1691
P09,C,DEBUG,374,368,1730
P09,C,DEBUG,377,352,1769
P09,C,DEBUG,386,350,1808
P09,C,DEBUG,421,347,1847
P09,C,DEBUG,428,329,1886
P09,C,DEBUG,433,335,1921
P09,C,DEBUG,416,334,1955
P09,C,DEBUG,433,341,1994
P09,C,DEBUG,417,347,2033
P09,C,DEBUG,435,337,2072
P09,C,DEBUG,437,342,2111
P09,C,DEBUG,439,332,2150
P09,C,DEBUG,430,330,2189
P09,C,DEBUG,436,347,2224
P09,C,DEBUG,438,350,2258
P09,C,DEBUG,446,337,2297
P09,C,DEBUG,421,348,2336
P09,C,DEBUG,445,330,2375
P09,C,DEBUG,423,300,2414
P09,C,DEBUG,438,318,2453
P09,C,DEBUG,432,349,2492
P09,C,DEBUG,443,366,2526
P09,C,DEBUG,444,373,2564
P09,C,DEBUG,449,353,2603
P09,C,DEBUG,449,372,2642
P09,C,DEBUG,438,391,2681
P09,C,DEBUG,456,392,2720
P09,C,DEBUG,434,419,2759
P09,C,DEBUG,454,422,2798
P09,C,DEBUG,449,394,2832
P09,C,DEBUG,403,430,2867
P09,C,DEBUG,433,398,2906
P09,C,DEBUG,419,423,2945
P09,C,DEBUG,429,430,2984
P09,C,DEBUG,413,405,3023
P09,C,DEBUG,417,406,3062
P09,C,DEBUG,445,418,3101
P09,C,DEBUG,447,414,3136
P09,C,DEBUG,433,427,3170
P09,C,DEBUG,444,425,3209
P09,C,DEBUG,428,438,3248
P09,C,DEBUG,437,431,3287
P09,C,DEBUG,437,443,3326
P09,C,DEBUG,462,421,3365
P09,C,DEBUG,453,408,3404
P09,C,DEBUG,468,410,3439
