"participant","set","activity","x","y","timestamp"
"P02","A","PLAY",1091,799,0
"P02","A","PLAY",1093,799,32
"P02","A","PLAY",1077,776,63
"P02","A","PLAY",1071,763,93
"P02","A","PLAY",1080,769,124
"P02","A","PLAY",1077,773,155
"P02","A","PLAY",1078,776,186
"P02","A","PLAY",1082,782,216
"P02","A","PLAY",1046,785,248
"P02","A","PLAY",800,879,279
"P02","A","PLAY",810,899,310
"P02","A","PLAY",806,880,340
"P02","A","PLAY",793,865,372
"P02","A","PLAY",804,891,404
"P02","A","PLAY",800,877,433
"P02","A","PLAY",835,974,470
"P02","A","PLAY",836,968,503
"P02","A","PLAY",841,1004,536
"P02","A","PLAY",813,1008,568
"P02","A","PLAY",818,1055,599
"P02","A","PLAY",812,1009,630
"P02","A","PLAY",797,1009,661
"P02","A","PLAY",792,1012,693
"P02","A","PLAY",805,1029,723
"P02","A","PLAY",799,1012,753
"P02","A","PLAY",804,1014,785
"P02","A","PLAY",811,1023,816
"P02","A","PLAY",811,1018,848
"P02","A","PLAY",814,955,879
"P02","A","PLAY",868,701,912
"P02","A","PLAY",890,613,943
"P02","A","PLAY",878,580,974
"P02","A","PLAY",887,595,1006
"P02","A","PLAY",891,594,1040
"P02","A","PLAY",883,594,1071
"P02","A","PLAY",889,590,1102
"P02","A","PLAY",893,601,1133
"P02","A","PLAY",897,603,1163
"P02","A","PLAY",891,599,1194
"P02","A","PLAY",881,695,1226
"P02","A","PLAY",879,675,1257
"P02","A","PLAY",875,668,1288
"P02","A","PLAY",877,674,1319
"P02","A","PLAY",882,664,1350
"P02","A","PLAY",877,682,1380
"P02","A","PLAY",871,712,1411
"P02","A","PLAY",867,706,1443
"P02","A","PLAY",870,719,1475
"P02","A","PLAY",870,695,1507
"P02","A","PLAY",866,707,1538
"P02","A","PLAY",870,709,1571
"P02","A","PLAY",892,445,1606
"P02","A","PLAY",893,383,1638
"P02","A","PLAY",890,370,1668
"P02","A","PLAY",893,368,1699
"P02","A","PLAY",888,371,1732
"P02","A","PLAY",889,372,1766
"P02","A","PLAY",922,294,1800
"P02","A","PLAY",917,297,1831
"P02","A","PLAY",923,294,1864
"P02","A","PLAY",919,291,1895
"P02","A","PLAY",921,298,1925
"P02","A","PLAY",923,296,1956
"P02","A","PLAY",917,283,1987
"P02","A","PLAY",925,286,2018
"P02","A","PLAY",921,294,2050
"P02","A","PLAY",894,280,2081
"P02","A","PLAY",852,278,2115
"P02","A","PLAY",848,274,2146
"P02","A","PLAY",845,272,2179
"P02","A","PLAY",852,276,2211
"P02","A","PLAY",854,271,2242
"P02","A","PLAY",849,278,2272
"P02","A","PLAY",851,272,2303
"P02","A","PLAY",688,408,2334
"P02","A","PLAY",694,828,2369
"P02","A","PLAY",722,1147,2400
"P02","A","PLAY",739,1220,2432
"P02","A","PLAY",722,1198,2463
"P02","A","PLAY",722,1199,2496
"P02","A","PLAY",708,1218,2528
"P02","A","PLAY",1065,688,3767
"P02","A","PLAY",1069,703,3797
"P02","A","PLAY",1130,713,3892
"P02","A","PLAY",1120,670,3923
"P02","A","PLAY",1126,677,3962
"P02","A","PLAY",1127,670,3992
"P02","A","PLAY",1114,675,4024
"P02","A","PLAY",1121,684,4064
"P02","A","PLAY",1114,684,4101
"P02","A","PLAY",1125,614,4332
"P02","A","PLAY",1140,615,4356
"P02","A","PLAY",1138,618,4390
"P02","A","PLAY",1152,596,4421
"P02","A","PLAY",1142,638,4451
"P02","A","PLAY",1130,579,4482
"P02","A","PLAY",965,361,4515
"P02","A","PLAY",947,329,4545
"P02","A","PLAY",936,328,4574
"P02","A","PLAY",944,335,4605
"P02","A","PLAY",932,337,4643
"P02","A","PLAY",935,327,4675
"P02","A","PLAY",930,326,4706
"P02","A","PLAY",932,320,4738
"P02","A","PLAY",939,331,4771
"P02","A","PLAY",935,321,4807
"P02","A","PLAY",935,332,4842
"P02","A","PLAY",937,334,4875
"P02","A","PLAY",1128,403,4908
"P02","A","PLAY",1148,426,4941
"P02","A","PLAY",1159,431,4973
