"participant","set","activity","x","y","timestamp"
"P15","B","SEARCH",697,136,0
"P15","B","SEARCH",695,136,32
"P15","B","SEARCH",701,140,64
"P15","B","SEARCH",689,143,96
"P15","B","SEARCH",698,133,127
"P15","B","SEARCH",692,131,155
"P15","B","SEARCH",694,134,186
"P15","B","SEARCH",829,124,214
"P15","B","SEARCH",838,119,246
"P15","B","SEARCH",847,131,272
"P15","B","SEARCH",843,126,300
"P15","B","SEARCH",843,117,334
"P15","B","SEARCH",847,124,366
"P15","B","SEARCH",853,118,391
"P15","B","SEARCH",846,135,423
"P15","B","SEARCH",849,118,449
"P15","B","SEARCH",830,98,479
"P15","B","SEARCH",745,133,507
"P15","B","SEARCH",744,129,533
"P15","B","SEARCH",752,122,562
"P15","B","SEARCH",748,122,590
"P15","B","SEARCH",750,121,620
"P15","B","SEARCH",751,118,649
"P15","B","SEARCH",748,127,678
"P15","B","SEARCH",748,129,706
"P15","B","SEARCH",756,129,736
"P15","B","SEARCH",756,113,767
"P15","B","SEARCH",757,131,797
"P15","B","SEARCH",761,128,827
"P15","B","SEARCH",758,121,853
"P15","B","SEARCH",735,129,883
"P15","B","SEARCH",747,128,913
"P15","B","SEARCH",746,126,943
"P15","B","SEARCH",747,133,973
"P15","B","SEARCH",743,133,1002
"P15","B","SEARCH",750,138,1032
"P15","B","SEARCH",742,132,1061
"P15","B","SEARCH",806,130,1092
"P15","B","SEARCH",785,142,1122
"P15","B","SEARCH",789,127,1153
"P15","B","SEARCH",789,138,1183
"P15","B","SEARCH",791,133,1213
"P15","B","SEARCH",790,140,1243
"P15","B","SEARCH",786,140,1273
"P15","B","SEARCH",792,144,1304
"P15","B","SEARCH",842,129,1337
"P15","B","SEARCH",845,146,1368
"P15","B","SEARCH",843,142,1399
"P15","B","SEARCH",853,146,1429
"P15","B","SEARCH",844,138,1460
"P15","B","SEARCH",850,129,1491
"P15","B","SEARCH",852,141,1521
"P15","B","SEARCH",849,142,1551
"P15","B","SEARCH",932,139,1582
"P15","B","SEARCH",930,144,1611
"P15","B","SEARCH",928,140,1643
"P15","B","SEARCH",929,143,1676
"P15","B","SEARCH",932,134,1705
"P15","B","SEARCH",924,133,1737
"P15","B","SEARCH",930,149,1769
"P15","B","SEARCH",923,138,1799
"P15","B","SEARCH",934,148,1829
"P15","B","SEARCH",975,129,1861
"P15","B","SEARCH",969,141,1891
"P15","B","SEARCH",969,130,1922
"P15","B","SEARCH",977,143,1952
"P15","B","SEARCH",972,145,1982
"P15","B","SEARCH",970,136,2014
"P15","B","SEARCH",1027,130,2044
"P15","B","SEARCH",1025,138,2078
"P15","B","SEARCH",1019,123,2109
"P15","B","SEARCH",1020,138,2140
"P15","B","SEARCH",1014,130,2170
"P15","B","SEARCH",1026,132,2202
"P15","B","SEARCH",1421,1074,2236
"P15","B","SEARCH",639,236,2378
"P15","B","SEARCH",633,235,2432
"P15","B","SEARCH",631,208,2491
"P15","B","SEARCH",632,236,2517
"P15","B","SEARCH",637,212,2546
"P15","B","SEARCH",632,219,2578
"P15","B","SEARCH",641,232,2607
"P15","B","SEARCH",632,213,2639
"P15","B","SEARCH",642,221,2669
"P15","B","SEARCH",748,248,2699
"P15","B","SEARCH",760,247,2728
"P15","B","SEARCH",787,271,2757
"P15","B","SEARCH",786,267,2786
"P15","B","SEARCH",779,256,2817
"P15","B","SEARCH",800,285,2847
"P15","B","SEARCH",782,268,2875
"P15","B","SEARCH",784,258,2903
"P15","B","SEARCH",785,257,2931
"P15","B","SEARCH",790,288,2961
"P15","B","SEARCH",794,253,2991
"P15","B","SEARCH",793,260,3021
"P15","B","SEARCH",775,247,3049
"P15","B","SEARCH",789,292,3078
"P15","B","SEARCH",786,267,3106
"P15","B","SEARCH",779,259,3136
"P15","B","SEARCH",787,268,3165
"P15","B","SEARCH",784,277,3195
"P15","B","SEARCH",794,187,3223
"P15","B","SEARCH",802,149,3251
"P15","B","SEARCH",802,148,3281
"P15","B","SEARCH",801,125,3310
"P15","B","SEARCH",788,136,3338
"P15","B","SEARCH",795,132,3367
"P15","B","SEARCH",794,124,3397
"P15","B","SEARCH",797,140,3429
"P15","B","SEARCH",792,141,3462
"P15","B","SEARCH",793,138,3492
"P15","B","SEARCH",880,135,3523
"P15","B","SEARCH",870,138,3552
"P15","B","SEARCH",870,133,3582
"P15","B","SEARCH",869,145,3614
"P15","B","SEARCH",876,140,3644
"P15","B","SEARCH",878,141,3674
"P15","B","SEARCH",870,141,3704
"P15","B","SEARCH",871,135,3734
"P15","B","SEARCH",874,144,3764
"P15","B","SEARCH",880,147,3794
"P15","B","SEARCH",941,135,3827
"P15","B","SEARCH",943,134,3857
"P15","B","SEARCH",930,149,3887
"P15","B","SEARCH",949,146,3919
"P15","B","SEARCH",942,144,3951
"P15","B","SEARCH",901,132,3981
"P15","B","SEARCH",877,128,4014
"P15","B","SEARCH",874,140,4044
"P15","B","SEARCH",873,138,4076
"P15","B","SEARCH",878,151,4107
"P15","B","SEARCH",873,130,4138
"P15","B","SEARCH",874,144,4168
"P15","B","SEARCH",870,151,4200
"P15","B","SEARCH",843,133,4231
"P15","B","SEARCH",860,145,4263
"P15","B","SEARCH",843,139,4294
"P15","B","SEARCH",851,141,4326
"P15","B","SEARCH",845,130,4356
"P15","B","SEARCH",860,143,4387
"P15","B","SEARCH",848,143,4419
"P15","B","SEARCH",848,143,4449
"P15","B","SEARCH",846,137,4482
"P15","B","SEARCH",893,127,4514
"P15","B","SEARCH",918,133,4546
"P15","B","SEARCH",930,139,4577
"P15","B","SEARCH",930,142,4610
"P15","B","SEARCH",934,134,4641
"P15","B","SEARCH",933,144,4673
"P15","B","SEARCH",937,133,4705
"P15","B","SEARCH",991,136,4737
